#FILE:                       ,char_LF_24_06_10again.dsu     
#FORMAT:                     ,NETZSCH5                      
#IDENTITY:                   ,char LF                       
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DTA                           
#MSUBTYPE:                   ,                              
#INSTRUMENT:                 ,NETZSCH STA 449 C             
#PROJECT:                    ,Torrefaction                  
#DATE/TIME:                  ,24/06/2010 16:20:36           
#CORR. FILE:                 ,char_GF_23_06_10.bsu          
#LABORATORY:                 ,Sustainable Research Energ    
#OPERATOR:                   ,EMF                           
#REMARK:                     ,                              
#SAMPLE:                     ,nonisoth oxid with init drying
#SAMPLE MASS /mg:            ,9.950                         
#MATERIAL:                   ,Alumina                       
#REFERENCE:                  ,Alumina                       
#REFERENCE MASS /mg:         ,0.000                         
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                         
#REFERENCE CRUCIBLE MASS /mg:,0.000                         
#CORR. CODE:                 ,020                           
#EXO:                        ,-1                            
#RANGE:                      ,30.0....900.0/0.0....10.0K/min
#SEGMENT:                    ,S1-4/4                        

##Temp./øC,Time/min,DTA/(mW/mg),Segment
311.01099,   48.02000,    -6.45725,4
311.10999,   48.03000,    -6.45708,4
311.21100,   48.04000,    -6.46128,4
311.31000,   48.05000,    -6.46732,4
311.42099,   48.06000,    -6.47085,4
311.51401,   48.07000,    -6.47218,4
311.61401,   48.08000,    -6.47807,4
311.71301,   48.09000,    -6.47932,4
311.81299,   48.10000,    -6.48675,4
311.91800,   48.11000,    -6.49050,4
312.01099,   48.12000,    -6.49234,4
312.10199,   48.13000,    -6.49888,4
312.21201,   48.14000,    -6.50047,4
312.30899,   48.15000,    -6.50599,4
312.40201,   48.16000,    -6.51031,4
312.49500,   48.17000,    -6.51109,4
312.59900,   48.18000,    -6.51484,4
312.70001,   48.19000,    -6.51709,4
312.80200,   48.20000,    -6.52244,4
312.90399,   48.21000,    -6.52367,4
313.00601,   48.22000,    -6.53005,4
313.09799,   48.23000,    -6.53491,4
313.20099,   48.24000,    -6.53610,4
313.29599,   48.25000,    -6.53841,4
313.39401,   48.26000,    -6.54069,4
313.49301,   48.27000,    -6.55274,4
313.59399,   48.28000,    -6.55704,4
313.69699,   48.29000,    -6.55976,4
313.79001,   48.30000,    -6.56468,4
313.90100,   48.31000,    -6.56833,4
313.98300,   48.32000,    -6.57184,4
314.09500,   48.33000,    -6.57392,4
314.18701,   48.34000,    -6.57524,4
314.28900,   48.35000,    -6.58055,4
314.39499,   48.36000,    -6.58733,4
314.48599,   48.37000,    -6.59227,4
314.58301,   48.38000,    -6.60072,4
314.68799,   48.39000,    -6.60083,4
314.78500,   48.40000,    -6.60568,4
314.89001,   48.41000,    -6.60939,4
314.98499,   48.42000,    -6.61375,4
315.08401,   48.43000,    -6.61600,4
315.17599,   48.44000,    -6.62040,4
315.28101,   48.45000,    -6.62308,4
315.38000,   48.46000,    -6.62635,4
315.47699,   48.47000,    -6.63119,4
315.59100,   48.48000,    -6.63785,4
315.67999,   48.49000,    -6.64125,4
315.76999,   48.50000,    -6.64618,4
315.87000,   48.51000,    -6.64892,4
315.96600,   48.52000,    -6.65172,4
316.08301,   48.53000,    -6.65781,4
316.17300,   48.54000,    -6.66274,4
316.26999,   48.55000,    -6.66603,4
316.36899,   48.56000,    -6.66827,4
316.46799,   48.57000,    -6.67409,4
316.57300,   48.58000,    -6.67880,4
316.66299,   48.59000,    -6.68013,4
316.76401,   48.60000,    -6.68695,4
316.86301,   48.61000,    -6.68969,4
316.97501,   48.62000,    -6.69533,4
317.07300,   48.63000,    -6.69860,4
317.16199,   48.64000,    -6.70148,4
317.26401,   48.65000,    -6.70673,4
317.36801,   48.66000,    -6.70889,4
317.46600,   48.67000,    -6.71267,4
317.55801,   48.68000,    -6.71755,4
317.66101,   48.69000,    -6.72432,4
317.76501,   48.70000,    -6.72596,4
317.85901,   48.71000,    -6.72928,4
317.95700,   48.72000,    -6.73458,4
318.05600,   48.73000,    -6.73731,4
318.15701,   48.74000,    -6.74257,4
318.25500,   48.75000,    -6.74888,4
318.35800,   48.76000,    -6.75105,4
318.45099,   48.77000,    -6.75488,4
318.54800,   48.78000,    -6.75968,4
318.64899,   48.79000,    -6.76544,4
318.75299,   48.80000,    -6.76861,4
318.84900,   48.81000,    -6.77341,4
318.94501,   48.82000,    -6.77872,4
319.05801,   48.83000,    -6.78584,4
319.14700,   48.84000,    -6.79023,4
319.23901,   48.85000,    -6.79711,4
319.34601,   48.86000,    -6.79922,4
319.44501,   48.87000,    -6.80244,4
319.55200,   48.88000,    -6.80861,4
319.64200,   48.89000,    -6.80891,4
319.74500,   48.90000,    -6.81462,4
319.84000,   48.91000,    -6.82146,4
319.94101,   48.92000,    -6.82415,4
320.04999,   48.93000,    -6.82723,4
320.14499,   48.94000,    -6.83356,4
320.24100,   48.95000,    -6.83784,4
320.34000,   48.96000,    -6.84309,4
320.44400,   48.97000,    -6.84573,4
320.54501,   48.98000,    -6.84993,4
320.63300,   48.99000,    -6.85533,4
320.73599,   49.00000,    -6.85697,4
320.83899,   49.01000,    -6.86114,4
320.93900,   49.02000,    -6.86687,4
321.03000,   49.03000,    -6.87375,4
321.13000,   49.04000,    -6.87643,4
321.22900,   49.05000,    -6.88370,4
321.32300,   49.06000,    -6.88545,4
321.42899,   49.07000,    -6.89110,4
321.53000,   49.08000,    -6.89681,4
321.63501,   49.09000,    -6.89993,4
321.73099,   49.10000,    -6.90267,4
321.82101,   49.11000,    -6.90853,4
321.92300,   49.12000,    -6.91220,4
322.02499,   49.13000,    -6.91789,4
322.12701,   49.14000,    -6.92307,4
322.21600,   49.15000,    -6.93045,4
322.31400,   49.16000,    -6.93265,4
322.42499,   49.17000,    -6.93720,4
322.51801,   49.18000,    -6.93896,4
322.61700,   49.19000,    -6.94822,4
322.71899,   49.20000,    -6.94783,4
322.81500,   49.21000,    -6.95410,4
322.91800,   49.22000,    -6.95976,4
323.01300,   49.23000,    -6.96401,4
323.10901,   49.24000,    -6.97141,4
323.21201,   49.25000,    -6.97694,4
323.31201,   49.26000,    -6.97809,4
323.41699,   49.27000,    -6.98220,4
323.52100,   49.28000,    -6.98683,4
323.62000,   49.29000,    -6.99405,4
323.71600,   49.30000,    -6.99728,4
323.81100,   49.31000,    -7.00404,4
323.90601,   49.32000,    -7.00887,4
324.01501,   49.33000,    -7.01233,4
324.10699,   49.34000,    -7.01721,4
324.20499,   49.35000,    -7.02088,4
324.29999,   49.36000,    -7.02757,4
324.41000,   49.37000,    -7.03311,4
324.50601,   49.38000,    -7.03993,4
324.60800,   49.39000,    -7.04208,4
324.69699,   49.40000,    -7.04679,4
324.80200,   49.41000,    -7.05242,4
324.89301,   49.42000,    -7.05618,4
324.99600,   49.43000,    -7.06231,4
325.10501,   49.44000,    -7.06792,4
325.19501,   49.45000,    -7.07466,4
325.29300,   49.46000,    -7.07834,4
325.39301,   49.47000,    -7.08300,4
325.50400,   49.48000,    -7.08957,4
325.60501,   49.49000,    -7.09573,4
325.68500,   49.50000,    -7.10210,4
325.78400,   49.51000,    -7.10274,4
325.89001,   49.52000,    -7.10580,4
325.98901,   49.53000,    -7.11147,4
326.09000,   49.54000,    -7.11962,4
326.18900,   49.55000,    -7.12428,4
326.27899,   49.56000,    -7.13006,4
326.39200,   49.57000,    -7.13653,4
326.48300,   49.58000,    -7.13929,4
326.58600,   49.59000,    -7.14590,4
326.68799,   49.60000,    -7.15000,4
326.77301,   49.61000,    -7.15535,4
326.87701,   49.62000,    -7.16043,4
326.97900,   49.63000,    -7.16805,4
327.07999,   49.64000,    -7.17116,4
327.17599,   49.65000,    -7.17434,4
327.27701,   49.66000,    -7.18046,4
327.37500,   49.67000,    -7.18562,4
327.47601,   49.68000,    -7.19073,4
327.56799,   49.69000,    -7.19797,4
327.67300,   49.70000,    -7.20053,4
327.76999,   49.71000,    -7.20569,4
327.87399,   49.72000,    -7.20826,4
327.97900,   49.73000,    -7.21581,4
328.08499,   49.74000,    -7.22084,4
328.17401,   49.75000,    -7.22411,4
328.26300,   49.76000,    -7.23138,4
328.37201,   49.77000,    -7.23587,4
328.46899,   49.78000,    -7.23953,4
328.56699,   49.79000,    -7.24767,4
328.66299,   49.80000,    -7.25533,4
328.76300,   49.81000,    -7.25844,4
328.86200,   49.82000,    -7.26506,4
328.95999,   49.83000,    -7.27069,4
329.06299,   49.84000,    -7.27575,4
329.15601,   49.85000,    -7.28345,4
329.26199,   49.86000,    -7.28747,4
329.35400,   49.87000,    -7.29368,4
329.46201,   49.88000,    -7.30016,4
329.56000,   49.89000,    -7.30628,4
329.66000,   49.90000,    -7.30938,4
329.75400,   49.91000,    -7.31555,4
329.84601,   49.92000,    -7.32075,4
329.95401,   49.93000,    -7.32573,4
330.04901,   49.94000,    -7.33288,4
330.14999,   49.95000,    -7.33646,4
330.25601,   49.96000,    -7.34445,4
330.35800,   49.97000,    -7.34851,4
330.44699,   49.98000,    -7.35325,4
330.55499,   49.99000,    -7.35971,4
330.64999,   50.00000,    -7.36735,4
330.74799,   50.01000,    -7.37295,4
330.85199,   50.02000,    -7.37648,4
330.95300,   50.03000,    -7.38104,4
331.05099,   50.04000,    -7.38465,4
331.15100,   50.05000,    -7.39171,4
331.24399,   50.06000,    -7.39688,4
331.33899,   50.07000,    -7.40799,4
331.44601,   50.08000,    -7.40947,4
331.54401,   50.09000,    -7.41357,4
331.64099,   50.10000,    -7.42017,4
331.73999,   50.11000,    -7.42674,4
331.83701,   50.12000,    -7.43035,4
331.94501,   50.13000,    -7.43778,4
332.04001,   50.14000,    -7.44539,4
332.14200,   50.15000,    -7.44794,4
332.23599,   50.16000,    -7.45457,4
332.33301,   50.17000,    -7.46065,4
332.43600,   50.18000,    -7.46715,4
332.52899,   50.19000,    -7.47379,4
332.63300,   50.20000,    -7.47779,4
332.73999,   50.21000,    -7.48125,4
332.83499,   50.22000,    -7.48835,4
332.93701,   50.23000,    -7.49485,4
333.02499,   50.24000,    -7.49957,4
333.13400,   50.25000,    -7.50597,4
333.22601,   50.26000,    -7.51261,4
333.32700,   50.27000,    -7.51664,4
333.42599,   50.28000,    -7.52665,4
333.53201,   50.29000,    -7.53605,4
333.62799,   50.30000,    -7.53916,4
333.73199,   50.31000,    -7.54612,4
333.81900,   50.32000,    -7.54984,4
333.92700,   50.33000,    -7.55624,4
334.03000,   50.34000,    -7.56222,4
334.12799,   50.35000,    -7.56727,4
334.22800,   50.36000,    -7.57279,4
334.32700,   50.37000,    -7.57882,4
334.42401,   50.38000,    -7.58586,4
334.51999,   50.39000,    -7.58797,4
334.62299,   50.40000,    -7.59591,4
334.72601,   50.41000,    -7.60286,4
334.82401,   50.42000,    -7.60840,4
334.92200,   50.43000,    -7.61640,4
335.02100,   50.44000,    -7.62637,4
335.11899,   50.45000,    -7.62992,4
335.21301,   50.46000,    -7.63551,4
335.31100,   50.47000,    -7.64153,4
335.41501,   50.48000,    -7.64599,4
335.52301,   50.49000,    -7.65384,4
335.61099,   50.50000,    -7.66098,4
335.71399,   50.51000,    -7.66644,4
335.81201,   50.52000,    -7.67245,4
335.90500,   50.53000,    -7.67762,4
336.01001,   50.54000,    -7.68444,4
336.11099,   50.55000,    -7.69090,4
336.20300,   50.56000,    -7.69753,4
336.30399,   50.57000,    -7.70400,4
336.40601,   50.58000,    -7.71244,4
336.50601,   50.59000,    -7.71841,4
336.60901,   50.60000,    -7.72537,4
336.69501,   50.61000,    -7.73042,4
336.79700,   50.62000,    -7.73686,4
336.89499,   50.63000,    -7.74285,4
337.00699,   50.64000,    -7.74530,4
337.09601,   50.65000,    -7.75673,4
337.19000,   50.66000,    -7.76179,4
337.29001,   50.67000,    -7.77267,4
337.39899,   50.68000,    -7.77604,4
337.49399,   50.69000,    -7.78305,4
337.59799,   50.70000,    -7.78944,4
337.69699,   50.71000,    -7.79443,4
337.78799,   50.72000,    -7.79903,4
337.88901,   50.73000,    -7.80349,4
337.98300,   50.74000,    -7.80904,4
338.08801,   50.75000,    -7.81737,4
338.19699,   50.76000,    -7.82564,4
338.29300,   50.77000,    -7.82967,4
338.38901,   50.78000,    -7.83862,4
338.48901,   50.79000,    -7.84848,4
338.58401,   50.80000,    -7.85498,4
338.68701,   50.81000,    -7.86087,4
338.79099,   50.82000,    -7.86920,4
338.88501,   50.83000,    -7.87620,4
338.98099,   50.84000,    -7.88219,4
339.08801,   50.85000,    -7.89096,4
339.17700,   50.86000,    -7.89753,4
339.27701,   50.87000,    -7.89904,4
339.37399,   50.88000,    -7.90844,4
339.47299,   50.89000,    -7.91535,4
339.57599,   50.90000,    -7.92270,4
339.67599,   50.91000,    -7.92960,4
339.76801,   50.92000,    -7.93612,4
339.87399,   50.93000,    -7.93950,4
339.97601,   50.94000,    -7.94979,4
340.07800,   50.95000,    -7.95763,4
340.17001,   50.96000,    -7.96414,4
340.27200,   50.97000,    -7.97149,4
340.36099,   50.98000,    -7.97608,4
340.47101,   50.99000,    -7.97842,4
340.56400,   51.00000,    -7.98931,4
340.67300,   51.01000,    -7.99802,4
340.76501,   51.02000,    -8.00403,4
340.86401,   51.03000,    -8.01336,4
340.96500,   51.04000,    -8.01876,4
341.06201,   51.05000,    -8.02518,4
341.15701,   51.06000,    -8.03017,4
341.26501,   51.07000,    -8.03985,4
341.37100,   51.08000,    -8.04468,4
341.46100,   51.09000,    -8.05315,4
341.56299,   51.10000,    -8.05949,4
341.66199,   51.11000,    -8.06832,4
341.76599,   51.12000,    -8.07609,4
341.85800,   51.13000,    -8.08160,4
341.96600,   51.14000,    -8.09029,4
342.06400,   51.15000,    -8.09863,4
342.16000,   51.16000,    -8.10554,4
342.25800,   51.17000,    -8.11193,4
342.35699,   51.18000,    -8.11684,4
342.46500,   51.19000,    -8.12503,4
342.54800,   51.20000,    -8.13358,4
342.65701,   51.21000,    -8.13688,4
342.75000,   51.22000,    -8.14722,4
342.85699,   51.23000,    -8.15445,4
342.95001,   51.24000,    -8.16187,4
343.05200,   51.25000,    -8.16819,4
343.15399,   51.26000,    -8.17693,4
343.25101,   51.27000,    -8.18283,4
343.35400,   51.28000,    -8.19205,4
343.44501,   51.29000,    -8.19949,4
343.54901,   51.30000,    -8.20090,4
343.65701,   51.31000,    -8.20956,4
343.75500,   51.32000,    -8.21592,4
343.84201,   51.33000,    -8.22584,4
343.94601,   51.34000,    -8.22968,4
344.04199,   51.35000,    -8.23801,4
344.14600,   51.36000,    -8.24525,4
344.24899,   51.37000,    -8.25785,4
344.34100,   51.38000,    -8.26283,4
344.44400,   51.39000,    -8.27202,4
344.53601,   51.40000,    -8.28282,4
344.63699,   51.41000,    -8.28670,4
344.73499,   51.42000,    -8.29450,4
344.83499,   51.43000,    -8.29984,4
344.93301,   51.44000,    -8.30521,4
345.03201,   51.45000,    -8.31493,4
345.12900,   51.46000,    -8.32322,4
345.23099,   51.47000,    -8.33095,4
345.32501,   51.48000,    -8.33637,4
345.43301,   51.49000,    -8.34740,4
345.53000,   51.50000,    -8.35423,4
345.62500,   51.51000,    -8.36254,4
345.71701,   51.52000,    -8.37138,4
345.81601,   51.53000,    -8.37720,4
345.91699,   51.54000,    -8.38542,4
346.02701,   51.55000,    -8.39350,4
346.12500,   51.56000,    -8.39934,4
346.20499,   51.57000,    -8.40744,4
346.31201,   51.58000,    -8.41839,4
346.40900,   51.59000,    -8.42098,4
346.51801,   51.60000,    -8.42506,4
346.61801,   51.61000,    -8.43280,4
346.71799,   51.62000,    -8.44294,4
346.80701,   51.63000,    -8.45045,4
346.90201,   51.64000,    -8.46059,4
347.01801,   51.65000,    -8.46515,4
347.11099,   51.66000,    -8.47298,4
347.20599,   51.67000,    -8.48038,4
347.30899,   51.68000,    -8.49244,4
347.40799,   51.69000,    -8.49919,4
347.51501,   51.70000,    -8.50379,4
347.60501,   51.71000,    -8.51269,4
347.70599,   51.72000,    -8.52233,4
347.80499,   51.73000,    -8.52907,4
347.90701,   51.74000,    -8.53195,4
348.01099,   51.75000,    -8.54142,4
348.10199,   51.76000,    -8.55218,4
348.20001,   51.77000,    -8.55795,4
348.30200,   51.78000,    -8.56613,4
348.40500,   51.79000,    -8.57286,4
348.49301,   51.80000,    -8.58114,4
348.59601,   51.81000,    -8.58782,4
348.69901,   51.82000,    -8.59450,4
348.80600,   51.83000,    -8.60362,4
348.90201,   51.84000,    -8.61131,4
349.00201,   51.85000,    -8.61562,4
349.09500,   51.86000,    -8.62386,4
349.20401,   51.87000,    -8.62954,4
349.29800,   51.88000,    -8.63917,4
349.39499,   51.89000,    -8.64737,4
349.49899,   51.90000,    -8.65402,4
349.59299,   51.91000,    -8.66082,4
349.69000,   51.92000,    -8.66998,4
349.78699,   51.93000,    -8.67769,4
349.89600,   51.94000,    -8.68667,4
349.99701,   51.95000,    -8.69288,4
350.09799,   51.96000,    -8.69812,4
350.18500,   51.97000,    -8.70501,4
350.28601,   51.98000,    -8.71602,4
350.38800,   51.99000,    -8.72509,4
350.49301,   52.00000,    -8.73123,4
350.58499,   52.01000,    -8.74044,4
350.68701,   52.02000,    -8.74470,4
350.78201,   52.03000,    -8.75386,4
350.89001,   52.04000,    -8.76091,4
350.98199,   52.05000,    -8.76676,4
351.09000,   52.06000,    -8.77620,4
351.18600,   52.07000,    -8.78294,4
351.28699,   52.08000,    -8.79009,4
351.38901,   52.09000,    -8.79817,4
351.48300,   52.10000,    -8.80542,4
351.58801,   52.11000,    -8.81154,4
351.69000,   52.12000,    -8.82106,4
351.78900,   52.13000,    -8.82727,4
351.88901,   52.14000,    -8.83729,4
351.98801,   52.15000,    -8.84110,4
352.08401,   52.16000,    -8.84687,4
352.17801,   52.17000,    -8.85458,4
352.28500,   52.18000,    -8.86353,4
352.38501,   52.19000,    -8.87019,4
352.47198,   52.20000,    -8.87848,4
352.57999,   52.21000,    -8.88598,4
352.67599,   52.22000,    -8.89365,4
352.77701,   52.23000,    -8.90077,4
352.88000,   52.24000,    -8.90642,4
352.97299,   52.25000,    -8.91509,4
353.07999,   52.26000,    -8.92068,4
353.17401,   52.27000,    -8.93076,4
353.26901,   52.28000,    -8.93892,4
353.37500,   52.29000,    -8.93974,4
353.47198,   52.30000,    -8.94929,4
353.57501,   52.31000,    -8.95541,4
353.67200,   52.32000,    -8.96783,4
353.77802,   52.33000,    -8.97725,4
353.86801,   52.34000,    -8.97973,4
353.96799,   52.35000,    -8.98685,4
354.05701,   52.36000,    -8.99221,4
354.16800,   52.37000,    -8.99916,4
354.26901,   52.38000,    -9.01102,4
354.35999,   52.39000,    -9.01635,4
354.46100,   52.40000,    -9.02201,4
354.55099,   52.41000,    -9.02974,4
354.65399,   52.42000,    -9.03870,4
354.76001,   52.43000,    -9.04428,4
354.85901,   52.44000,    -9.05044,4
354.95999,   52.45000,    -9.05943,4
355.05600,   52.46000,    -9.06563,4
355.16199,   52.47000,    -9.07073,4
355.25800,   52.48000,    -9.07931,4
355.35599,   52.49000,    -9.08500,4
355.46799,   52.50000,    -9.09048,4
355.55200,   52.51000,    -9.09732,4
355.64499,   52.52000,    -9.10690,4
355.75101,   52.53000,    -9.11484,4
355.85001,   52.54000,    -9.12194,4
355.95401,   52.55000,    -9.13086,4
356.04599,   52.56000,    -9.13330,4
356.14801,   52.57000,    -9.14177,4
356.24200,   52.58000,    -9.15084,4
356.34698,   52.59000,    -9.15594,4
356.44101,   52.60000,    -9.16500,4
356.54501,   52.61000,    -9.16963,4
356.64401,   52.62000,    -9.17481,4
356.74399,   52.63000,    -9.18188,4
356.83801,   52.64000,    -9.18856,4
356.95099,   52.65000,    -9.19686,4
357.03299,   52.66000,    -9.20086,4
357.14200,   52.67000,    -9.20589,4
357.23901,   52.68000,    -9.21537,4
357.33401,   52.69000,    -9.22060,4
357.43500,   52.70000,    -9.22859,4
357.53101,   52.71000,    -9.23855,4
357.64099,   52.72000,    -9.24641,4
357.72800,   52.73000,    -9.24986,4
357.83200,   52.74000,    -9.25874,4
357.93399,   52.75000,    -9.26719,4
358.03601,   52.76000,    -9.27136,4
358.13000,   52.77000,    -9.27991,4
358.22900,   52.78000,    -9.28745,4
358.34100,   52.79000,    -9.28957,4
358.43301,   52.80000,    -9.29815,4
358.53400,   52.81000,    -9.30328,4
358.62701,   52.82000,    -9.30852,4
358.72198,   52.83000,    -9.31611,4
358.82599,   52.84000,    -9.32498,4
358.92899,   52.85000,    -9.32723,4
359.02499,   52.86000,    -9.33432,4
359.11700,   52.87000,    -9.33911,4
359.22299,   52.88000,    -9.34889,4
359.32300,   52.89000,    -9.35923,4
359.42499,   52.90000,    -9.36339,4
359.51599,   52.91000,    -9.36865,4
359.62299,   52.92000,    -9.37604,4
359.72000,   52.93000,    -9.37980,4
359.81201,   52.94000,    -9.39167,4
359.90500,   52.95000,    -9.39745,4
360.01999,   52.96000,    -9.40606,4
360.11200,   52.97000,    -9.41461,4
360.20999,   52.98000,    -9.42133,4
360.31000,   52.99000,    -9.42409,4
360.41101,   53.00000,    -9.43047,4
360.51199,   53.01000,    -9.43557,4
360.60901,   53.02000,    -9.44512,4
360.70401,   53.03000,    -9.45307,4
360.80099,   53.04000,    -9.46008,4
360.90799,   53.05000,    -9.46661,4
361.00699,   53.06000,    -9.47078,4
361.10800,   53.07000,    -9.48109,4
361.20200,   53.08000,    -9.48714,4
361.30301,   53.09000,    -9.49178,4
361.40500,   53.10000,    -9.49972,4
361.49301,   53.11000,    -9.50588,4
361.59698,   53.12000,    -9.51281,4
361.69199,   53.13000,    -9.51563,4
361.80600,   53.14000,    -9.52298,4
361.89600,   53.15000,    -9.53191,4
361.99301,   53.16000,    -9.53800,4
362.09900,   53.17000,    -9.54349,4
362.19101,   53.18000,    -9.55059,4
362.29099,   53.19000,    -9.55569,4
362.39401,   53.20000,    -9.56263,4
362.49200,   53.21000,    -9.57200,4
362.59601,   53.22000,    -9.57845,4
362.69601,   53.23000,    -9.58637,4
362.79199,   53.24000,    -9.59105,4
362.88699,   53.25000,    -9.59481,4
362.98199,   53.26000,    -9.60233,4
363.09601,   53.27000,    -9.60909,4
363.18100,   53.28000,    -9.61629,4
363.27701,   53.29000,    -9.62285,4
363.38501,   53.30000,    -9.62876,4
363.47900,   53.31000,    -9.63393,4
363.56699,   53.32000,    -9.63920,4
363.67099,   53.33000,    -9.64516,4
363.77499,   53.34000,    -9.65301,4
363.87399,   53.35000,    -9.65575,4
363.96301,   53.36000,    -9.66335,4
364.07599,   53.37000,    -9.67012,4
364.17001,   53.38000,    -9.67482,4
364.26401,   53.39000,    -9.67905,4
364.37201,   53.40000,    -9.68447,4
364.47601,   53.41000,    -9.69137,4
364.56799,   53.42000,    -9.70079,4
364.66599,   53.43000,    -9.70966,4
364.77701,   53.44000,    -9.71456,4
364.86801,   53.45000,    -9.71648,4
364.96301,   53.46000,    -9.72726,4
365.06299,   53.47000,    -9.73187,4
365.16501,   53.48000,    -9.73597,4
365.25900,   53.49000,    -9.74206,4
365.36099,   53.50000,    -9.74710,4
365.46201,   53.51000,    -9.75169,4
365.56000,   53.52000,    -9.75960,4
365.65399,   53.53000,    -9.76428,4
365.76001,   53.54000,    -9.77160,4
365.86600,   53.55000,    -9.77751,4
365.96500,   53.56000,    -9.78634,4
366.06500,   53.57000,    -9.79327,4
366.16101,   53.58000,    -9.79512,4
366.25900,   53.59000,    -9.80302,4
366.35501,   53.60000,    -9.81048,4
366.45801,   53.61000,    -9.81783,4
366.55899,   53.62000,    -9.82147,4
366.65500,   53.63000,    -9.82705,4
366.76099,   53.64000,    -9.83295,4
366.85999,   53.65000,    -9.83943,4
366.95901,   53.66000,    -9.84637,4
367.05701,   53.67000,    -9.85098,4
367.15302,   53.68000,    -9.85703,4
367.24701,   53.69000,    -9.86731,4
367.35699,   53.70000,    -9.87034,4
367.44101,   53.71000,    -9.87469,4
367.54599,   53.72000,    -9.88200,4
367.64401,   53.73000,    -9.88661,4
367.75101,   53.74000,    -9.89483,4
367.84000,   53.75000,    -9.90004,4
367.93799,   53.76000,    -9.90324,4
368.04599,   53.77000,    -9.91097,4
368.14301,   53.78000,    -9.91512,4
368.24100,   53.79000,    -9.91972,4
368.33401,   53.80000,    -9.92814,4
368.43500,   53.81000,    -9.93316,4
368.53799,   53.82000,    -9.94049,4
368.64001,   53.83000,    -9.94597,4
368.74399,   53.84000,    -9.94955,4
368.82901,   53.85000,    -9.95527,4
368.93701,   53.86000,    -9.96299,4
369.03201,   53.87000,    -9.96810,4
369.12900,   53.88000,    -9.97458,4
369.22101,   53.89000,    -9.98020,4
369.32999,   53.90000,    -9.98509,4
369.43701,   53.91000,    -9.99282,4
369.53699,   53.92000,    -9.99878,4
369.62701,   53.93000,   -10.00163,4
369.72501,   53.94000,   -10.00948,4
369.82300,   53.95000,   -10.01408,4
369.92599,   53.96000,   -10.01999,4
370.02301,   53.97000,   -10.02692,4
370.11801,   53.98000,   -10.03435,4
370.21799,   53.99000,   -10.03891,4
370.31799,   54.00000,   -10.04301,4
370.42001,   54.01000,   -10.04800,4
370.51501,   54.02000,   -10.05542,4
370.62701,   54.03000,   -10.05980,4
370.72198,   54.04000,   -10.06862,4
370.81799,   54.05000,   -10.07463,4
370.91800,   54.06000,   -10.08011,4
371.01099,   54.07000,   -10.08896,4
371.11401,   54.08000,   -10.08881,4
371.21301,   54.09000,   -10.09710,4
371.31500,   54.10000,   -10.10069,4
371.41101,   54.11000,   -10.10716,4
371.51599,   54.12000,   -10.11164,4
371.60999,   54.13000,   -10.11828,4
371.71301,   54.14000,   -10.12450,4
371.81000,   54.15000,   -10.13202,4
371.90399,   54.16000,   -10.13797,4
372.01199,   54.17000,   -10.14094,4
372.10501,   54.18000,   -10.15124,4
372.20200,   54.19000,   -10.16042,4
372.31299,   54.20000,   -10.16338,4
372.39899,   54.21000,   -10.17092,4
372.49701,   54.22000,   -10.17409,4
372.59799,   54.23000,   -10.18048,4
372.68799,   54.24000,   -10.18702,4
372.79501,   54.25000,   -10.19331,4
372.89999,   54.26000,   -10.20056,4
372.99799,   54.27000,   -10.20096,4
373.09399,   54.28000,   -10.20787,4
373.18900,   54.29000,   -10.21480,4
373.29199,   54.30000,   -10.22208,4
373.39401,   54.31000,   -10.22473,4
373.49100,   54.32000,   -10.23162,4
373.58600,   54.33000,   -10.23809,4
373.69199,   54.34000,   -10.24392,4
373.78799,   54.35000,   -10.25037,4
373.88901,   54.36000,   -10.25535,4
373.97699,   54.37000,   -10.26284,4
374.07901,   54.38000,   -10.26873,4
374.19299,   54.39000,   -10.27305,4
374.27899,   54.40000,   -10.27779,4
374.37701,   54.41000,   -10.28420,4
374.48300,   54.42000,   -10.28632,4
374.58600,   54.43000,   -10.29497,4
374.67700,   54.44000,   -10.30333,4
374.77802,   54.45000,   -10.30553,4
374.87399,   54.46000,   -10.31289,4
374.97000,   54.47000,   -10.31609,4
375.08301,   54.48000,   -10.32458,4
375.17300,   54.49000,   -10.33203,4
375.27802,   54.50000,   -10.33555,4
375.37701,   54.51000,   -10.34101,4
375.47299,   54.52000,   -10.34698,4
375.57800,   54.53000,   -10.35004,4
375.67001,   54.54000,   -10.36115,4
375.76599,   54.55000,   -10.36804,4
375.87500,   54.56000,   -10.37150,4
375.97299,   54.57000,   -10.37466,4
376.06799,   54.58000,   -10.38295,4
376.17200,   54.59000,   -10.38972,4
376.27499,   54.60000,   -10.39511,4
376.37100,   54.61000,   -10.39922,4
376.46301,   54.62000,   -10.39924,4
376.56400,   54.63000,   -10.40836,4
376.66199,   54.64000,   -10.41613,4
376.77200,   54.65000,   -10.42142,4
376.86099,   54.66000,   -10.42564,4
376.95999,   54.67000,   -10.43293,4
377.06601,   54.68000,   -10.43874,4
377.16299,   54.69000,   -10.44514,4
377.26501,   54.70000,   -10.45469,4
