#FILE:                       ,char_NF_23_06_10.dsu            
#FORMAT:                     ,NETZSCH5                        
#IDENTITY:                   ,char NF                         
#DECIMAL:                    ,POINT                           
#SEPARATOR:                  ,COMMA                           
#MTYPE:                      ,DTA                             
#MSUBTYPE:                   ,                                
#INSTRUMENT:                 ,NETZSCH STA 449 C               
#PROJECT:                    ,Torrefaction                    
#DATE/TIME:                  ,23/06/2010 16:36:56             
#CORR. FILE:                 ,char_GF_23_06_10.bsu            
#LABORATORY:                 ,Sustainable Research Energ      
#OPERATOR:                   ,EMF                             
#REMARK:                     ,                                
#SAMPLE:                     ,nonisoth oxid with init drying  
#SAMPLE MASS /mg:            ,10.330                          
#MATERIAL:                   ,Alumina                         
#REFERENCE:                  ,Alumina                         
#REFERENCE MASS /mg:         ,0.000                           
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                           
#REFERENCE CRUCIBLE MASS /mg:,0.000                           
#CORR. CODE:                 ,020                             
#EXO:                        ,-1                              
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min
#SEGMENT:                    ,S1-5/5                          

##Temp./øC,Time/min,DTA/(mW/mg),Segment
647.63000,   81.89000,    -1.72607,4
647.72699,   81.90000,    -1.72497,4
647.82501,   81.91000,    -1.72039,4
647.93298,   81.92000,    -1.71844,4
648.02698,   81.93000,    -1.71734,4
648.13098,   81.94000,    -1.71364,4
648.22699,   81.95000,    -1.71167,4
648.32703,   81.96000,    -1.71058,4
648.43500,   81.97000,    -1.70558,4
648.52600,   81.98000,    -1.70010,4
648.62000,   81.99000,    -1.69725,4
648.73102,   82.00000,    -1.69313,4
648.82300,   82.01000,    -1.69114,4
648.93298,   82.02000,    -1.68571,4
649.03699,   82.03000,    -1.68418,4
649.13702,   82.04000,    -1.67872,4
649.23499,   82.05000,    -1.67544,4
649.33801,   82.06000,    -1.67348,4
649.43298,   82.07000,    -1.66844,4
649.53699,   82.08000,    -1.66735,4
649.63501,   82.09000,    -1.66232,4
649.74103,   82.10000,    -1.65555,4
649.83398,   82.11000,    -1.65225,4
649.94598,   82.12000,    -1.64681,4
650.03699,   82.13000,    -1.64482,4
650.13702,   82.14000,    -1.64372,4
650.23199,   82.15000,    -1.63736,4
650.33398,   82.16000,    -1.63626,4
650.43201,   82.17000,    -1.63166,4
650.52600,   82.18000,    -1.63098,4
650.64697,   82.19000,    -1.62555,4
650.73798,   82.20000,    -1.62049,4
650.83801,   82.21000,    -1.61720,4
650.93799,   82.22000,    -1.61434,4
651.03998,   82.23000,    -1.61062,4
651.13800,   82.24000,    -1.60820,4
651.24799,   82.25000,    -1.60274,4
651.34100,   82.26000,    -1.60161,4
651.42700,   82.27000,    -1.59610,4
651.53497,   82.28000,    -1.59414,4
651.64099,   82.29000,    -1.59260,4
651.74200,   82.30000,    -1.58580,4
651.83600,   82.31000,    -1.58293,4
651.93298,   82.32000,    -1.57787,4
652.03003,   82.33000,    -1.57588,4
652.13599,   82.34000,    -1.57128,4
652.23602,   82.35000,    -1.56710,4
652.34100,   82.36000,    -1.56425,4
652.43402,   82.37000,    -1.56137,4
652.54199,   82.38000,    -1.55852,4
652.63599,   82.39000,    -1.55388,4
652.73401,   82.40000,    -1.55014,4
652.83899,   82.41000,    -1.54728,4
652.92603,   82.42000,    -1.54526,4
653.03601,   82.43000,    -1.54241,4
653.13397,   82.44000,    -1.53735,4
653.22998,   82.45000,    -1.53359,4
653.33801,   82.46000,    -1.52810,4
653.44299,   82.47000,    -1.52392,4
653.53003,   82.48000,    -1.52234,4
653.64099,   82.49000,    -1.51817,4
653.74200,   82.50000,    -1.51310,4
653.84003,   82.51000,    -1.50979,4
653.94000,   82.52000,    -1.50603,4
654.03699,   82.53000,    -1.50095,4
654.14099,   82.54000,    -1.49896,4
654.23999,   82.55000,    -1.49696,4
654.33899,   82.56000,    -1.49452,4
654.43799,   82.57000,    -1.48900,4
654.53699,   82.58000,    -1.48436,4
654.64600,   82.59000,    -1.48370,4
654.74298,   82.60000,    -1.47993,4
654.84198,   82.61000,    -1.47528,4
654.93903,   82.62000,    -1.47108,4
655.04102,   82.63000,    -1.46864,4
655.14099,   82.64000,    -1.46575,4
655.24103,   82.65000,    -1.46111,4
655.34698,   82.66000,    -1.45779,4
655.44000,   82.67000,    -1.45665,4
655.53998,   82.68000,    -1.45112,4
655.63800,   82.69000,    -1.44779,4
655.74200,   82.70000,    -1.44535,4
655.83801,   82.71000,    -1.44069,4
655.94299,   82.72000,    -1.43429,4
656.04102,   82.73000,    -1.43404,4
656.14502,   82.74000,    -1.42939,4
656.24701,   82.75000,    -1.42650,4
656.34698,   82.76000,    -1.42405,4
656.43799,   82.77000,    -1.42158,4
656.54303,   82.78000,    -1.41605,4
656.64502,   82.79000,    -1.41360,4
656.73999,   82.80000,    -1.40893,4
656.83899,   82.81000,    -1.40559,4
656.94800,   82.82000,    -1.40094,4
657.04602,   82.83000,    -1.39804,4
657.14099,   82.84000,    -1.39293,4
657.24701,   82.85000,    -1.39092,4
657.34698,   82.86000,    -1.38934,4
657.44598,   82.87000,    -1.38644,4
657.55200,   82.88000,    -1.38267,4
657.64502,   82.89000,    -1.37754,4
657.74597,   82.90000,    -1.37199,4
657.84100,   82.91000,    -1.36687,4
657.94202,   82.92000,    -1.36617,4
658.04602,   82.93000,    -1.36681,4
658.15698,   82.94000,    -1.36260,4
658.25500,   82.95000,    -1.35748,4
658.34601,   82.96000,    -1.35367,4
658.44501,   82.97000,    -1.35164,4
658.55200,   82.98000,    -1.34830,4
658.64899,   82.99000,    -1.34538,4
658.75500,   83.00000,    -1.34160,4
658.85303,   83.01000,    -1.33692,4
658.94501,   83.02000,    -1.33399,4
659.05499,   83.03000,    -1.32977,4
659.14697,   83.04000,    -1.32816,4
659.25098,   83.05000,    -1.32393,4
659.35199,   83.06000,    -1.32013,4
659.45898,   83.07000,    -1.31767,4
659.55200,   83.08000,    -1.31474,4
659.65698,   83.09000,    -1.31094,4
659.75201,   83.10000,    -1.30934,4
659.85699,   83.11000,    -1.30776,4
659.95398,   83.12000,    -1.30395,4
660.05200,   83.13000,    -1.29615,4
660.15100,   83.14000,    -1.29323,4
660.24902,   83.15000,    -1.29075,4
660.35699,   83.16000,    -1.28784,4
660.45801,   83.17000,    -1.28447,4
660.56403,   83.18000,    -1.28245,4
660.65198,   83.19000,    -1.28038,4
660.74701,   83.20000,    -1.27789,4
660.84998,   83.21000,    -1.27630,4
660.94702,   83.22000,    -1.27337,4
661.05499,   83.23000,    -1.26868,4
661.15198,   83.24000,    -1.26397,4
661.25403,   83.25000,    -1.26060,4
661.35498,   83.26000,    -1.25989,4
661.45398,   83.27000,    -1.25430,4
661.55499,   83.28000,    -1.25314,4
661.65100,   83.29000,    -1.25065,4
661.74500,   83.30000,    -1.24593,4
661.84497,   83.31000,    -1.24521,4
661.95001,   83.32000,    -1.24362,4
662.05200,   83.33000,    -1.23935,4
662.15802,   83.34000,    -1.23776,4
662.26099,   83.35000,    -1.23483,4
662.35999,   83.36000,    -1.23056,4
662.45203,   83.37000,    -1.23072,4
662.56403,   83.38000,    -1.22691,4
662.65802,   83.39000,    -1.22485,4
662.75897,   83.40000,    -1.22058,4
662.84900,   83.41000,    -1.21851,4
662.96301,   83.42000,    -1.21470,4
663.05798,   83.43000,    -1.21442,4
663.15698,   83.44000,    -1.21147,4
663.25098,   83.45000,    -1.20985,4
663.35999,   83.46000,    -1.20604,4
663.45398,   83.47000,    -1.20575,4
663.55701,   83.48000,    -1.20281,4
663.65900,   83.49000,    -1.19853,4
663.76202,   83.50000,    -1.19915,4
663.85498,   83.51000,    -1.19708,4
663.95898,   83.52000,    -1.19459,4
664.04999,   83.53000,    -1.19296,4
664.16199,   83.54000,    -1.19003,4
664.26398,   83.55000,    -1.18753,4
664.36298,   83.56000,    -1.18369,4
664.45398,   83.57000,    -1.18206,4
664.55701,   83.58000,    -1.18089,4
664.65802,   83.59000,    -1.17839,4
664.76202,   83.60000,    -1.17767,4
664.85303,   83.61000,    -1.17693,4
664.96198,   83.62000,    -1.17355,4
665.05298,   83.63000,    -1.17281,4
665.15997,   83.64000,    -1.16942,4
665.25299,   83.65000,    -1.16779,4
665.35797,   83.66000,    -1.16484,4
665.46198,   83.67000,    -1.15921,4
665.56799,   83.68000,    -1.15850,4
665.66101,   83.69000,    -1.15865,4
665.75897,   83.70000,    -1.15881,4
665.84900,   83.71000,    -1.15628,4
665.96100,   83.72000,    -1.15468,4
666.06000,   83.73000,    -1.15262,4
666.15997,   83.74000,    -1.15099,4
666.26398,   83.75000,    -1.14759,4
666.36401,   83.76000,    -1.14508,4
666.46198,   83.77000,    -1.14390,4
666.56403,   83.78000,    -1.14004,4
666.65997,   83.79000,    -1.13975,4
666.76501,   83.80000,    -1.14037,4
666.85901,   83.81000,    -1.13784,4
666.96198,   83.82000,    -1.13444,4
667.06201,   83.83000,    -1.13281,4
667.16302,   83.84000,    -1.13387,4
667.26398,   83.85000,    -1.13001,4
667.36700,   83.86000,    -1.12884,4
667.46301,   83.87000,    -1.12631,4
667.56201,   83.88000,    -1.12602,4
667.65900,   83.89000,    -1.12529,4
667.75702,   83.90000,    -1.12097,4
667.85602,   83.91000,    -1.12203,4
667.96100,   83.92000,    -1.11682,4
668.06702,   83.93000,    -1.11699,4
668.16101,   83.94000,    -1.11670,4
668.26599,   83.95000,    -1.11463,4
668.36401,   83.96000,    -1.11479,4
668.46698,   83.97000,    -1.11451,4
668.56500,   83.98000,    -1.11019,4
668.66101,   83.99000,    -1.10720,4
668.76398,   84.00000,    -1.10782,4
668.86401,   84.01000,    -1.10663,4
668.95599,   84.02000,    -1.10589,4
669.05902,   84.03000,    -1.10516,4
669.16498,   84.04000,    -1.10264,4
669.25702,   84.05000,    -1.10054,4
669.36798,   84.06000,    -1.10072,4
669.46399,   84.07000,    -1.09594,4
669.56500,   84.08000,    -1.09341,4
669.67297,   84.09000,    -1.09268,4
669.77600,   84.10000,    -1.09240,4
669.87097,   84.11000,    -1.08986,4
669.96100,   84.12000,    -1.08776,4
670.06598,   84.13000,    -1.08882,4
670.16101,   84.14000,    -1.08628,4
670.26599,   84.15000,    -1.08690,4
670.35999,   84.16000,    -1.08435,4
670.46002,   84.17000,    -1.08406,4
670.56702,   84.18000,    -1.08019,4
670.65900,   84.19000,    -1.08034,4
670.76300,   84.20000,    -1.07825,4
670.86401,   84.21000,    -1.07842,4
670.96002,   84.22000,    -1.07722,4
671.06097,   84.23000,    -1.07648,4
671.15302,   84.24000,    -1.07438,4
671.25500,   84.25000,    -1.07544,4
671.36401,   84.26000,    -1.07292,4
671.46399,   84.27000,    -1.07082,4
671.56201,   84.28000,    -1.07008,4
671.66302,   84.29000,    -1.06754,4
671.76398,   84.30000,    -1.06815,4
671.87299,   84.31000,    -1.06652,4
671.96301,   84.32000,    -1.06306,4
672.06299,   84.33000,    -1.06097,4
672.16302,   84.34000,    -1.06022,4
672.25897,   84.35000,    -1.06173,4
672.35602,   84.36000,    -1.05918,4
672.46399,   84.37000,    -1.05755,4
672.56299,   84.38000,    -1.05680,4
672.65997,   84.39000,    -1.05425,4
672.76703,   84.40000,    -1.05397,4
672.86700,   84.41000,    -1.05142,4
672.96301,   84.42000,    -1.04886,4
673.06897,   84.43000,    -1.04993,4
673.17297,   84.44000,    -1.05190,4
673.26300,   84.45000,    -1.05024,4
673.35901,   84.46000,    -1.04814,4
673.46503,   84.47000,    -1.04785,4
673.56799,   84.48000,    -1.04576,4
673.65698,   84.49000,    -1.04499,4
673.77002,   84.50000,    -1.04020,4
673.86298,   84.51000,    -1.03990,4
673.96100,   84.52000,    -1.04141,4
674.07001,   84.53000,    -1.04022,4
674.16400,   84.54000,    -1.04037,4
674.25800,   84.55000,    -1.03916,4
674.36902,   84.56000,    -1.03572,4
674.46600,   84.57000,    -1.03723,4
674.56299,   84.58000,    -1.03648,4
674.66803,   84.59000,    -1.03484,4
674.77502,   84.60000,    -1.03184,4
674.87701,   84.61000,    -1.03064,4
674.96899,   84.62000,    -1.02897,4
675.06403,   84.63000,    -1.02731,4
675.15900,   84.64000,    -1.02746,4
675.26703,   84.65000,    -1.02808,4
675.36700,   84.66000,    -1.02643,4
675.46899,   84.67000,    -1.02432,4
675.57098,   84.68000,    -1.02267,4
675.67902,   84.69000,    -1.02057,4
675.77100,   84.70000,    -1.02117,4
675.86700,   84.71000,    -1.02223,4
675.96600,   84.72000,    -1.01740,4
676.06897,   84.73000,    -1.01847,4
676.16998,   84.74000,    -1.01817,4
676.26599,   84.75000,    -1.01696,4
676.37201,   84.76000,    -1.01350,4
676.48199,   84.77000,    -1.01548,4
676.57300,   84.78000,    -1.01472,4
676.67603,   84.79000,    -1.01306,4
676.76398,   84.80000,    -1.01048,4
676.86902,   84.81000,    -1.00837,4
676.96198,   84.82000,    -1.00897,4
677.07501,   84.83000,    -1.00869,4
677.16803,   84.84000,    -1.00611,4
677.27301,   84.85000,    -1.00582,4
677.37201,   84.86000,    -1.00507,4
677.46802,   84.87000,    -1.00385,4
677.57098,   84.88000,    -1.00356,4
677.67902,   84.89000,    -1.00373,4
677.77301,   84.90000,    -1.00160,4
677.88098,   84.91000,    -1.00131,4
677.97601,   84.92000,    -1.00192,4
678.07898,   84.93000,    -1.00071,4
678.17902,   84.94000,    -1.00087,4
678.27899,   84.95000,    -0.99875,4
678.37402,   84.96000,    -0.99571,4
678.47601,   84.97000,    -0.99496,4
678.57898,   84.98000,    -0.99376,4
678.67902,   84.99000,    -0.99482,4
678.77600,   85.00000,    -0.99133,4
678.88000,   85.01000,    -0.99195,4
678.97998,   85.02000,    -0.99028,4
679.08002,   85.03000,    -0.99043,4
679.17999,   85.04000,    -0.99150,4
679.28003,   85.05000,    -0.98938,4
679.37201,   85.06000,    -0.98770,4
679.47400,   85.07000,    -0.98786,4
679.57501,   85.08000,    -0.98482,4
679.68201,   85.09000,    -0.98590,4
679.77502,   85.10000,    -0.98559,4
679.87598,   85.11000,    -0.98529,4
679.97699,   85.12000,    -0.98499,4
680.07898,   85.13000,    -0.98286,4
680.18298,   85.14000,    -0.98029,4
680.27698,   85.15000,    -0.97952,4
680.37299,   85.16000,    -0.98012,4
680.47498,   85.17000,    -0.98074,4
680.57800,   85.18000,    -0.97907,4
680.68201,   85.19000,    -0.97786,4
680.77197,   85.20000,    -0.97572,4
680.87903,   85.21000,    -0.97588,4
680.97601,   85.22000,    -0.97603,4
681.07599,   85.23000,    -0.97756,4
681.17902,   85.24000,    -0.97681,4
681.27698,   85.25000,    -0.97467,4
681.37500,   85.26000,    -0.97482,4
681.47302,   85.27000,    -0.97543,4
681.57599,   85.28000,    -0.97239,4
681.67798,   85.29000,    -0.97255,4
681.77698,   85.30000,    -0.97041,4
681.87903,   85.31000,    -0.97057,4
681.97900,   85.32000,    -0.96798,4
682.07703,   85.33000,    -0.96722,4
682.17603,   85.34000,    -0.96828,4
682.28302,   85.35000,    -0.96708,4
682.38000,   85.36000,    -0.96631,4
682.48401,   85.37000,    -0.96372,4
682.58099,   85.38000,    -0.96433,4
682.68500,   85.39000,    -0.96266,4
682.78003,   85.40000,    -0.96235,4
682.88501,   85.41000,    -0.96113,4
682.97998,   85.42000,    -0.95990,4
683.08502,   85.43000,    -0.95777,4
683.17401,   85.44000,    -0.95929,4
683.27698,   85.45000,    -0.95945,4
683.38202,   85.46000,    -0.95915,4
683.47900,   85.47000,    -0.95884,4
683.58197,   85.48000,    -0.95900,4
683.68701,   85.49000,    -0.95733,4
683.78003,   85.50000,    -0.95793,4
683.88000,   85.51000,    -0.95579,4
683.98401,   85.52000,    -0.95411,4
684.07800,   85.53000,    -0.95288,4
684.18402,   85.54000,    -0.95074,4
684.28198,   85.55000,    -0.95273,4
684.37799,   85.56000,    -0.95150,4
684.48102,   85.57000,    -0.95212,4
684.57501,   85.58000,    -0.95135,4
684.68298,   85.59000,    -0.94967,4
684.78497,   85.60000,    -0.94707,4
684.88202,   85.61000,    -0.94814,4
684.98199,   85.62000,    -0.94921,4
685.08002,   85.63000,    -0.94845,4
685.18298,   85.64000,    -0.94492,4
685.28101,   85.65000,    -0.94507,4
685.37903,   85.66000,    -0.94477,4
685.48499,   85.67000,    -0.94309,4
685.57800,   85.68000,    -0.94139,4
685.67603,   85.69000,    -0.94246,4
685.77899,   85.70000,    -0.94032,4
685.88501,   85.71000,    -0.94002,4
685.98602,   85.72000,    -0.93833,4
686.08398,   85.73000,    -0.94032,4
686.18701,   85.74000,    -0.93818,4
686.28699,   85.75000,    -0.93649,4
686.38300,   85.76000,    -0.93571,4
686.47998,   85.77000,    -0.93540,4
686.58301,   85.78000,    -0.93418,4
686.68201,   85.79000,    -0.93571,4
686.78101,   85.80000,    -0.93494,4
686.88800,   85.81000,    -0.93372,4
686.98102,   85.82000,    -0.93479,4
687.08600,   85.83000,    -0.93449,4
687.19000,   85.84000,    -0.93326,4
687.28003,   85.85000,    -0.93294,4
687.38800,   85.86000,    -0.93310,4
687.48999,   85.87000,    -0.93234,4
687.58801,   85.88000,    -0.93203,4
687.69598,   85.89000,    -0.93312,4
687.78699,   85.90000,    -0.93141,4
687.89001,   85.91000,    -0.93249,4
687.99402,   85.92000,    -0.93034,4
688.09003,   85.93000,    -0.92956,4
688.19000,   85.94000,    -0.92787,4
688.28998,   85.95000,    -0.92756,4
688.40100,   85.96000,    -0.92773,4
688.48798,   85.97000,    -0.92648,4
688.57898,   85.98000,    -0.92291,4
688.68799,   85.99000,    -0.92447,4
688.78497,   86.00000,    -0.92601,4
688.88300,   86.01000,    -0.92338,4
688.97699,   86.02000,    -0.91890,4
689.07599,   86.03000,    -0.92321,4
689.17798,   86.04000,    -0.92198,4
689.28601,   86.05000,    -0.92215,4
689.38397,   86.06000,    -0.92044,4
689.48602,   86.07000,    -0.92153,4
689.58600,   86.08000,    -0.92261,4
689.68799,   86.09000,    -0.92091,4
689.77600,   86.10000,    -0.92058,4
689.88202,   86.11000,    -0.92167,4
689.99200,   86.12000,    -0.92045,4
690.08197,   86.13000,    -0.91642,4
690.18597,   86.14000,    -0.91658,4
690.28400,   86.15000,    -0.91719,4
690.38202,   86.16000,    -0.91688,4
690.47498,   86.17000,    -0.91656,4
690.58301,   86.18000,    -0.91533,4
690.68402,   86.19000,    -0.91456,4
690.78302,   86.20000,    -0.91378,4
690.89203,   86.21000,    -0.91348,4
690.99103,   86.22000,    -0.91271,4
691.09198,   86.23000,    -0.91240,4
691.17999,   86.24000,    -0.91207,4
691.28497,   86.25000,    -0.91176,4
691.38300,   86.26000,    -0.91098,4
691.48102,   86.27000,    -0.91206,4
691.59100,   86.28000,    -0.91130,4
691.69098,   86.29000,    -0.91053,4
691.79700,   86.30000,    -0.90930,4
691.89301,   86.31000,    -0.90712,4
691.98901,   86.32000,    -0.90773,4
692.09198,   86.33000,    -0.90603,4
692.18701,   86.34000,    -0.90803,4
692.28601,   86.35000,    -0.90632,4
692.39697,   86.36000,    -0.90743,4
692.48901,   86.37000,    -0.90571,4
692.59198,   86.38000,    -0.90726,4
692.68799,   86.39000,    -0.90648,4
692.78601,   86.40000,    -0.90476,4
692.89398,   86.41000,    -0.90307,4
692.98798,   86.42000,    -0.90228,4
693.09302,   86.43000,    -0.89964,4
693.18500,   86.44000,    -0.89978,4
693.29498,   86.45000,    -0.89949,4
693.39398,   86.46000,    -0.89824,4
693.49799,   86.47000,    -0.89933,4
693.59698,   86.48000,    -0.90042,4
693.69598,   86.49000,    -0.89824,4
693.79102,   86.50000,    -0.89698,4
693.89301,   86.51000,    -0.89760,4
693.99200,   86.52000,    -0.89589,4
694.09003,   86.53000,    -0.89464,4
694.18903,   86.54000,    -0.89526,4
694.29199,   86.55000,    -0.89448,4
694.39899,   86.56000,    -0.89558,4
694.49701,   86.57000,    -0.89386,4
694.59900,   86.58000,    -0.89355,4
694.69501,   86.59000,    -0.89276,4
694.80200,   86.60000,    -0.89386,4
694.90198,   86.61000,    -0.89074,4
694.99200,   86.62000,    -0.89228,4
695.09302,   86.63000,    -0.89197,4
695.19897,   86.64000,    -0.89401,4
695.29602,   86.65000,    -0.89275,4
695.39697,   86.66000,    -0.89197,4
695.49902,   86.67000,    -0.89166,4
695.59302,   86.68000,    -0.89040,4
695.69501,   86.69000,    -0.88868,4
695.79700,   86.70000,    -0.88884,4
695.89600,   86.71000,    -0.88993,4
696.00098,   86.72000,    -0.88962,4
696.09100,   86.73000,    -0.88695,4
696.20099,   86.74000,    -0.88665,4
696.29700,   86.75000,    -0.88586,4
696.39600,   86.76000,    -0.88554,4
696.49200,   86.77000,    -0.88616,4
696.59998,   86.78000,    -0.88679,4
696.69897,   86.79000,    -0.88554,4
696.80499,   86.80000,    -0.88476,4
696.90900,   86.81000,    -0.88491,4
696.99701,   86.82000,    -0.88318,4
697.10199,   86.83000,    -0.88334,4
697.20599,   86.84000,    -0.88115,4
697.30402,   86.85000,    -0.87989,4
697.39899,   86.86000,    -0.88192,4
697.49701,   86.87000,    -0.87832,4
697.59399,   86.88000,    -0.87894,4
697.70203,   86.89000,    -0.87816,4
697.79700,   86.90000,    -0.87784,4
697.89301,   86.91000,    -0.87798,4
697.98798,   86.92000,    -0.87813,4
698.08698,   86.93000,    -0.87922,4
698.19800,   86.94000,    -0.87798,4
698.29498,   86.95000,    -0.87766,4
698.39099,   86.96000,    -0.87687,4
698.48102,   86.97000,    -0.87607,4
698.60199,   86.98000,    -0.87672,4
698.70697,   86.99000,    -0.87499,4
698.79999,   87.00000,    -0.87656,4
698.88898,   87.01000,    -0.87669,4
699.00299,   87.02000,    -0.87639,4
699.08698,   87.03000,    -0.87841,4
699.20001,   87.04000,    -0.87435,4
699.29797,   87.05000,    -0.87497,4
699.38501,   87.06000,    -0.87181,4
699.49402,   87.07000,    -0.87197,4
699.59698,   87.08000,    -0.87025,4
699.70300,   87.09000,    -0.87135,4
699.79797,   87.10000,    -0.86867,4
699.90900,   87.11000,    -0.86788,4
699.99799,   87.12000,    -0.86850,4
700.09998,   87.13000,    -0.86866,4
700.19702,   87.14000,    -0.87023,4
700.29602,   87.15000,    -0.86849,4
700.39203,   87.16000,    -0.86864,4
700.49298,   87.17000,    -0.86738,4
700.60101,   87.18000,    -0.86943,4
700.70398,   87.19000,    -0.86911,4
700.80499,   87.20000,    -0.86502,4
700.89697,   87.21000,    -0.86564,4
701.00201,   87.22000,    -0.86769,4
701.09900,   87.23000,    -0.86595,4
701.20001,   87.24000,    -0.86469,4
701.30298,   87.25000,    -0.86437,4
701.39899,   87.26000,    -0.86499,4
701.50598,   87.27000,    -0.86468,4
701.60901,   87.28000,    -0.86105,4
701.71301,   87.29000,    -0.86027,4
701.80499,   87.30000,    -0.86183,4
701.89899,   87.31000,    -0.86151,4
702.00500,   87.32000,    -0.86119,4
702.10498,   87.33000,    -0.86087,4
702.20001,   87.34000,    -0.85865,4
702.30798,   87.35000,    -0.86070,4
702.41199,   87.36000,    -0.86277,4
702.50800,   87.37000,    -0.86054,4
702.60303,   87.38000,    -0.85927,4
702.69800,   87.39000,    -0.85942,4
702.80701,   87.40000,    -0.85910,4
702.90198,   87.41000,    -0.85784,4
703.00897,   87.42000,    -0.86084,4
703.11102,   87.43000,    -0.85721,4
703.20801,   87.44000,    -0.85782,4
703.30798,   87.45000,    -0.85608,4
703.40997,   87.46000,    -0.85529,4
703.51300,   87.47000,    -0.85736,4
703.61200,   87.48000,    -0.85704,4
703.71301,   87.49000,    -0.85482,4
703.81097,   87.50000,    -0.85782,4
703.91400,   87.51000,    -0.85655,4
704.01300,   87.52000,    -0.85386,4
704.11298,   87.53000,    -0.85211,4
704.21002,   87.54000,    -0.85416,4
704.31299,   87.55000,    -0.85337,4
704.40698,   87.56000,    -0.85445,4
704.51001,   87.57000,    -0.85082,4
704.61298,   87.58000,    -0.85003,4
704.71198,   87.59000,    -0.85161,4
704.80701,   87.60000,    -0.85032,4
704.91199,   87.61000,    -0.85049,4
705.01801,   87.62000,    -0.85018,4
705.11401,   87.63000,    -0.85033,4
705.20697,   87.64000,    -0.85094,4
705.32300,   87.65000,    -0.84922,4
705.40900,   87.66000,    -0.85029,4
705.51099,   87.67000,    -0.85380,4
705.61902,   87.68000,    -0.85159,4
705.72198,   87.69000,    -0.84841,4
705.82001,   87.70000,    -0.84761,4
705.90900,   87.71000,    -0.84916,4
706.01599,   87.72000,    -0.85029,4
706.11102,   87.73000,    -0.84901,4
706.21301,   87.74000,    -0.84774,4
706.30902,   87.75000,    -0.84549,4
706.40601,   87.76000,    -0.84564,4
706.51703,   87.77000,    -0.84344,4
706.61603,   87.78000,    -0.84598,4
706.71600,   87.79000,    -0.84470,4
706.81500,   87.80000,    -0.84294,4
706.90698,   87.81000,    -0.84260,4
707.01202,   87.82000,    -0.84134,4
707.10797,   87.83000,    -0.84147,4
707.20898,   87.84000,    -0.84497,4
707.30798,   87.85000,    -0.84130,4
707.41101,   87.86000,    -0.84148,4
707.50800,   87.87000,    -0.83970,4
707.60999,   87.88000,    -0.84177,4
707.71198,   87.89000,    -0.83955,4
707.80603,   87.90000,    -0.83969,4
707.90399,   87.91000,    -0.83984,4
708.00800,   87.92000,    -0.83713,4
708.10498,   87.93000,    -0.83824,4
708.21301,   87.94000,    -0.83746,4
708.31799,   87.95000,    -0.83953,4
708.41699,   87.96000,    -0.83921,4
708.51398,   87.97000,    -0.83744,4
708.61700,   87.98000,    -0.83664,4
708.71698,   87.99000,    -0.83680,4
708.81500,   88.00000,    -0.83887,4
708.90802,   88.01000,    -0.83804,4
709.01300,   88.02000,    -0.83870,4
709.11200,   88.03000,    -0.83693,4
709.21698,   88.04000,    -0.83278,4
709.30902,   88.05000,    -0.83195,4
709.41699,   88.06000,    -0.83117,4
709.51599,   88.07000,    -0.83564,4
709.61200,   88.08000,    -0.83675,4
709.71399,   88.09000,    -0.83307,4
709.81097,   88.10000,    -0.83178,4
709.91101,   88.11000,    -0.83386,4
710.01202,   88.12000,    -0.83209,4
710.11902,   88.13000,    -0.82985,4
710.21301,   88.14000,    -0.82952,4
710.32098,   88.15000,    -0.82921,4
710.41602,   88.16000,    -0.82887,4
710.52002,   88.17000,    -0.82952,4
710.60602,   88.18000,    -0.82627,4
710.71802,   88.19000,    -0.82742,4
710.82202,   88.20000,    -0.82710,4
710.91803,   88.21000,    -0.82676,4
711.02100,   88.22000,    -0.82789,4
711.12000,   88.23000,    -0.82949,4
711.21899,   88.24000,    -0.82675,4
711.32202,   88.25000,    -0.82691,4
711.41998,   88.26000,    -0.82754,4
711.52100,   88.27000,    -0.82385,4
711.61798,   88.28000,    -0.82496,4
711.72101,   88.29000,    -0.82464,4
711.82202,   88.30000,    -0.82431,4
711.92297,   88.31000,    -0.82351,4
712.01501,   88.32000,    -0.82172,4
712.11401,   88.33000,    -0.82187,4
712.21198,   88.34000,    -0.82251,4
712.31500,   88.35000,    -0.82122,4
712.41400,   88.36000,    -0.82379,4
712.51801,   88.37000,    -0.82105,4
712.61603,   88.38000,    -0.82169,4
712.72198,   88.39000,    -0.82089,4
712.82098,   88.40000,    -0.82201,4
712.92401,   88.41000,    -0.82072,4
713.02301,   88.42000,    -0.82039,4
713.12097,   88.43000,    -0.81909,4
713.21698,   88.44000,    -0.81634,4
713.31702,   88.45000,    -0.81843,4
713.41998,   88.46000,    -0.81569,4
713.52502,   88.47000,    -0.81633,4
713.61401,   88.48000,    -0.81744,4
713.72302,   88.49000,    -0.81954,4
713.81598,   88.50000,    -0.81775,4
713.91498,   88.51000,    -0.81597,4
714.01898,   88.52000,    -0.81468,4
714.11499,   88.53000,    -0.81531,4
714.22101,   88.54000,    -0.81548,4
714.32300,   88.55000,    -0.81515,4
714.41602,   88.56000,    -0.81385,4
714.51599,   88.57000,    -0.81545,4
