#FILE:                       ,char_GD_30_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char GD                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,30/06/2010 09:32:44             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,Xiaomian Baxter                 ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.18,,,,
#MATERIAL:                   ,char                            ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,99.09156725,,
#SEGMENT:                    ,S1-5/5                          ,,99.08820897,,
,,,10.40468503,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
408.409,57.84,-12.05055,93.11002,0.28347,4
408.504,57.85,-12.05701,93.09921,0.2835,4
408.61099,57.86,-12.05987,93.09136,0.28354,4
408.70599,57.87,-12.06649,93.0835,0.28357,4
408.802,57.88,-12.07209,93.07564,0.2836,4
408.90799,57.89,-12.07769,93.07073,0.28363,4
409.01401,57.9,-12.08224,93.0609,0.28367,4
409.10501,57.91,-12.08846,93.05206,0.28369,4
409.20499,57.92,-12.09406,93.0442,0.28372,4
409.29999,57.93,-12.0936,93.03635,0.28375,4
409.401,57.94,-12.10136,93.02849,0.28379,4
409.50299,57.95,-12.10999,93.02063,0.28382,4
409.604,57.96,-12.113,93.01179,0.28385,4
409.694,57.97,-12.11954,93.00295,0.28388,4
409.798,57.98,-12.12552,92.99509,0.28391,4
409.89401,57.99,-12.13031,92.98625,0.28394,4
409.99799,58,-12.13456,92.97741,0.28397,4
410.09399,58.01,-12.13978,92.96857,0.284,4
410.19199,58.02,-12.14195,92.95973,0.28403,4
410.285,58.03,-12.1524,92.95088,0.28406,4
410.392,58.04,-12.15488,92.94204,0.28409,4
410.487,58.05,-12.15881,92.93418,0.28412,4
410.59,58.06,-12.1661,92.92534,0.28415,4
410.68701,58.07,-12.16872,92.91552,0.28418,4
410.79501,58.08,-12.17637,92.90864,0.28422,4
410.88599,58.09,-12.18468,92.8998,0.28424,4
410.98801,58.1,-12.18766,92.88998,0.28427,4
411.09,58.11,-12.19151,92.8831,0.28431,4
411.17999,58.12,-12.1968,92.87328,0.28433,4
411.284,58.13,-12.20192,92.86542,0.28436,4
411.392,58.14,-12.20698,92.85756,0.2844,4
411.478,58.15,-12.21363,92.84872,0.28442,4
411.58899,58.16,-12.21779,92.8389,0.28446,4
411.686,58.17,-12.22256,92.83104,0.28449,4
411.784,58.18,-12.23207,92.8222,0.28452,4
411.884,58.19,-12.23637,92.81434,0.28455,4
411.978,58.2,-12.24032,92.8055,0.28458,4
412.08701,58.21,-12.24666,92.79666,0.28461,4
412.17599,58.22,-12.25111,92.78782,0.28464,4
412.28,58.23,-12.25493,92.77898,0.28467,4
412.38199,58.24,-12.26051,92.77014,0.2847,4
412.478,58.25,-12.264,92.7613,0.28473,4
412.58301,58.26,-12.26953,92.75147,0.28476,4
412.67801,58.27,-12.27519,92.74263,0.28479,4
412.77899,58.28,-12.28638,92.73379,0.28482,4
412.871,58.29,-12.29209,92.72593,0.28485,4
412.979,58.3,-12.29672,92.71807,0.28488,4
413.082,58.31,-12.30141,92.70923,0.28491,4
413.17499,58.32,-12.30581,92.70138,0.28494,4
413.26999,58.33,-12.3119,92.69253,0.28497,4
413.37,58.34,-12.31664,92.68369,0.285,4
413.474,58.35,-12.32304,92.67584,0.28503,4
413.564,58.36,-12.32791,92.66699,0.28505,4
413.67499,58.37,-12.33379,92.65815,0.28509,4
413.772,58.38,-12.34158,92.65029,0.28512,4
413.87399,58.39,-12.34715,92.64047,0.28515,4
413.95801,58.4,-12.35123,92.63163,0.28517,4
414.07001,58.41,-12.35409,92.62279,0.28521,4
414.17001,58.42,-12.36012,92.61297,0.28524,4
414.26501,58.43,-12.36492,92.60511,0.28526,4
414.36801,58.44,-12.37435,92.59627,0.28529,4
414.47299,58.45,-12.3773,92.58644,0.28533,4
414.569,58.46,-12.38467,92.5776,0.28535,4
414.66199,58.47,-12.38992,92.56778,0.28538,4
414.767,58.48,-12.3946,92.55992,0.28541,4
414.85699,58.49,-12.39774,92.55108,0.28544,4
414.96301,58.5,-12.40584,92.54224,0.28547,4
415.07199,58.51,-12.41218,92.5334,0.2855,4
415.16599,58.52,-12.4157,92.52358,0.28553,4
415.26599,58.53,-12.42259,92.51474,0.28556,4
415.36801,58.54,-12.43031,92.50589,0.28559,4
415.46701,58.55,-12.4342,92.49705,0.28562,4
415.561,58.56,-12.43686,92.48821,0.28565,4
415.66199,58.57,-12.44244,92.48035,0.28568,4
415.75299,58.58,-12.44773,92.47151,0.2857,4
415.85999,58.59,-12.45409,92.46169,0.28574,4
415.95901,58.6,-12.46056,92.45285,0.28576,4
416.056,58.61,-12.46705,92.44499,0.28579,4
416.15601,58.62,-12.47652,92.43615,0.28582,4
416.255,58.63,-12.47826,92.42731,0.28585,4
416.35999,58.64,-12.48379,92.41749,0.28588,4
416.45001,58.65,-12.48908,92.40963,0.28591,4
416.564,58.66,-12.4945,92.40079,0.28594,4
416.65601,58.67,-12.49719,92.39096,0.28597,4
416.75,58.68,-12.50587,92.38212,0.286,4
416.85199,58.69,-12.5123,92.37132,0.28603,4
416.94501,58.7,-12.5197,92.36248,0.28605,4
417.052,58.71,-12.52478,92.35265,0.28608,4
417.151,58.72,-12.5321,92.34381,0.28611,4
417.241,58.73,-12.53697,92.33497,0.28614,4
417.34601,58.74,-12.53735,92.32613,0.28617,4
417.44299,58.75,-12.54599,92.31631,0.2862,4
417.547,58.76,-12.5541,92.30747,0.28623,4
417.64499,58.77,-12.5593,92.29764,0.28626,4
417.74399,58.78,-12.56576,92.2888,0.28628,4
417.84601,58.79,-12.5709,92.27996,0.28631,4
417.94601,58.8,-12.5795,92.27112,0.28634,4
418.04501,58.81,-12.58468,92.26326,0.28637,4
418.146,58.82,-12.59155,92.25049,0.2864,4
418.245,58.83,-12.59672,92.24067,0.28643,4
418.33899,58.84,-12.59982,92.23281,0.28646,4
418.44601,58.85,-12.60833,92.22299,0.28649,4
418.54401,58.86,-12.61267,92.21316,0.28651,4
418.642,58.87,-12.61914,92.20334,0.28654,4
418.742,58.88,-12.62345,92.19352,0.28657,4
418.83499,58.89,-12.63085,92.18369,0.2866,4
418.931,58.9,-12.63564,92.17485,0.28662,4
419.03201,58.91,-12.64507,92.16405,0.28665,4
419.13,58.92,-12.64727,92.15422,0.28668,4
419.23199,58.93,-12.65412,92.14538,0.28671,4
419.33401,58.94,-12.66012,92.13556,0.28674,4
419.42999,58.95,-12.66748,92.12574,0.28677,4
419.53,58.96,-12.6705,92.1169,0.2868,4
419.62799,58.97,-12.67356,92.10707,0.28682,4
419.72601,58.98,-12.68303,92.09823,0.28685,4
419.82501,58.99,-12.69335,92.08841,0.28688,4
419.927,59,-12.69635,92.07859,0.28691,4
420.03299,59.01,-12.70187,92.07073,0.28694,4
420.134,59.02,-12.7083,92.0609,0.28697,4
420.23099,59.03,-12.71394,92.05206,0.28699,4
420.32001,59.04,-12.7201,92.04224,0.28702,4
420.42499,59.05,-12.72606,92.0334,0.28705,4
420.534,59.06,-12.73325,92.02358,0.28708,4
420.62799,59.07,-12.7402,92.01277,0.28711,4
420.73099,59.08,-12.74662,92.00393,0.28713,4
420.82901,59.09,-12.75224,91.99411,0.28716,4
420.92999,59.1,-12.75739,91.98428,0.28719,4
421.02499,59.11,-12.7639,91.97544,0.28722,4
421.121,59.12,-12.76827,91.96562,0.28724,4
421.216,59.13,-12.7782,91.9558,0.28727,4
421.323,59.14,-12.78285,91.94499,0.2873,4
421.42099,59.15,-12.78933,91.93615,0.28733,4
421.52301,59.16,-12.80002,91.92534,0.28736,4
421.63,59.17,-12.79912,91.9165,0.28739,4
421.72101,59.18,-12.81038,91.90668,0.28741,4
421.82101,59.19,-12.81598,91.89587,0.28744,4
421.92099,59.2,-12.82029,91.88605,0.28747,4
422.021,59.21,-12.82888,91.87623,0.2875,4
422.11801,59.22,-12.83451,91.86641,0.28752,4
422.20999,59.23,-12.83862,91.85658,0.28754,4
422.31601,59.24,-12.84658,91.84676,0.28758,4
422.418,59.25,-12.85343,91.83694,0.28761,4
422.50699,59.26,-12.85924,91.82711,0.28763,4
422.60999,59.27,-12.86484,91.81729,0.28766,4
422.703,59.28,-12.873,91.80747,0.28768,4
422.806,59.29,-12.87902,91.79862,0.28771,4
422.905,59.3,-12.88376,91.7888,0.28774,4
423.008,59.31,-12.89149,91.77898,0.28777,4
423.11499,59.32,-12.89562,91.76916,0.2878,4
423.21201,59.33,-12.90082,91.7613,0.28782,4
423.31,59.34,-12.90827,91.74754,0.28785,4
423.409,59.35,-12.91643,91.73772,0.28788,4
423.508,59.36,-12.9216,91.7279,0.2879,4
423.608,59.37,-12.92762,91.71808,0.28793,4
423.71201,59.38,-12.93605,91.70727,0.28796,4
423.814,59.39,-12.94333,91.69843,0.28799,4
423.90799,59.4,-12.94824,91.68664,0.28801,4
424.00699,59.41,-12.95682,91.6778,0.28804,4
424.103,59.42,-12.96199,91.66896,0.28807,4
424.20099,59.43,-12.96545,91.65815,0.28809,4
424.30801,59.44,-12.97361,91.64538,0.28812,4
424.39499,59.45,-12.9848,91.64047,0.28815,4
424.505,59.46,-12.98863,91.62672,0.28818,4
424.59799,59.47,-12.99383,91.6169,0.2882,4
424.70099,59.48,-12.99855,91.60609,0.28823,4
424.79999,59.49,-13.00201,91.59529,0.28826,4
424.896,59.5,-13.01234,91.58546,0.28828,4
425.004,59.51,-13.01746,91.57466,0.28831,4
425.095,59.52,-13.02483,91.56483,0.28834,4
425.20099,59.53,-13.03419,91.55403,0.28836,4
425.297,59.54,-13.03727,91.54322,0.28839,4
425.40201,59.55,-13.04496,91.5334,0.28842,4
425.505,59.56,-13.05183,91.52358,0.28845,4
425.591,59.57,-13.05839,91.51277,0.28847,4
425.70599,59.58,-13.06515,91.50295,0.2885,4
425.79401,59.59,-13.0704,91.49312,0.28852,4
425.892,59.6,-13.07772,91.4833,0.28855,4
425.996,59.61,-13.08242,91.47348,0.28858,4
426.08801,59.62,-13.08981,91.46365,0.2886,4
426.19601,59.63,-13.09617,91.45383,0.28863,4
426.297,59.64,-13.10303,91.44401,0.28866,4
426.392,59.65,-13.11081,91.4332,0.28868,4
426.49301,59.66,-13.12022,91.42338,0.28871,4
426.58899,59.67,-13.12502,91.41257,0.28874,4
426.69,59.68,-13.1306,91.40177,0.28876,4
426.79001,59.69,-13.13578,91.39096,0.28879,4
426.896,59.7,-13.14258,91.38016,0.28882,4
426.98599,59.71,-13.15042,91.36935,0.28884,4
427.091,59.72,-13.15723,91.35855,0.28887,4
427.18301,59.73,-13.16548,91.34578,0.28889,4
427.28601,59.74,-13.17019,91.33694,0.28892,4
427.38901,59.75,-13.17957,91.32613,0.28895,4
427.496,59.76,-13.18721,91.31434,0.28898,4
427.58301,59.77,-13.19339,91.30648,0.289,4
427.67599,59.78,-13.2012,91.28978,0.28902,4
427.776,59.79,-13.20722,91.27898,0.28905,4
427.88,59.8,-13.21404,91.26817,0.28908,4
427.98001,59.81,-13.22304,91.25835,0.2891,4
428.08099,59.82,-13.22735,91.24754,0.28913,4
428.18701,59.83,-13.2333,91.23674,0.28916,4
428.267,59.84,-13.24041,91.22593,0.28918,4
428.38101,59.85,-13.2467,91.21316,0.28921,4
428.47501,59.86,-13.25661,91.20334,0.28923,4
428.57501,59.87,-13.26433,91.19057,0.28926,4
428.67401,59.88,-13.2657,91.17976,0.28928,4
428.77301,59.89,-13.27216,91.17092,0.28931,4
428.87799,59.9,-13.27982,91.15914,0.28934,4
428.97501,59.91,-13.28673,91.14931,0.28936,4
429.07199,59.92,-13.29491,91.13654,0.28939,4
429.177,59.93,-13.29918,91.12672,0.28941,4
429.27701,59.94,-13.30987,91.1169,0.28944,4
429.371,59.95,-13.31511,91.10609,0.28946,4
429.474,59.96,-13.32322,91.09627,0.28949,4
429.57401,59.97,-13.33052,91.08448,0.28952,4
429.66901,59.98,-13.33957,91.07367,0.28954,4
429.76901,59.99,-13.34602,91.06483,0.28957,4
429.87299,60,-13.35072,91.05403,0.28959,4
429.96399,60.01,-13.35855,91.04224,0.28962,4
430.06601,60.02,-13.3637,91.03143,0.28964,4
430.17001,60.03,-13.37265,91.02259,0.28967,4
430.271,60.04,-13.37993,91.01081,0.2897,4
430.366,60.05,-13.38983,91,0.28972,4
430.46701,60.06,-13.39457,90.98821,0.28975,4
430.57001,60.07,-13.40141,90.97839,0.28977,4
430.66699,60.08,-13.40704,90.96758,0.2898,4
430.76901,60.09,-13.41474,90.9558,0.28982,4
430.87201,60.1,-13.41988,90.94597,0.28985,4
430.96201,60.11,-13.42941,90.93615,0.28987,4
431.05701,60.12,-13.4355,90.92534,0.2899,4
431.168,60.13,-13.44351,90.91454,0.28992,4
431.267,60.14,-13.45082,90.90275,0.28995,4
431.36301,60.15,-13.46028,90.89096,0.28997,4
431.457,60.16,-13.4668,90.88212,0.29,4
431.561,60.17,-13.47066,90.87033,0.29002,4
431.66501,60.18,-13.48045,90.85953,0.29005,4
431.76001,60.19,-13.48907,90.84872,0.29007,4
431.86301,60.2,-13.49464,90.83988,0.2901,4
431.95801,60.21,-13.50199,90.82515,0.29012,4
432.06799,60.22,-13.50832,90.81532,0.29015,4
432.16299,60.23,-13.51779,90.80452,0.29017,4
432.26099,60.24,-13.52342,90.79273,0.2902,4
432.36099,60.25,-13.53114,90.78193,0.29022,4
432.45901,60.26,-13.53677,90.77014,0.29025,4
432.564,60.27,-13.54654,90.75835,0.29027,4
432.659,60.28,-13.55305,90.74656,0.2903,4
432.75299,60.29,-13.56084,90.73576,0.29032,4
432.858,60.3,-13.56892,90.72397,0.29035,4
432.96301,60.31,-13.577,90.71218,0.29037,4
433.06201,60.32,-13.58262,90.70334,0.2904,4
433.15701,60.33,-13.59082,90.68959,0.29042,4
433.25299,60.34,-13.59774,90.67976,0.29045,4
433.35101,60.35,-13.60421,90.66798,0.29047,4
433.45401,60.36,-13.61232,90.65619,0.2905,4
433.54901,60.37,-13.62052,90.64538,0.29052,4
433.66,60.38,-13.6298,90.63261,0.29055,4
433.755,60.39,-13.63588,90.61984,0.29057,4
433.85901,60.4,-13.64567,90.60904,0.2906,4
433.95599,60.41,-13.653,90.59725,0.29062,4
434.056,60.42,-13.65818,90.58644,0.29064,4
434.15601,60.43,-13.66463,90.57466,0.29067,4
434.245,60.44,-13.67332,90.5609,0.29069,4
434.34698,60.45,-13.68102,90.54813,0.29072,4
434.448,60.46,-13.68788,90.53635,0.29074,4
434.54999,60.47,-13.69473,90.52358,0.29077,4
434.642,60.48,-13.70549,90.51179,0.29079,4
434.74701,60.49,-13.71062,90.49902,0.29081,4
434.85101,60.5,-13.71576,90.48723,0.29084,4
434.94199,60.51,-13.72443,90.47446,0.29086,4
435.04501,60.52,-13.73169,90.46267,0.29089,4
435.14801,60.53,-13.74148,90.44892,0.29091,4
435.24301,60.54,-13.74714,90.43615,0.29093,4
435.34399,60.55,-13.75443,90.42731,0.29096,4
435.444,60.56,-13.75962,90.41552,0.29098,4
435.539,60.57,-13.76866,90.40373,0.29101,4
435.63901,60.58,-13.77806,90.39096,0.29103,4
435.746,60.59,-13.78612,90.37918,0.29106,4
435.84698,60.6,-13.79552,90.36739,0.29108,4
435.936,60.61,-13.80209,90.3556,0.2911,4
436.03799,60.62,-13.81148,90.34381,0.29113,4
436.14801,60.63,-13.81318,90.33104,0.29115,4
436.23999,60.64,-13.82141,90.31827,0.29117,4
436.33301,60.65,-13.83258,90.30648,0.2912,4
436.43301,60.66,-13.83903,90.29371,0.29122,4
436.53699,60.67,-13.84713,90.28094,0.29125,4
436.638,60.68,-13.85525,90.26817,0.29127,4
436.73901,60.69,-13.86423,90.2554,0.29129,4
436.828,60.7,-13.87249,90.24263,0.29131,4
436.92999,60.71,-13.87639,90.23084,0.29134,4
437.02802,60.72,-13.88456,90.21807,0.29136,4
437.133,60.73,-13.89348,90.20138,0.29139,4
437.233,60.74,-13.90289,90.18959,0.29141,4
437.33801,60.75,-13.90802,90.17682,0.29144,4
437.436,60.76,-13.91787,90.16896,0.29146,4
437.53,60.77,-13.92523,90.15324,0.29148,4
437.63101,60.78,-13.93336,90.14047,0.2915,4
437.73099,60.79,-13.94361,90.12868,0.29153,4
437.827,60.8,-13.95179,90.11591,0.29155,4
437.92499,60.81,-13.95574,90.10413,0.29157,4
438.02499,60.82,-13.96388,90.09136,0.2916,4
438.13,60.83,-13.97112,90.07859,0.29162,4
438.22299,60.84,-13.98145,90.06582,0.29164,4
438.32501,60.85,-13.98662,90.05403,0.29167,4
438.42801,60.86,-13.9943,90.04126,0.29169,4
438.52899,60.87,-14.00411,90.02751,0.29172,4
438.62399,60.88,-14.00936,90.01375,0.29174,4
438.72501,60.89,-14.02128,90.00098,0.29176,4
438.819,60.9,-14.02991,89.98821,0.29178,4
438.935,60.91,-14.03829,89.97544,0.29181,4
439.02399,60.92,-14.04613,89.96169,0.29183,4
439.12701,60.93,-14.0534,89.94794,0.29185,4
439.21899,60.94,-14.06499,89.93517,0.29188,4
439.32401,60.95,-14.07013,89.92141,0.2919,4
439.41199,60.96,-14.0763,89.90668,0.29192,4
439.51999,60.97,-14.08772,89.89293,0.29195,4
439.62299,60.98,-14.09078,89.88016,0.29197,4
439.715,60.99,-14.09859,89.8664,0.29199,4
439.82599,61,-14.10829,89.85265,0.29202,4
439.91101,61.01,-14.11533,89.83988,0.29204,4
440.01901,61.02,-14.12423,89.82711,0.29206,4
440.11099,61.03,-14.13287,89.81434,0.29208,4
440.21799,61.04,-14.14094,89.80157,0.29211,4
440.315,61.05,-14.14953,89.78782,0.29213,4
440.418,61.06,-14.15638,89.77505,0.29215,4
440.505,61.07,-14.16556,89.76228,0.29217,4
440.61099,61.08,-14.17652,89.74951,0.2922,4
440.71701,61.09,-14.18501,89.73674,0.29222,4
440.81201,61.1,-14.19573,89.72593,0.29224,4
440.90302,61.11,-14.19896,89.71316,0.29226,4
441.009,61.12,-14.20668,89.69843,0.29228,4
441.10999,61.13,-14.21944,89.68762,0.29231,4
441.216,61.14,-14.22531,89.67485,0.29233,4
441.314,61.15,-14.23347,89.6611,0.29235,4
441.40799,61.16,-14.24176,89.64931,0.29237,4
441.505,61.17,-14.24949,89.63752,0.2924,4
441.603,61.18,-14.25889,89.62181,0.29242,4
441.711,61.19,-14.26733,89.60806,0.29244,4
441.814,61.2,-14.27334,89.59529,0.29247,4
441.90399,61.21,-14.28373,89.58153,0.29249,4
442.00299,61.22,-14.29397,89.56876,0.29251,4
442.10501,61.23,-14.30295,89.55599,0.29253,4
442.20599,61.24,-14.31109,89.54028,0.29255,4
442.306,61.25,-14.3184,89.52751,0.29258,4
442.40701,61.26,-14.3278,89.51277,0.2926,4
442.51001,61.27,-14.33205,89.5,0.29262,4
442.60999,61.28,-14.34282,89.4833,0.29264,4
442.69699,61.29,-14.35016,89.47446,0.29266,4
442.79501,61.3,-14.36168,89.45874,0.29269,4
442.90201,61.31,-14.37186,89.44499,0.29271,4
443.00101,61.32,-14.37875,89.43124,0.29273,4
443.09601,61.33,-14.38609,89.41749,0.29275,4
443.189,61.34,-14.39347,89.40373,0.29277,4
443.30099,61.35,-14.40192,89.38998,0.2928,4
443.39401,61.36,-14.40845,89.37623,0.29282,4
443.492,61.37,-14.41787,89.36248,0.29284,4
443.59799,61.38,-14.4293,89.34971,0.29286,4
443.68799,61.39,-14.43965,89.33497,0.29288,4
443.797,61.4,-14.44727,89.32122,0.29291,4
443.901,61.41,-14.45245,89.30747,0.29293,4
443.991,61.42,-14.46237,89.29273,0.29295,4
444.09299,61.43,-14.47384,89.27898,0.29297,4
444.189,61.44,-14.47993,89.26424,0.29299,4
444.28699,61.45,-14.4881,89.25147,0.29301,4
444.38599,61.46,-14.49919,89.23772,0.29304,4
444.491,61.47,-14.50644,89.22299,0.29306,4
444.59,61.48,-14.51669,89.20825,0.29308,4
444.69299,61.49,-14.52396,89.19352,0.2931,4
444.793,61.5,-14.53169,89.17976,0.29312,4
444.89801,61.51,-14.54271,89.16503,0.29315,4
444.99701,61.52,-14.54961,89.14931,0.29317,4
445.08899,61.53,-14.56161,89.13654,0.29319,4
445.186,61.54,-14.56853,89.12279,0.29321,4
445.289,61.55,-14.57832,89.10806,0.29323,4
445.38599,61.56,-14.58356,89.0943,0.29325,4
445.49701,61.57,-14.59536,89.08055,0.29328,4
445.58401,61.58,-14.59987,89.06582,0.29329,4
445.68799,61.59,-14.60714,89.05206,0.29332,4
445.78101,61.6,-14.62038,89.03733,0.29334,4
445.897,61.61,-14.63087,89.02358,0.29336,4
445.98801,61.62,-14.63618,89.00982,0.29338,4
446.08801,61.63,-14.64768,88.99509,0.2934,4
446.19501,61.64,-14.65617,88.98035,0.29342,4
446.28299,61.65,-14.66402,88.96562,0.29344,4
446.38901,61.66,-14.67043,88.95187,0.29346,4
446.48499,61.67,-14.68113,88.93713,0.29349,4
446.58701,61.68,-14.68842,88.9224,0.29351,4
446.685,61.69,-14.69701,88.90864,0.29353,4
446.78299,61.7,-14.70727,88.89391,0.29355,4
446.879,61.71,-14.71588,88.87426,0.29357,4
446.98001,61.72,-14.7261,88.85953,0.29359,4
447.07501,61.73,-14.73347,88.84479,0.29361,4
447.177,61.74,-14.74494,88.83104,0.29363,4
447.28299,61.75,-14.75135,88.81631,0.29365,4
447.37799,61.76,-14.76081,88.80157,0.29367,4
447.483,61.77,-14.76974,88.78782,0.29369,4
447.57999,61.78,-14.77917,88.77308,0.29372,4
447.67499,61.79,-14.78738,88.75933,0.29373,4
447.77701,61.8,-14.79509,88.74558,0.29376,4
447.879,61.81,-14.80405,88.73281,0.29378,4
447.97501,61.82,-14.81475,88.71906,0.2938,4
448.077,61.83,-14.82204,88.70629,0.29382,4
448.17801,61.84,-14.83102,88.69253,0.29384,4
448.26999,61.85,-14.8405,88.67878,0.29386,4
448.37799,61.86,-14.84941,88.66601,0.29388,4
448.47699,61.87,-14.86008,88.65324,0.2939,4
448.57999,61.88,-14.86694,88.63851,0.29392,4
448.66599,61.89,-14.87607,88.62181,0.29394,4
448.76901,61.9,-14.88378,88.60904,0.29396,4
448.871,61.91,-14.89608,88.5943,0.29398,4
448.97,61.92,-14.90592,88.57957,0.294,4
449.064,61.93,-14.91413,88.56385,0.29402,4
449.16,61.94,-14.92149,88.5501,0.29404,4
449.258,61.95,-14.93217,88.53438,0.29406,4
449.371,61.96,-14.94436,88.52063,0.29408,4
449.466,61.97,-14.95423,88.50491,0.2941,4
449.56799,61.98,-14.96195,88.49116,0.29412,4
449.66599,61.99,-14.96803,88.47642,0.29414,4
449.76599,62,-14.97827,88.46169,0.29416,4
449.866,62.01,-14.98935,88.44696,0.29418,4
449.957,62.02,-14.99968,88.43124,0.2942,4
450.06699,62.03,-15.00899,88.41552,0.29422,4
450.17099,62.04,-15.01793,88.40079,0.29425,4
450.26901,62.05,-15.02569,88.38507,0.29427,4
450.36499,62.06,-15.03681,88.37033,0.29428,4
450.461,62.07,-15.04459,88.3556,0.2943,4
450.56601,62.08,-15.05478,88.33988,0.29432,4
450.67001,62.09,-15.06414,88.32417,0.29435,4
450.759,62.1,-15.07449,88.30845,0.29436,4
450.86899,62.11,-15.08213,88.29175,0.29439,4
450.966,62.12,-15.09407,88.27701,0.2944,4
451.05499,62.13,-15.10109,88.26031,0.29442,4
451.16101,62.14,-15.11169,88.2446,0.29444,4
451.25601,62.15,-15.12281,88.22986,0.29446,4
451.354,62.16,-15.13141,88.21218,0.29448,4
451.457,62.17,-15.13995,88.19646,0.2945,4
451.565,62.18,-15.14844,88.18075,0.29452,4
451.659,62.19,-15.15833,88.16503,0.29454,4
451.75699,62.2,-15.16943,88.14931,0.29456,4
451.85901,62.21,-15.1784,88.1336,0.29458,4
451.95001,62.22,-15.18873,88.11788,0.2946,4
452.05899,62.23,-15.1993,88.10118,0.29462,4
452.15799,62.24,-15.20789,88.08546,0.29464,4
452.26801,62.25,-15.21886,88.06876,0.29466,4
452.36499,62.26,-15.22913,88.05206,0.29468,4
452.461,62.27,-15.23775,88.03536,0.2947,4
452.556,62.28,-15.24596,88.01866,0.29472,4
452.659,62.29,-15.25784,88.00196,0.29474,4
452.755,62.3,-15.26729,87.98527,0.29476,4
452.85999,62.31,-15.27415,87.9666,0.29478,4
452.957,62.32,-15.28526,87.9499,0.2948,4
453.05099,62.33,-15.2939,87.9332,0.29481,4
453.15701,62.34,-15.30325,87.9165,0.29483,4
453.25101,62.35,-15.31355,87.89882,0.29485,4
453.35599,62.36,-15.32333,87.88212,0.29487,4
453.45499,62.37,-15.33109,87.86542,0.29489,4
453.55301,62.38,-15.34094,87.84872,0.29491,4
453.65399,62.39,-15.35034,87.83202,0.29493,4
453.75101,62.4,-15.35978,87.81631,0.29495,4
453.858,62.41,-15.37412,87.79961,0.29497,4
453.94901,62.42,-15.37946,87.78193,0.29499,4
454.04401,62.43,-15.39017,87.76523,0.295,4
454.16101,62.44,-15.40025,87.74853,0.29503,4
454.25299,62.45,-15.40891,87.73183,0.29504,4
454.35101,62.46,-15.42042,87.71513,0.29506,4
454.45099,62.47,-15.43067,87.69843,0.29508,4
454.543,62.48,-15.43933,87.68173,0.2951,4
454.65399,62.49,-15.45238,87.66306,0.29512,4
454.74701,62.5,-15.4627,87.64637,0.29514,4
454.84,62.51,-15.4701,87.62967,0.29515,4
454.94501,62.52,-15.48072,87.61297,0.29517,4
455.04501,62.53,-15.49471,87.59627,0.29519,4
455.14301,62.54,-15.50165,87.57957,0.29521,4
455.23901,62.55,-15.51277,87.56189,0.29523,4
455.341,62.56,-15.5205,87.54519,0.29525,4
455.43701,62.57,-15.53037,87.52849,0.29527,4
455.539,62.58,-15.54143,87.51081,0.29528,4
455.63501,62.59,-15.55338,87.49411,0.2953,4
455.741,62.6,-15.56025,87.47741,0.29532,4
455.84698,62.61,-15.57169,87.45973,0.29534,4
455.94699,62.62,-15.58235,87.44303,0.29536,4
456.04401,62.63,-15.59221,87.42534,0.29538,4
456.146,62.64,-15.60452,87.40668,0.2954,4
456.23599,62.65,-15.61362,87.38998,0.29541,4
456.32901,62.66,-15.62311,87.36739,0.29543,4
456.43399,62.67,-15.63414,87.3556,0.29545,4
456.53601,62.68,-15.64271,87.33202,0.29547,4
456.633,62.69,-15.65341,87.31434,0.29549,4
456.737,62.7,-15.66445,87.29764,0.29551,4
456.82901,62.71,-15.67478,87.28094,0.29552,4
456.92801,62.72,-15.6867,87.26326,0.29554,4
457.034,62.73,-15.69482,87.24656,0.29556,4
457.138,62.74,-15.7042,87.22888,0.29558,4
457.23001,62.75,-15.7137,87.2112,0.2956,4
457.34698,62.76,-15.72213,87.1945,0.29562,4
457.42899,62.77,-15.7338,87.17682,0.29563,4
457.522,62.78,-15.74661,87.15914,0.29565,4
457.629,62.79,-15.75638,87.14145,0.29567,4
457.72501,62.8,-15.76626,87.12475,0.29568,4
457.828,62.81,-15.77773,87.10707,0.2957,4
