#FILE:                       ,Char_N2_reground_2_11_10.dsu    ,,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,,
#IDENTITY:                   ,Char N2 reground_2_11_10        ,,,,,
#DECIMAL:                    ,POINT                           ,,,,,
#SEPARATOR:                  ,COMMA                           ,,,,,
#MTYPE:                      ,DTA                             ,,,,,
#MSUBTYPE:                   ,                                ,,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,,
#PROJECT:                    ,Torrefaction                    ,,,,,
#DATE/TIME:                  ,2/11/2010 9:33,,,,,
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu    ,,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,,
#OPERATOR:                   ,A Saddawi                       ,,,,,
#REMARK:                     ,                                ,,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,,
#SAMPLE MASS /mg:            ,10.42,,,,,
#MATERIAL:                   ,char                            ,,,,,
#REFERENCE:                  ,Alumina                         ,,,,,
#REFERENCE MASS /mg:         ,0,,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,
#CORR. CODE:                 ,20,,,,,
#EXO:                        ,-1,,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,,
,,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
60.482,3.83,-1.94805,99.3762,-0.27683,0.10296,1
60.628,3.84,-1.94901,99.37332,-0.276,0.10303,1
60.747,3.85,-1.95023,99.37044,-0.27344,0.10309,1
60.877,3.86,-1.94669,99.36756,-0.27227,0.10316,1
61.014,3.87,-1.94541,99.36564,-0.27455,0.10323,1
61.143,3.88,-1.95118,99.36276,-0.27882,0.10329,1
61.264,3.89,-1.94657,99.35988,-0.28243,0.10335,1
61.399,3.9,-1.95227,99.35605,-0.28392,0.10342,1
61.523,3.91,-1.95575,99.35413,-0.28434,0.10348,1
61.668,3.92,-1.95787,99.35125,-0.28694,0.10355,1
61.798,3.93,-1.96244,99.34837,-0.29386,0.10361,1
61.927,3.94,-1.96239,99.34549,-0.30358,0.10368,1
62.058,3.95,-1.96232,99.34261,-0.31219,0.10374,1
62.19,3.96,-1.96224,99.33877,-0.31564,0.10381,1
62.334,3.97,-1.96551,99.33589,-0.31128,0.10388,1
62.443,3.98,-1.9691,99.33205,-0.30059,0.10393,1
62.582,3.99,-1.96549,99.32917,-0.2887,0.104,1
62.716,4,-1.97,99.32726,-0.28058,0.10407,1
62.851,4.01,-1.97103,99.32438,-0.27821,0.10414,1
62.983,4.02,-1.97785,99.3215,-0.28002,0.1042,1
63.111,4.03,-1.97549,99.31862,-0.28151,0.10426,1
63.248,4.04,-1.97995,99.31574,-0.27867,0.10433,1
63.388,4.05,-1.97404,99.31286,-0.26927,0.1044,1
63.506,4.06,-1.97413,99.30998,-0.25365,0.10446,1
63.632,4.07,-1.97749,99.3071,-0.2366,0.10452,1
63.773,4.08,-1.99451,99.30518,-0.22469,0.10459,1
63.898,4.09,-1.98874,99.30422,-0.22256,0.10466,1
64.035,4.1,-1.98172,99.30134,-0.2303,0.10472,1
64.167,4.11,-1.98162,99.29942,-0.2433,0.10479,1
64.275,4.12,-1.98632,99.29655,-0.25524,0.10484,1
64.417,4.13,-1.9907,99.29367,-0.26391,0.10491,1
64.55,4.14,-1.99287,99.29079,-0.271,0.10498,1
64.677,4.15,-1.99395,99.28887,-0.27795,0.10504,1
64.815,4.16,-1.99835,99.28599,-0.28575,0.10511,1
64.95,4.17,-1.99707,99.28215,-0.29324,0.10518,1
65.077,4.18,-1.99245,99.28023,-0.29797,0.10524,1
65.192,4.19,-2.00162,99.27639,-0.29897,0.1053,1
65.335,4.2,-1.99799,99.27351,-0.29728,0.10537,1
65.466,4.21,-2.00471,99.27063,-0.2946,0.10544,1
65.589,4.22,-2.00354,99.26775,-0.29268,0.1055,1
65.722,4.23,-2.00342,99.26488,-0.29354,0.10557,1
65.845,4.24,-2.00452,99.262,-0.29736,0.10563,1
65.996,4.25,-2.00763,99.25912,-0.30242,0.1057,1
66.119,4.26,-2.00419,99.25624,-0.30673,0.10576,1
66.246,4.27,-2.00072,99.2524,-0.30918,0.10583,1
66.381,4.28,-2.00398,99.24952,-0.31112,0.1059,1
66.506,4.29,-2.00511,99.24664,-0.3152,0.10596,1
66.634,4.3,-2.0095,99.24376,-0.32155,0.10602,1
66.777,4.31,-2.01041,99.24088,-0.32682,0.10609,1
66.911,4.32,-2.00913,99.23608,-0.32714,0.10616,1
67.032,4.33,-2.01363,99.23321,-0.32153,0.10622,1
67.152,4.34,-2.00911,99.23033,-0.31142,0.10628,1
67.277,4.35,-2.00679,99.22745,-0.29987,0.10634,1
67.417,4.36,-2.01449,99.22361,-0.28955,0.10641,1
67.547,4.37,-2.01438,99.22169,-0.28111,0.10648,1
67.676,4.38,-2.01991,99.21881,-0.2751,0.10654,1
67.799,4.39,-2.01762,99.21593,-0.27275,0.10661,1
67.932,4.4,-2.0231,99.21305,-0.27458,0.10667,1
68.061,4.41,-2.02075,99.21113,-0.27871,0.10674,1
68.194,4.42,-2.01499,99.20825,-0.28204,0.10681,1
68.325,4.43,-2.02273,99.20441,-0.28239,0.10687,1
68.449,4.44,-2.01594,99.20154,-0.27993,0.10693,1
68.58,4.45,-2.01918,99.19962,-0.27732,0.107,1
68.71,4.46,-2.0158,99.19674,-0.27706,0.10706,1
68.846,4.47,-2.02114,99.19386,-0.2788,0.10713,1
68.959,4.48,-2.02118,99.19098,-0.27951,0.10719,1
69.094,4.49,-2.01766,99.1881,-0.27686,0.10726,1
69.235,4.5,-2.01968,99.18522,-0.27182,0.10733,1
69.35,4.51,-2.02194,99.18234,-0.26669,0.10739,1
69.47,4.52,-2.02974,99.18042,-0.26353,0.10745,1
69.607,4.53,-2.02515,99.17754,-0.26335,0.10751,1
69.738,4.54,-2.03053,99.17466,-0.26489,0.10758,1
69.868,4.55,-2.02818,99.17274,-0.26592,0.10765,1
69.998,4.56,-2.03363,99.16891,-0.26555,0.10771,1
70.13,4.57,-2.02792,99.16699,-0.26549,0.10778,1
70.259,4.58,-2.02892,99.16411,-0.26708,0.10785,1
70.386,4.59,-2.03438,99.16219,-0.27153,0.10791,1
70.517,4.6,-2.03424,99.15835,-0.27939,0.10798,1
70.652,4.61,-2.03629,99.15643,-0.28845,0.10804,1
70.763,4.62,-2.03301,99.15355,-0.29623,0.1081,1
70.895,4.63,-2.03287,99.14971,-0.30124,0.10817,1
71.026,4.64,-2.03495,99.14683,-0.30397,0.10823,1
71.157,4.65,-2.04035,99.14395,-0.30648,0.1083,1
71.283,4.66,-2.03915,99.14107,-0.31112,0.10836,1
71.409,4.67,-2.03914,99.1382,-0.31787,0.10842,1
71.534,4.68,-2.04008,99.13436,-0.32394,0.10849,1
71.666,4.69,-2.04655,99.13148,-0.32673,0.10856,1
71.79,4.7,-2.04647,99.12764,-0.32477,0.10862,1
71.918,4.71,-2.04194,99.12476,-0.31944,0.10869,1
72.047,4.72,-2.04071,99.12092,-0.31347,0.10875,1
72.175,4.73,-2.0417,99.119,-0.30911,0.10882,1
72.301,4.74,-2.05153,99.11516,-0.30781,0.10888,1
72.431,4.75,-2.04477,99.11228,-0.30953,0.10895,1
72.559,4.76,-2.05015,99.1094,-0.31218,0.10901,1
72.696,4.77,-2.04995,99.10653,-0.31169,0.10908,1
72.805,4.78,-2.04676,99.10269,-0.30605,0.10913,1
72.927,4.79,-2.05104,99.09885,-0.297,0.1092,1
73.066,4.8,-2.05081,99.09693,-0.28861,0.10927,1
73.182,4.81,-2.05519,99.09501,-0.28417,0.10933,1
73.313,4.82,-2.04955,99.09117,-0.28368,0.10939,1
73.438,4.83,-2.04946,99.08829,-0.28512,0.10946,1
73.567,4.84,-2.05042,99.08541,-0.28581,0.10952,1
73.695,4.85,-2.05468,99.08349,-0.28431,0.10959,1
73.836,4.86,-2.05224,99.07965,-0.2792,0.10966,1
73.955,4.87,-2.0522,99.07678,-0.26971,0.10972,1
74.074,4.88,-2.04779,99.0739,-0.25854,0.10978,1
74.205,4.89,-2.05533,99.07198,-0.25022,0.10985,1
74.325,4.9,-2.05523,99.07006,-0.24754,0.10991,1
74.452,4.91,-2.05947,99.06718,-0.24993,0.10997,1
74.575,4.92,-2.06266,99.0643,-0.25518,0.11004,1
74.714,4.93,-2.05588,99.06238,-0.26071,0.11011,1
74.83,4.94,-2.05804,99.0595,-0.26513,0.11017,1
74.968,4.95,-2.06326,99.05662,-0.26864,0.11024,1
75.08,4.96,-2.06545,99.05374,-0.27043,0.11029,1
75.202,4.97,-2.06322,99.05182,-0.27025,0.11036,1
75.332,4.98,-2.06196,99.04798,-0.26905,0.11042,1
75.464,4.99,-2.06504,99.04607,-0.26734,0.11049,1
75.58,5,-2.06393,99.04319,-0.26649,0.11055,1
75.71,5.01,-2.06713,99.04031,-0.26823,0.11061,1
75.824,5.02,-2.05836,99.03839,-0.2717,0.11067,1
75.959,5.03,-2.06141,99.03551,-0.27456,0.11074,1
76.077,5.04,-2.06678,99.03167,-0.27532,0.1108,1
76.21,5.05,-2.07102,99.02975,-0.27398,0.11087,1
76.333,5.06,-2.06001,99.02687,-0.27281,0.11093,1
76.465,5.07,-2.06632,99.02399,-0.27452,0.111,1
76.577,5.08,-2.06634,99.02207,-0.27976,0.11106,1
76.713,5.09,-2.06288,99.01823,-0.28668,0.11113,1
76.843,5.1,-2.06704,99.01631,-0.2929,0.1112,1
76.96,5.11,-2.06377,99.01248,-0.29618,0.11126,1
77.093,5.12,-2.06897,99.0096,-0.29603,0.11132,1
77.207,5.13,-2.07549,99.00672,-0.29381,0.11138,1
77.334,5.14,-2.07098,99.00384,-0.29068,0.11145,1
77.457,5.15,-2.07089,99.00096,-0.28791,0.11151,1
77.576,5.16,-2.07083,98.99808,-0.28507,0.11157,1
77.705,5.17,-2.0718,98.9952,-0.28083,0.11164,1
77.82,5.18,-2.0685,98.99232,-0.27493,0.1117,1
77.943,5.19,-2.077,98.98944,-0.26646,0.11176,1
78.076,5.2,-2.065,98.98752,-0.25526,0.11183,1
78.197,5.21,-2.07243,98.98369,-0.2442,0.11189,1
78.317,5.22,-2.07236,98.98177,-0.23791,0.11195,1
78.442,5.23,-2.06903,98.98081,-0.23894,0.11202,1
78.577,5.24,-2.07524,98.97793,-0.2464,0.11209,1
78.69,5.25,-2.07416,98.97505,-0.25722,0.11214,1
78.818,5.26,-2.06867,98.97217,-0.26683,0.11221,1
78.95,5.27,-2.07917,98.97025,-0.27427,0.11228,1
79.063,5.28,-2.07596,98.96641,-0.28214,0.11234,1
79.185,5.29,-2.07693,98.96449,-0.29124,0.1124,1
79.313,5.3,-2.07571,98.96161,-0.30059,0.11247,1
79.436,5.31,-2.07987,98.95777,-0.30871,0.11253,1
79.559,5.32,-2.0819,98.95489,-0.31364,0.11259,1
79.679,5.33,-2.0765,98.95202,-0.31378,0.11265,1
79.795,5.34,-2.07859,98.94818,-0.30996,0.11271,1
79.931,5.35,-2.08155,98.9453,-0.30392,0.11278,1
80.047,5.36,-2.08576,98.94242,-0.29702,0.11284,1
80.173,5.37,-2.08668,98.93954,-0.29107,0.11291,1
80.304,5.38,-2.08335,98.93666,-0.28634,0.11297,1
80.427,5.39,-2.08214,98.93378,-0.28156,0.11304,1
80.545,5.4,-2.08738,98.9309,-0.27618,0.1131,1
80.672,5.41,-2.09147,98.92802,-0.26923,0.11317,1
80.792,5.42,-2.09351,98.9261,-0.25997,0.11323,1
80.926,5.43,-2.09011,98.92226,-0.24954,0.1133,1
81.037,5.44,-2.09963,98.92035,-0.24111,0.11336,1
81.161,5.45,-2.09633,98.91843,-0.23732,0.11342,1
81.28,5.46,-2.09836,98.91651,-0.23838,0.11348,1
81.411,5.47,-2.09289,98.91363,-0.24199,0.11355,1
81.525,5.48,-2.10025,98.91075,-0.24445,0.11361,1
81.65,5.49,-2.10433,98.90883,-0.24467,0.11367,1
81.771,5.5,-2.10317,98.90595,-0.24431,0.11373,1
81.894,5.51,-2.10304,98.90403,-0.2459,0.1138,1
82.011,5.52,-2.09876,98.90115,-0.2506,0.11386,1
82.134,5.53,-2.09759,98.89923,-0.25718,0.11392,1
82.264,5.54,-2.0953,98.89635,-0.26305,0.11399,1
82.382,5.55,-2.1068,98.89347,-0.26493,0.11405,1
82.496,5.56,-2.1057,98.8906,-0.26237,0.11411,1
82.623,5.57,-2.10659,98.88772,-0.25849,0.11418,1
82.744,5.58,-2.10123,98.8858,-0.2568,0.11424,1
82.874,5.59,-2.10944,98.88388,-0.25897,0.11431,1
82.998,5.6,-2.1072,98.88004,-0.26396,0.11437,1
83.109,5.61,-2.11671,98.87812,-0.26881,0.11442,1
83.239,5.62,-2.11747,98.87524,-0.27013,0.1145,1
83.357,5.63,-2.10901,98.87236,-0.26571,0.11456,1
83.483,5.64,-2.10885,98.86948,-0.25517,0.11462,1
83.603,5.65,-2.10982,98.8666,-0.24032,0.11468,1
83.714,5.66,-2.10978,98.86468,-0.22632,0.11474,1
83.833,5.67,-2.11596,98.86276,-0.21854,0.11481,1
83.967,5.68,-2.11781,98.86084,-0.21919,0.11487,1
84.098,5.69,-2.11968,98.85893,-0.22712,0.11494,1
84.198,5.7,-2.12081,98.85605,-0.2387,0.11499,1
84.332,5.71,-2.11327,98.85413,-0.24964,0.11506,1
84.445,5.72,-2.11323,98.85125,-0.25673,0.11512,1
84.557,5.73,-2.11528,98.84837,-0.2596,0.11518,1
84.701,5.74,-2.11808,98.84549,-0.26076,0.11526,1
84.811,5.75,-2.12326,98.84357,-0.26452,0.11531,1
84.929,5.76,-2.11901,98.84069,-0.27426,0.11538,1
85.06,5.77,-2.11671,98.83877,-0.2895,0.11544,1
85.182,5.78,-2.11451,98.83493,-0.30597,0.11551,1
85.302,5.79,-2.11338,98.83205,-0.31914,0.11557,1
85.417,5.8,-2.11953,98.82821,-0.32592,0.11563,1
85.547,5.81,-2.12036,98.82534,-0.32587,0.1157,1
85.666,5.82,-2.12026,98.8215,-0.32057,0.11576,1
85.779,5.83,-2.1254,98.81862,-0.31082,0.11582,1
85.9,5.84,-2.12734,98.81574,-0.29745,0.11588,1
86.026,5.85,-2.12613,98.8119,-0.28198,0.11595,1
86.148,5.86,-2.1291,98.80998,-0.26708,0.11601,1
86.275,5.87,-2.12789,98.8071,-0.25501,0.11608,1
86.382,5.88,-2.13203,98.80518,-0.2471,0.11613,1
86.508,5.89,-2.13296,98.8023,-0.24188,0.1162,1
86.627,5.9,-2.12658,98.80038,-0.23538,0.11626,1
86.748,5.91,-2.12336,98.7975,-0.22635,0.11633,1
86.86,5.92,-2.13157,98.79463,-0.21758,0.11638,1
86.989,5.93,-2.1293,98.79367,-0.21458,0.11645,1
87.106,5.94,-2.12309,98.79175,-0.22128,0.11651,1
87.228,5.95,-2.12805,98.78983,-0.23647,0.11658,1
87.341,5.96,-2.13417,98.78695,-0.25397,0.11664,1
87.46,5.97,-2.12789,98.78407,-0.26679,0.1167,1
87.583,5.98,-2.12877,98.78119,-0.27162,0.11676,1
87.689,5.99,-2.12878,98.77831,-0.26937,0.11682,1
87.813,6,-2.13478,98.77543,-0.26309,0.11688,1
87.934,6.01,-2.13055,98.77351,-0.25515,0.11695,1
88.056,6.02,-2.13143,98.77063,-0.24714,0.11701,1
88.187,6.03,-2.13633,98.76775,-0.24122,0.11708,1
88.31,6.04,-2.13934,98.76583,-0.24009,0.11714,1
88.414,6.05,-2.1403,98.76392,-0.2442,0.1172,1
88.546,6.06,-2.1421,98.762,-0.2501,0.11727,1
88.657,6.07,-2.14104,98.75816,-0.25248,0.11733,1
88.787,6.08,-2.13877,98.75528,-0.24915,0.11739,1
88.898,6.09,-2.14384,98.75336,-0.24231,0.11745,1
89.029,6.1,-2.14462,98.75144,-0.23738,0.11752,1
89.144,6.11,-2.1425,98.74856,-0.23903,0.11758,1
89.265,6.12,-2.14644,98.74664,-0.24683,0.11765,1
89.37,6.13,-2.14543,98.74472,-0.2573,0.1177,1
89.491,6.14,-2.14224,98.74088,-0.26532,0.11776,1
89.618,6.15,-2.14611,98.73896,-0.2664,0.11783,1
89.737,6.16,-2.14701,98.73512,-0.25864,0.11789,1
89.858,6.17,-2.1428,98.73321,-0.24459,0.11796,1
89.97,6.18,-2.14884,98.73033,-0.23083,0.11802,1
90.096,6.19,-2.14561,98.72841,-0.22344,0.11808,1
90.21,6.2,-2.1507,98.72745,-0.22478,0.11814,1
90.321,6.21,-2.15056,98.72457,-0.23257,0.1182,1
90.443,6.22,-2.14837,98.72169,-0.24182,0.11827,1
90.568,6.23,-2.14718,98.71977,-0.24793,0.11833,1
90.67,6.24,-2.14519,98.71689,-0.24983,0.11839,1
90.82,6.25,-2.14173,98.71401,-0.25018,0.11846,1
90.92,6.26,-2.15394,98.71209,-0.25311,0.11852,1
91.032,6.27,-2.15489,98.70921,-0.26028,0.11858,1
91.152,6.28,-2.15475,98.70825,-0.26934,0.11864,1
91.293,6.29,-2.1534,98.70345,-0.27621,0.11871,1
91.395,6.3,-2.1504,98.70058,-0.27855,0.11877,1
91.512,6.31,-2.15332,98.69866,-0.27686,0.11883,1
91.624,6.32,-2.15225,98.69578,-0.27256,0.11889,1
91.741,6.33,-2.15315,98.6929,-0.26574,0.11895,1
91.859,6.34,-2.15303,98.69002,-0.25392,0.11901,1
91.974,6.35,-2.15697,98.68714,-0.23674,0.11907,1
92.096,6.36,-2.1558,98.68522,-0.21711,0.11914,1
92.222,6.37,-2.16063,98.6833,-0.19838,0.1192,1
92.337,6.38,-2.15752,98.68138,-0.18469,0.11927,1
92.454,6.39,-2.15841,98.67946,-0.17917,0.11933,1
92.571,6.4,-2.16131,98.6785,-0.18309,0.11939,1
92.694,6.41,-2.16315,98.67658,-0.19569,0.11945,1
92.801,6.42,-2.16715,98.67466,-0.21176,0.11951,1
92.931,6.43,-2.16389,98.67274,-0.22402,0.11958,1
93.049,6.44,-2.16777,98.66891,-0.22801,0.11964,1
93.152,6.45,-2.1738,98.66699,-0.22482,0.1197,1
93.283,6.46,-2.16653,98.66507,-0.21918,0.11977,1
93.396,6.47,-2.16645,98.66315,-0.21515,0.11983,1
93.512,6.48,-2.16734,98.66123,-0.21321,0.11989,1
93.616,6.49,-2.17034,98.65835,-0.21078,0.11994,1
93.743,6.5,-2.16513,98.65643,-0.20682,0.12001,1
93.846,6.51,-2.17114,98.65451,-0.20264,0.12006,1
93.978,6.52,-2.16687,98.65259,-0.20071,0.12013,1
94.088,6.53,-2.16882,98.65067,-0.20267,0.12019,1
94.224,6.54,-2.1745,98.64875,-0.20717,0.12027,1
94.335,6.55,-2.17244,98.64683,-0.21161,0.12032,1
94.439,6.56,-2.17244,98.64395,-0.21436,0.12038,1
94.563,6.57,-2.17025,98.64203,-0.21547,0.12045,1
94.676,6.58,-2.17415,98.64012,-0.21547,0.12051,1
94.795,6.59,-2.16803,98.6382,-0.21438,0.12057,1
94.902,6.6,-2.17598,98.63532,-0.21198,0.12062,1
95.023,6.61,-2.17679,98.6334,-0.20837,0.12069,1
95.145,6.62,-2.1796,98.63148,-0.20504,0.12075,1
95.263,6.63,-2.18045,98.62956,-0.20379,0.12082,1
95.368,6.64,-2.18341,98.62764,-0.20362,0.12087,1
95.484,6.65,-2.17932,98.62572,-0.20125,0.12093,1
95.603,6.66,-2.18118,98.62284,-0.19516,0.121,1
95.715,6.67,-2.18603,98.62092,-0.18673,0.12106,1
95.825,6.68,-2.17903,98.61996,-0.17858,0.12112,1
95.938,6.69,-2.18587,98.61804,-0.17237,0.12118,1
96.072,6.7,-2.18458,98.61612,-0.16801,0.12125,1
96.183,6.71,-2.1845,98.6142,-0.16391,0.12131,1
96.294,6.72,-2.1864,98.61324,-0.15884,0.12137,1
96.404,6.73,-2.19132,98.61132,-0.15359,0.12142,1
96.535,6.74,-2.18804,98.6094,-0.15076,0.12149,1
96.65,6.75,-2.18398,98.60845,-0.15352,0.12156,1
96.769,6.76,-2.19172,98.60749,-0.16426,0.12162,1
96.874,6.77,-2.19268,98.60557,-0.18352,0.12168,1
96.995,6.78,-2.19349,98.60365,-0.20839,0.12174,1
97.103,6.79,-2.19149,98.60173,-0.2339,0.1218,1
97.21,6.8,-2.19152,98.59885,-0.25556,0.12185,1
97.335,6.81,-2.18629,98.59597,-0.27032,0.12192,1
97.438,6.82,-2.19612,98.59309,-0.27628,0.12198,1
97.573,6.83,-2.19089,98.59021,-0.27314,0.12205,1
97.684,6.84,-2.19376,98.58733,-0.26227,0.12211,1
97.808,6.85,-2.18774,98.58445,-0.24565,0.12217,1
97.917,6.86,-2.19545,98.58253,-0.2271,0.12223,1
98.017,6.87,-2.19645,98.57965,-0.2118,0.12229,1
98.139,6.88,-2.19528,98.57869,-0.20349,0.12235,1
98.255,6.89,-2.19613,98.57678,-0.20183,0.12241,1
98.361,6.9,-2.20393,98.57486,-0.20292,0.12247,1
98.483,6.91,-2.19688,98.57198,-0.20253,0.12253,1
98.6,6.92,-2.20261,98.57006,-0.19978,0.1226,1
98.705,6.93,-2.20263,98.56814,-0.19668,0.12265,1
98.823,6.94,-2.20535,98.56718,-0.19478,0.12272,1
98.943,6.95,-2.21006,98.5643,-0.19413,0.12278,1
99.065,6.96,-2.20205,98.56238,-0.19095,0.12285,1
99.17,6.97,-2.203,98.56046,-0.17977,0.1229,1
99.288,6.98,-2.20967,98.55854,-0.16603,0.12297,1
99.411,6.99,-2.20653,98.55758,-0.1523,0.12303,1
99.509,7,-2.2086,98.55566,-0.13856,0.12308,1
99.557,7.01,-2.21,98.5547,-0.14497,0.12311,2
99.681,7.02,-2.21076,98.55278,-0.15602,0.12318,2
99.811,7.03,-2.21146,98.55182,-0.16708,0.12325,2
99.904,7.04,-2.22325,98.5499,-0.17813,0.12329,2
100.022,7.05,-2.21526,98.54798,-0.18812,0.12336,2
100.137,7.06,-2.21027,98.54607,-0.19372,0.12342,2
100.249,7.07,-2.21599,98.54415,-0.19556,0.12348,2
100.375,7.08,-2.21575,98.54127,-0.19591,0.12355,2
100.485,7.09,-2.21469,98.54031,-0.19702,0.12361,2
100.586,7.1,-2.22051,98.53839,-0.19941,0.12366,2
100.7,7.11,-2.21844,98.53647,-0.20089,0.12372,2
100.819,7.12,-2.21633,98.53359,-0.19814,0.12379,2
100.924,7.13,-2.21338,98.53167,-0.19108,0.12384,2
101.038,7.14,-2.21422,98.52975,-0.18387,0.1239,2
101.152,7.15,-2.21216,98.52879,-0.18142,0.12397,2
101.265,7.16,-2.21495,98.52687,-0.18543,0.12403,2
101.385,7.17,-2.2138,98.52495,-0.19298,0.12409,2
101.493,7.18,-2.21373,98.52303,-0.20026,0.12415,2
101.601,7.19,-2.2098,98.52015,-0.20479,0.12421,2
101.723,7.2,-2.2038,98.51919,-0.20638,0.12427,2
101.84,7.21,-2.20461,98.51631,-0.20621,0.12434,2
101.943,7.22,-2.2046,98.5144,-0.20606,0.12439,2
102.046,7.23,-2.19397,98.51248,-0.20735,0.12445,2
102.17,7.24,-2.19665,98.51056,-0.20954,0.12451,2
102.281,7.25,-2.1956,98.50864,-0.21125,0.12457,2
102.381,7.26,-2.19272,98.50576,-0.21073,0.12463,2
102.492,7.27,-2.19071,98.50384,-0.20802,0.12469,2
102.607,7.28,-2.18873,98.50192,-0.20541,0.12475,2
102.71,7.29,-2.18297,98.5,-0.20539,0.1248,2
102.818,7.3,-2.17994,98.49808,-0.20761,0.12486,2
102.927,7.31,-2.17892,98.49616,-0.20875,0.12492,2
103.032,7.32,-2.17217,98.49328,-0.20561,0.12498,2
103.143,7.33,-2.16921,98.49136,-0.1973,0.12504,2
103.249,7.34,-2.16247,98.48944,-0.18658,0.12509,2
103.355,7.35,-2.15668,98.48752,-0.17829,0.12515,2
103.47,7.36,-2.14987,98.48656,-0.17552,0.12521,2
103.568,7.37,-2.14704,98.48464,-0.17789,0.12527,2
103.679,7.38,-2.14028,98.48273,-0.18285,0.12533,2
103.78,7.39,-2.13839,98.48081,-0.18716,0.12538,2
103.894,7.4,-2.13256,98.47889,-0.18873,0.12544,2
104.006,7.41,-2.12776,98.47697,-0.18755,0.1255,2
104.11,7.42,-2.12102,98.47505,-0.18444,0.12556,2
104.204,7.43,-2.11733,98.47313,-0.18188,0.12561,2
104.312,7.44,-2.10868,98.47121,-0.18297,0.12567,2
104.419,7.45,-2.09912,98.47025,-0.18796,0.12573,2
104.52,7.46,-2.09726,98.46833,-0.19394,0.12578,2
104.635,7.47,-2.09145,98.46545,-0.19689,0.12584,2
104.733,7.48,-2.0839,98.46353,-0.19453,0.1259,2
104.843,7.49,-2.07339,98.46161,-0.18935,0.12596,2
104.929,7.5,-2.06692,98.45969,-0.18698,0.126,2
105.042,7.51,-2.05735,98.45873,-0.18994,0.12606,2
105.136,7.52,-2.04701,98.45681,-0.19592,0.12611,2
105.237,7.53,-2.04517,98.45393,-0.20091,0.12617,2
105.319,7.54,-2.03305,98.45202,-0.20198,0.12621,2
105.443,7.55,-2.02532,98.4501,-0.19902,0.12628,2
105.535,7.56,-2.01977,98.44818,-0.19431,0.12633,2
105.635,7.57,-2.00846,98.44626,-0.18915,0.12638,2
105.739,7.58,-2.00377,98.44434,-0.18324,0.12644,2
105.837,7.59,-1.99534,98.44242,-0.17752,0.12649,2
105.92,7.6,-1.98705,98.4405,-0.1739,0.12654,2
106.031,7.61,-1.97568,98.43954,-0.17388,0.1266,2
106.122,7.62,-1.97207,98.43762,-0.17713,0.12665,2
106.217,7.63,-1.96464,98.4357,-0.1816,0.1267,2
106.314,7.64,-1.95058,98.43378,-0.18442,0.12675,2
106.402,7.65,-1.93851,98.43186,-0.18435,0.1268,2
106.501,7.66,-1.93484,98.42994,-0.18264,0.12685,2
106.586,7.67,-1.9209,98.42802,-0.18039,0.1269,2
106.678,7.68,-1.91164,98.42706,-0.17781,0.12695,2
106.771,7.69,-1.90615,98.42418,-0.17376,0.127,2
106.859,7.7,-1.89694,98.42322,-0.16838,0.12705,2
106.959,7.71,-1.88669,98.42035,-0.16377,0.1271,2
107.05,7.72,-1.87652,98.42035,-0.16238,0.12715,2
107.141,7.73,-1.86919,98.41843,-0.16459,0.1272,2
107.237,7.74,-1.85806,98.41651,-0.16776,0.12725,2
107.318,7.75,-1.84988,98.41459,-0.16919,0.1273,2
107.404,7.76,-1.84169,98.41267,-0.1678,0.12734,2
107.508,7.77,-1.82961,98.41171,-0.16433,0.1274,2
107.589,7.78,-1.82044,98.40979,-0.15849,0.12744,2
107.676,7.79,-1.81506,98.40787,-0.15075,0.12749,2
107.758,7.8,-1.80502,98.40595,-0.14308,0.12754,2
107.85,7.81,-1.79397,98.40595,-0.1373,0.12759,2
107.94,7.82,-1.78576,98.40403,-0.13651,0.12764,2
108.019,7.83,-1.77483,98.40211,-0.14198,0.12768,2
108.1,7.84,-1.77046,98.40211,-0.15084,0.12772,2
108.183,7.85,-1.75387,98.40019,-0.15902,0.12777,2
108.266,7.86,-1.74481,98.39731,-0.16389,0.12781,2
108.358,7.87,-1.7338,98.39635,-0.16506,0.12786,2
108.431,7.88,-1.72388,98.39443,-0.16492,0.1279,2
108.516,7.89,-1.7167,98.39347,-0.1668,0.12795,2
108.598,7.9,-1.70485,98.39155,-0.17029,0.12799,2
108.686,7.91,-1.70328,98.38964,-0.17254,0.12804,2
108.761,7.92,-1.68494,98.38772,-0.17277,0.12808,2
108.835,7.93,-1.67411,98.3858,-0.17263,0.12812,2
108.917,7.94,-1.67446,98.38484,-0.17474,0.12817,2
109.003,7.95,-1.65984,98.38292,-0.18024,0.12821,2
