#FILE:                       ,char_GF_24_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char GF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,24/06/2010 12:29:14             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.5,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,
#SEGMENT:                    ,S1-5/5                          ,,99.05907591,,
,,,19.49182099,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
528.07397,69.88,-22.28492,22.8581,0.30111,4
528.17401,69.89,-22.21593,22.81048,0.3011,4
528.27802,69.9,-22.1513,22.7781,0.3011,4
528.37097,69.91,-22.0819,22.72762,0.3011,4
528.474,69.92,-22.01174,22.68,0.30109,4
528.56799,69.93,-21.94314,22.62095,0.30109,4
528.66998,69.94,-21.86981,22.57905,0.30109,4
528.76501,69.95,-21.79726,22.54095,0.30109,4
528.86499,69.96,-21.7172,22.4981,0.30108,4
528.97101,69.97,-21.64309,22.44762,0.30108,4
529.05798,69.98,-21.56025,22.40666,0.30108,4
529.15698,69.99,-21.47901,22.38286,0.30107,4
529.25299,70,-21.39499,22.37619,0.30107,4
529.35602,70.01,-21.30941,22.3581,0.30107,4
529.45502,70.02,-21.22224,22.31239,0.30107,4
529.55402,70.03,-21.13349,22.26666,0.30106,4
529.64697,70.04,-21.03959,22.22,0.30106,4
529.74298,70.05,-20.94411,22.18381,0.30106,4
529.84302,70.06,-20.84745,22.15428,0.30105,4
529.935,70.07,-20.75038,22.13238,0.30105,4
530.04102,70.08,-20.65492,22.09524,0.30105,4
530.13501,70.09,-20.55192,22.06476,0.30104,4
530.23199,70.1,-20.44814,22.03239,0.30104,4
530.33398,70.11,-20.34199,21.99619,0.30104,4
530.42603,70.12,-20.22871,21.9581,0.30103,4
530.52802,70.13,-20.11584,21.92857,0.30103,4
530.62701,70.14,-20.00178,21.89715,0.30103,4
530.72302,70.15,-19.88612,21.87715,0.30102,4
530.83002,70.16,-19.77129,21.83715,0.30102,4
530.92297,70.17,-19.65009,21.81428,0.30102,4
531.01599,70.18,-19.52494,21.78571,0.30101,4
531.104,70.19,-19.39858,21.76095,0.30101,4
531.20502,70.2,-19.27462,21.72953,0.30101,4
531.30701,70.21,-19.14236,21.69715,0.301,4
531.40002,70.22,-19.01089,21.67428,0.301,4
531.505,70.23,-18.87033,21.64666,0.301,4
531.60303,70.24,-18.73609,21.63429,0.30099,4
531.70398,70.25,-18.58998,21.60381,0.30099,4
531.79303,70.26,-18.44345,21.58762,0.30098,4
531.89203,70.27,-18.29773,21.57809,0.30098,4
531.98297,70.28,-18.14488,21.55715,0.30098,4
532.091,70.29,-17.99245,21.54,0.30097,4
532.18298,70.3,-17.84078,21.51619,0.30097,4
532.27399,70.31,-17.67842,21.5,0.30097,4
532.37598,70.32,-17.51648,21.48095,0.30096,4
532.47699,70.33,-17.35295,21.46953,0.30096,4
532.57202,70.34,-17.19217,21.45904,0.30095,4
532.659,70.35,-17.03059,21.45239,0.30095,4
532.76599,70.36,-16.86667,21.4381,0.30095,4
532.862,70.37,-16.69758,21.43048,0.30094,4
532.948,70.38,-16.53598,21.4219,0.30094,4
533.04602,70.39,-16.36966,21.40572,0.30093,4
533.14801,70.4,-16.20652,21.38667,0.30093,4
533.24402,70.41,-16.03781,21.37238,0.30093,4
533.33899,70.42,-15.87662,21.35809,0.30092,4
533.43201,70.43,-15.71502,21.34381,0.30092,4
533.52399,70.44,-15.55223,21.32857,0.30091,4
533.61798,70.45,-15.39499,21.31429,0.30091,4
533.72198,70.46,-15.23657,21.3,0.30091,4
533.81,70.47,-15.08165,21.28381,0.3009,4
533.90503,70.48,-14.92481,21.27143,0.3009,4
534.00897,70.49,-14.77547,21.25619,0.30089,4
534.104,70.5,-14.62653,21.24285,0.30089,4
534.19897,70.51,-14.48154,21.23047,0.30088,4
534.29199,70.52,-14.33693,21.21905,0.30088,4
534.388,70.53,-14.19707,21.20762,0.30088,4
534.48401,70.54,-14.05959,21.19523,0.30087,4
534.57397,70.55,-13.92525,21.18476,0.30087,4
534.677,70.56,-13.78896,21.17238,0.30086,4
534.76703,70.57,-13.66055,21.16476,0.30086,4
534.87097,70.58,-13.53257,21.15429,0.30085,4
534.96698,70.59,-13.401,21.14,0.30085,4
535.06897,70.6,-13.27538,21.1381,0.30084,4
535.151,70.61,-13.14695,21.12381,0.30084,4
535.25598,70.62,-13.02687,21.12096,0.30083,4
535.34302,70.63,-12.90358,21.10952,0.30083,4
535.448,70.64,-12.78548,21.10286,0.30083,4
535.534,70.65,-12.6701,21.0981,0.30082,4
535.62903,70.66,-12.56107,21.08762,0.30082,4
535.72198,70.67,-12.45125,21.08,0.30081,4
535.81897,70.68,-12.34578,21.06857,0.30081,4
535.91302,70.69,-12.24307,21.0619,0.3008,4
536.01202,70.7,-12.14671,21.05714,0.3008,4
536.104,70.71,-12.05071,21.04666,0.30079,4
536.20001,70.72,-11.95355,21.04381,0.30079,4
536.30298,70.73,-11.86668,21.03904,0.30078,4
536.39203,70.74,-11.77782,21.03619,0.30078,4
536.487,70.75,-11.69014,21.03048,0.30077,4
536.58398,70.76,-11.60801,21.02095,0.30077,4
536.68402,70.77,-11.52628,21.02095,0.30076,4
536.77301,70.78,-11.44333,21.01905,0.30076,4
536.86603,70.79,-11.36752,21.01905,0.30075,4
536.96198,70.8,-11.28776,21.01809,0.30075,4
537.05298,70.81,-11.21075,21.01905,0.30074,4
537.15198,70.82,-11.1389,21.01905,0.30074,4
537.24298,70.83,-11.06744,21.02,0.30073,4
537.34601,70.84,-11.00232,21.02095,0.30073,4
537.44,70.85,-10.93561,21.02286,0.30072,4
537.53802,70.86,-10.87207,21.02286,0.30072,4
537.61798,70.87,-10.80928,21.02476,0.30071,4
537.71899,70.88,-10.74179,21.02476,0.30071,4
537.81702,70.89,-10.68458,21.02381,0.3007,4
537.90802,70.9,-10.62654,21.02381,0.3007,4
538.01599,70.91,-10.57333,21.02095,0.30069,4
538.09497,70.92,-10.51608,21.01619,0.30068,4
538.19397,70.93,-10.46124,21.00762,0.30068,4
538.289,70.94,-10.40758,20.98381,0.30067,4
538.388,70.95,-10.34958,20.90857,0.30067,4
538.48602,70.96,-10.29156,20.90095,0.30066,4
538.58698,70.97,-10.23198,20.89238,0.30066,4
538.67297,70.98,-10.17552,20.88381,0.30065,4
538.77399,70.99,-10.12108,20.88762,0.30065,4
538.87201,71,-10.06544,20.88572,0.30064,4
538.96997,71.01,-10.01218,20.88952,0.30063,4
539.07001,71.02,-9.96209,20.89429,0.30063,4
539.16498,71.03,-9.9104,20.89714,0.30062,4
539.26398,71.04,-9.85951,20.9,0.30062,4
539.36102,71.05,-9.80901,20.90095,0.30061,4
539.453,71.06,-9.75454,20.90095,0.3006,4
539.552,71.07,-9.70444,20.90191,0.3006,4
539.65601,71.08,-9.65237,20.90191,0.30059,4
539.745,71.09,-9.60264,20.90191,0.30059,4
539.82898,71.1,-9.54894,20.90191,0.30058,4
539.927,71.11,-9.5028,20.90095,0.30058,4
540.02698,71.12,-9.45507,20.90095,0.30057,4
540.11902,71.13,-9.40653,20.9,0.30056,4
540.21899,71.14,-9.36316,20.89905,0.30056,4
540.32703,71.15,-9.31743,20.89715,0.30055,4
540.41699,71.16,-9.27443,20.89429,0.30054,4
540.51001,71.17,-9.2354,20.89048,0.30054,4
540.60999,71.18,-9.19992,20.88667,0.30053,4
540.71002,71.19,-9.16013,20.88,0.30053,4
540.80402,71.2,-9.12465,20.86571,0.30052,4
540.90997,71.21,-9.08563,20.85905,0.30051,4
541.00299,71.22,-9.05255,20.85429,0.30051,4
541.09399,71.23,-9.01867,20.85047,0.3005,4
541.18903,71.24,-8.98479,20.84762,0.30049,4
541.289,71.25,-8.9521,20.84667,0.30049,4
541.38397,71.26,-8.9202,20.84667,0.30048,4
541.48901,71.27,-8.88792,20.84667,0.30047,4
541.58099,71.28,-8.85799,20.84858,0.30047,4
541.67902,71.29,-8.82926,20.85143,0.30046,4
541.77802,71.3,-8.79895,20.85905,0.30046,4
541.87097,71.31,-8.77338,20.87715,0.30045,4
541.96997,71.32,-8.74663,20.88571,0.30044,4
542.07397,71.33,-8.72187,20.89428,0.30044,4
542.172,71.34,-8.69671,20.90476,0.30043,4
542.26801,71.35,-8.67035,20.91048,0.30042,4
542.36401,71.36,-8.64557,20.91524,0.30042,4
542.46698,71.37,-8.62597,20.91904,0.30041,4
542.56,71.38,-8.60396,20.92285,0.3004,4
542.65601,71.39,-8.58117,20.92476,0.30039,4
542.75,71.4,-8.5556,20.92571,0.30039,4
542.84497,71.41,-8.53597,20.92476,0.30038,4
542.953,71.42,-8.51637,20.92571,0.30037,4
543.04102,71.43,-8.49673,20.92477,0.30037,4
543.14398,71.44,-8.47396,20.92286,0.30036,4
543.24902,71.45,-8.45712,20.92095,0.30035,4
543.34601,71.46,-8.44028,20.91904,0.30035,4
543.44202,71.47,-8.42303,20.91619,0.30034,4
543.53699,71.48,-8.40261,20.91143,0.30033,4
543.63898,71.49,-8.38776,20.90667,0.30032,4
543.73798,71.5,-8.37012,20.90286,0.30032,4
543.83301,71.51,-8.35208,20.8981,0.30031,4
543.93903,71.52,-8.33843,20.89429,0.3003,4
544.034,71.53,-8.32356,20.89048,0.3003,4
544.13202,71.54,-8.30473,20.88666,0.30029,4
544.23297,71.55,-8.29186,20.88381,0.30028,4
544.33301,71.56,-8.2774,20.88095,0.30027,4
544.43799,71.57,-8.26175,20.87714,0.30026,4
544.52301,71.58,-8.25004,20.87523,0.30026,4
544.62201,71.59,-8.23319,20.87429,0.30025,4
544.72302,71.6,-8.22111,20.87429,0.30024,4
544.82397,71.61,-8.20665,20.87334,0.30024,4
544.92603,71.62,-8.19378,20.87238,0.30023,4
545.02899,71.63,-8.18091,20.87238,0.30022,4
545.13098,71.64,-8.16884,20.87143,0.30021,4
545.22699,71.65,-8.15913,20.87048,0.3002,4
545.32397,71.66,-8.14625,20.87048,0.3002,4
545.42798,71.67,-8.13497,20.86952,0.30019,4
545.526,71.68,-8.12367,20.86952,0.30018,4
545.625,71.69,-8.11397,20.86952,0.30017,4
545.716,71.7,-8.10346,20.86762,0.30017,4
545.82001,71.71,-8.09535,20.86667,0.30016,4
545.927,71.72,-8.08527,20.86572,0.30015,4
546.02002,71.73,-8.07516,20.8619,0.30014,4
546.11298,71.74,-8.06544,20.85715,0.30013,4
546.224,71.75,-8.05576,20.85142,0.30013,4
546.323,71.76,-8.04963,20.83809,0.30012,4
546.41602,71.77,-8.03873,20.82667,0.30011,4
546.51703,71.78,-8.03141,20.82381,0.3001,4
546.62201,71.79,-8.02291,20.82191,0.30009,4
546.716,71.8,-8.01043,20.82096,0.30009,4
546.81299,71.81,-8.00548,20.82096,0.30008,4
546.91699,71.82,-7.99579,20.8219,0.30007,4
547.01703,71.83,-7.98887,20.82476,0.30006,4
547.12201,71.84,-7.98355,20.82667,0.30005,4
547.22601,71.85,-7.97347,20.83047,0.30004,4
547.32501,71.86,-7.96773,20.83524,0.30003,4
547.422,71.87,-7.96121,20.84095,0.30003,4
547.51703,71.88,-7.95348,20.84952,0.30002,4
547.60999,71.89,-7.94653,20.85905,0.30001,4
547.71802,71.9,-7.94243,20.86,0.3,4
547.82001,71.91,-7.93829,20.86,0.29999,4
547.91699,71.92,-7.93057,20.85714,0.29998,4
548.02002,71.93,-7.92327,20.85619,0.29998,4
548.11902,71.94,-7.91794,20.85524,0.29997,4
548.224,71.95,-7.91341,20.85428,0.29996,4
548.31897,71.96,-7.90649,20.85239,0.29995,4
548.427,71.97,-7.90316,20.84952,0.29994,4
548.52802,71.98,-7.89625,20.84667,0.29993,4
548.62701,71.99,-7.8937,20.84286,0.29992,4
548.73401,72,-7.8876,20.83905,0.29991,4
548.82501,72.01,-7.88424,20.83619,0.29991,4
548.927,72.02,-7.87931,20.83334,0.2999,4
549.01898,72.03,-7.87278,20.83143,0.29989,4
549.125,72.04,-7.86747,20.82952,0.29988,4
549.22198,72.05,-7.86571,20.82667,0.29987,4
549.315,72.06,-7.85958,20.82476,0.29986,4
549.42603,72.07,-7.85587,20.82191,0.29985,4
549.52399,72.08,-7.85293,20.82095,0.29984,4
549.62097,72.09,-7.84879,20.81809,0.29983,4
549.72498,72.1,-7.84388,20.8181,0.29982,4
549.81897,72.11,-7.83934,20.81619,0.29982,4
549.91901,72.12,-7.836,20.81619,0.29981,4
550.02301,72.13,-7.83069,20.81619,0.2998,4
550.12299,72.14,-7.82895,20.81619,0.29979,4
550.22498,72.15,-7.82482,20.81619,0.29978,4
550.33197,72.16,-7.82588,20.81523,0.29977,4
550.42102,72.17,-7.82133,20.81523,0.29976,4
550.53003,72.18,-7.81762,20.81523,0.29975,4
550.63202,72.19,-7.8139,20.81523,0.29974,4
550.73602,72.2,-7.81296,20.81523,0.29973,4
550.83301,72.21,-7.80923,20.81523,0.29972,4
550.92999,72.22,-7.80668,20.81523,0.29971,4
551.02502,72.23,-7.80573,20.81428,0.2997,4
551.12903,72.24,-7.8032,20.81524,0.29969,4
551.22699,72.25,-7.80226,20.81524,0.29968,4
551.33002,72.26,-7.79814,20.81714,0.29967,4
551.43201,72.27,-7.7972,20.8181,0.29966,4
551.53302,72.28,-7.79547,20.82,0.29966,4
551.63397,72.29,-7.79294,20.82191,0.29965,4
551.737,72.3,-7.78963,20.82476,0.29964,4
551.828,72.31,-7.78707,20.82571,0.29963,4
551.93597,72.32,-7.78536,20.82762,0.29962,4
552.04199,72.33,-7.78444,20.82762,0.29961,4
552.14502,72.34,-7.78311,20.82762,0.2996,4
552.24701,72.35,-7.78138,20.82857,0.29959,4
552.34198,72.36,-7.77805,20.82667,0.29958,4
552.44299,72.37,-7.77791,20.82572,0.29957,4
552.54303,72.38,-7.77738,20.82286,0.29956,4
552.65399,72.39,-7.77647,20.81905,0.29955,4
552.75403,72.4,-7.77434,20.81428,0.29954,4
552.84802,72.41,-7.77141,20.80762,0.29953,4
552.94202,72.42,-7.77245,20.79619,0.29952,4
553.05298,72.43,-7.77075,20.78953,0.29951,4
553.14899,72.44,-7.76782,20.78571,0.2995,4
553.24902,72.45,-7.7653,20.78286,0.29949,4
553.34998,72.46,-7.76318,20.78095,0.29948,4
553.45398,72.47,-7.76306,20.77904,0.29946,4
553.55798,72.48,-7.76055,20.7781,0.29945,4
553.65302,72.49,-7.76001,20.77715,0.29944,4
553.76099,72.5,-7.7591,20.77715,0.29943,4
553.862,72.51,-7.76017,20.77715,0.29942,4
553.96698,72.52,-7.75926,20.77715,0.29941,4
554.06799,72.53,-7.75794,20.77715,0.2994,4
554.164,72.54,-7.757,20.77715,0.29939,4
554.263,72.55,-7.75687,20.7781,0.29938,4
554.36798,72.56,-7.75358,20.78,0.29937,4
554.47498,72.57,-7.75307,20.78,0.29936,4
554.56299,72.58,-7.75212,20.7819,0.29935,4
554.66699,72.59,-7.752,20.78286,0.29934,4
554.76599,72.6,-7.75426,20.78572,0.29933,4
554.86499,72.61,-7.74976,20.78667,0.29932,4
554.97601,72.62,-7.75046,20.78952,0.29931,4
555.07703,72.63,-7.74995,20.79143,0.2993,4
555.16699,72.64,-7.75059,20.79238,0.29929,4
555.26898,72.65,-7.75008,20.79429,0.29928,4
555.37299,72.66,-7.74838,20.79524,0.29926,4
555.47699,72.67,-7.74947,20.79619,0.29925,4
555.57703,72.68,-7.74855,20.79619,0.29924,4
555.68201,72.69,-7.74726,20.79619,0.29923,4
555.77502,72.7,-7.74831,20.79524,0.29922,4
555.88098,72.71,-7.74901,20.79333,0.29921,4
555.98199,72.72,-7.7481,20.79143,0.2992,4
556.08502,72.73,-7.75078,20.78953,0.29919,4
556.17499,72.74,-7.75104,20.78762,0.29918,4
556.28302,72.75,-7.75015,20.78667,0.29916,4
556.38397,72.76,-7.74964,20.78572,0.29915,4
556.479,72.77,-7.75111,20.78572,0.29914,4
556.58899,72.78,-7.74943,20.78572,0.29913,4
556.69299,72.79,-7.75013,20.78571,0.29912,4
556.79901,72.8,-7.74885,20.78762,0.29911,4
556.89398,72.81,-7.74793,20.78666,0.2991,4
557,72.82,-7.74625,20.78952,0.29909,4
557.10101,72.83,-7.74892,20.79143,0.29907,4
557.20398,72.84,-7.75041,20.79334,0.29906,4
557.29498,72.85,-7.7491,20.79524,0.29905,4
557.39899,72.86,-7.7494,20.79619,0.29904,4
557.50702,72.87,-7.75129,20.79714,0.29903,4
557.60199,72.88,-7.75079,20.79715,0.29902,4
557.69598,72.89,-7.74948,20.7981,0.29901,4
557.79901,72.9,-7.75098,20.7981,0.29899,4
557.90002,72.91,-7.75248,20.79714,0.29898,4
558.00299,72.92,-7.75277,20.79714,0.29897,4
558.09698,72.93,-7.75267,20.79619,0.29896,4
558.20203,72.94,-7.75258,20.79524,0.29895,4
558.29901,72.95,-7.75248,20.79429,0.29894,4
558.409,72.96,-7.75318,20.79333,0.29893,4
558.49902,72.97,-7.75149,20.79238,0.29891,4
558.60199,72.98,-7.75259,20.79143,0.2989,4
558.70502,72.99,-7.75209,20.79047,0.29889,4
558.80298,73,-7.75559,20.78953,0.29888,4
558.91199,73.01,-7.75712,20.78857,0.29887,4
559.005,73.02,-7.7558,20.78762,0.29885,4
559.11499,73.03,-7.75894,20.78571,0.29884,4
559.20599,73.04,-7.76079,20.78476,0.29883,4
559.31,73.05,-7.75951,20.78285,0.29882,4
559.409,73.06,-7.75942,20.78096,0.29881,4
559.52197,73.07,-7.7602,20.78096,0.29879,4
559.61902,73.08,-7.76369,20.78096,0.29878,4
559.71198,73.09,-7.76198,20.77905,0.29877,4
559.82098,73.1,-7.76352,20.77905,0.29876,4
559.92102,73.11,-7.76383,20.77905,0.29875,4
560.02399,73.12,-7.76376,20.78,0.29873,4
560.12299,73.13,-7.76327,20.78095,0.29872,4
560.22601,73.14,-7.76399,20.78286,0.29871,4
560.32501,73.15,-7.7667,20.78381,0.2987,4
560.42902,73.16,-7.76663,20.78666,0.29868,4
560.52899,73.17,-7.76735,20.78762,0.29867,4
560.625,73.18,-7.76845,20.78953,0.29866,4
560.72302,73.19,-7.77036,20.79143,0.29865,4
560.823,73.2,-7.77227,20.79143,0.29863,4
560.92401,73.21,-7.7726,20.79143,0.29862,4
561.02698,73.22,-7.77333,20.79048,0.29861,4
561.13501,73.23,-7.77368,20.78952,0.2986,4
561.22803,73.24,-7.77438,20.78666,0.29858,4
561.33502,73.25,-7.77432,20.78286,0.29857,4
561.43103,73.26,-7.77703,20.78095,0.29856,4
561.53497,73.27,-7.77817,20.77905,0.29855,4
561.64203,73.28,-7.77772,20.77619,0.29853,4
561.73297,73.29,-7.77642,20.77428,0.29852,4
561.836,73.3,-7.77756,20.77428,0.29851,4
561.935,73.31,-7.78028,20.77333,0.2985,4
562.03497,73.32,-7.77941,20.77143,0.29848,4
562.146,73.33,-7.78337,20.76953,0.29847,4
562.23901,73.34,-7.78407,20.76667,0.29846,4
562.34601,73.35,-7.78523,20.76381,0.29844,4
562.44702,73.36,-7.78357,20.76,0.29843,4
562.54303,73.37,-7.78429,20.75619,0.29842,4
562.651,73.38,-7.78545,20.75333,0.2984,4
562.745,73.39,-7.78896,20.75047,0.29839,4
562.84601,73.4,-7.78969,20.74762,0.29838,4
562.94897,73.41,-7.78845,20.74381,0.29837,4
563.05103,73.42,-7.78919,20.74095,0.29835,4
563.14099,73.43,-7.78989,20.73714,0.29834,4
563.25098,73.44,-7.79107,20.73238,0.29833,4
563.35101,73.45,-7.7934,20.72952,0.29831,4
563.45001,73.46,-7.79294,20.72667,0.2983,4
563.552,73.47,-7.79688,20.72381,0.29829,4
563.65503,73.48,-7.79604,20.72286,0.29827,4
563.75702,73.49,-7.79639,20.72286,0.29826,4
563.86102,73.5,-7.79954,20.72476,0.29825,4
563.95502,73.51,-7.79867,20.72857,0.29823,4
564.04797,73.52,-7.79859,20.73143,0.29822,4
564.16302,73.53,-7.79939,20.73715,0.29821,4
564.25,73.54,-7.80329,20.74381,0.2982,4
564.35797,73.55,-7.80406,20.75048,0.29818,4
564.45801,73.56,-7.80481,20.75428,0.29817,4
564.565,73.57,-7.80638,20.75905,0.29815,4
564.65802,73.58,-7.80911,20.7619,0.29814,4
564.758,73.59,-7.81026,20.76381,0.29813,4
564.85602,73.6,-7.811,20.76476,0.29811,4
564.96399,73.61,-7.81019,20.76476,0.2981,4
565.06702,73.62,-7.81415,20.76476,0.29809,4
565.16998,73.63,-7.81331,20.76095,0.29807,4
565.258,73.64,-7.81483,20.7581,0.29806,4
565.37,73.65,-7.81602,20.75333,0.29804,4
565.466,73.66,-7.81757,20.74381,0.29803,4
565.56403,73.67,-7.81912,20.73904,0.29802,4
565.66302,73.68,-7.81987,20.73904,0.298,4
565.76599,73.69,-7.82104,20.73905,0.29799,4
565.87201,73.7,-7.82143,20.74,0.29798,4
565.97101,73.71,-7.82458,20.74,0.29796,4
566.06799,73.72,-7.82773,20.74191,0.29795,4
566.17102,73.73,-7.8285,20.74286,0.29793,4
566.27197,73.74,-7.82887,20.74381,0.29792,4
566.36603,73.75,-7.83081,20.74572,0.29791,4
566.47198,73.76,-7.8324,20.74666,0.29789,4
566.57001,73.77,-7.83276,20.74761,0.29788,4
566.66998,73.78,-7.83473,20.74761,0.29787,4
566.77399,73.79,-7.83231,20.74667,0.29785,4
566.87402,73.8,-7.83628,20.74381,0.29784,4
566.98102,73.81,-7.83708,20.73904,0.29782,4
567.07202,73.82,-7.84061,20.73238,0.29781,4
567.17297,73.83,-7.84339,20.72476,0.29779,4
567.27698,73.84,-7.84058,20.70857,0.29778,4
567.38501,73.85,-7.84098,20.70191,0.29776,4
567.47998,73.86,-7.84573,20.69905,0.29775,4
567.58002,73.87,-7.84611,20.69905,0.29774,4
567.672,73.88,-7.84686,20.69809,0.29772,4
567.77802,73.89,-7.84646,20.69904,0.29771,4
567.87402,73.9,-7.84922,20.7,0.29769,4
567.97803,73.91,-7.85081,20.7019,0.29768,4
568.07898,73.92,-7.85039,20.70476,0.29766,4
568.18402,73.93,-7.85239,20.70761,0.29765,4
568.28497,73.94,-7.85318,20.70952,0.29764,4
568.38599,73.95,-7.85517,20.71142,0.29762,4
568.48901,73.96,-7.85876,20.71238,0.29761,4
568.58398,73.97,-7.85992,20.71238,0.29759,4
568.68799,73.98,-7.86272,20.71238,0.29758,4
568.78601,73.99,-7.8643,20.71333,0.29756,4
568.89899,74,-7.86634,20.71333,0.29755,4
568.987,74.01,-7.86588,20.71428,0.29753,4
569.09302,74.02,-7.86669,20.71333,0.29752,4
569.19098,74.03,-7.86867,20.71429,0.2975,4
569.29901,74.04,-7.8699,20.71238,0.29749,4
569.39899,74.05,-7.87109,20.71143,0.29747,4
569.49902,74.06,-7.87348,20.71238,0.29746,4
569.59003,74.07,-7.87384,20.71143,0.29744,4
569.70001,74.08,-7.87387,20.71238,0.29743,4
569.79498,74.09,-7.87665,20.71429,0.29741,4
569.89001,74.1,-7.87822,20.71523,0.2974,4
569.99701,74.11,-7.87985,20.71619,0.29738,4
570.09003,74.12,-7.88062,20.71619,0.29737,4
570.20398,74.13,-7.88105,20.71714,0.29735,4
570.29901,74.14,-7.88145,20.71809,0.29734,4
570.40002,74.15,-7.88345,20.72,0.29732,4
570.5,74.16,-7.88505,20.72096,0.29731,4
570.60199,74.17,-7.88585,20.72096,0.29729,4
570.70203,74.18,-7.88706,20.72,0.29728,4
570.80103,74.19,-7.88986,20.72095,0.29726,4
570.90399,74.2,-7.89147,20.7219,0.29725,4
571.01398,74.21,-7.89193,20.72285,0.29723,4
571.10303,74.22,-7.89228,20.72381,0.29722,4
571.20697,74.23,-7.89388,20.72381,0.2972,4
571.30603,74.24,-7.8979,20.72571,0.29719,4
571.40698,74.25,-7.8991,20.72666,0.29717,4
571.50299,74.26,-7.90031,20.72761,0.29716,4
571.60602,74.27,-7.90313,20.72857,0.29714,4
571.71198,74.28,-7.90359,20.73048,0.29712,4
571.81097,74.29,-7.90319,20.73048,0.29711,4
571.89899,74.3,-7.90476,20.72952,0.29709,4
572.005,74.31,-7.90758,20.72857,0.29708,4
572.10901,74.32,-7.90719,20.72667,0.29706,4
572.20801,74.33,-7.908,20.72571,0.29705,4
572.30798,74.34,-7.90962,20.72476,0.29703,4
572.414,74.35,-7.90889,20.72381,0.29701,4
572.508,74.36,-7.91286,20.72286,0.297,4
572.61902,74.37,-7.91416,20.72286,0.29698,4
572.71899,74.38,-7.91498,20.72286,0.29697,4
572.81097,74.39,-7.91496,20.72286,0.29695,4
572.90802,74.4,-7.91895,20.72286,0.29694,4
573.02002,74.41,-7.91825,20.72286,0.29692,4
573.112,74.42,-7.91944,20.72286,0.2969,4
573.22101,74.43,-7.92231,20.72286,0.29689,4
573.31897,74.44,-7.92272,20.72191,0.29687,4
573.42401,74.45,-7.92758,20.7219,0.29685,4
573.51599,74.46,-7.92556,20.7219,0.29684,4
573.62097,74.47,-7.92681,20.72095,0.29682,4
573.716,74.48,-7.92682,20.72096,0.29681,4
573.82202,74.49,-7.93128,20.72095,0.29679,4
573.91901,74.5,-7.9317,20.72,0.29677,4
574.01599,74.51,-7.93412,20.71905,0.29676,4
574.11902,74.52,-7.93457,20.71714,0.29674,4
574.21198,74.53,-7.93778,20.71714,0.29673,4
574.32501,74.54,-7.93786,20.71714,0.29671,4
574.41699,74.55,-7.93987,20.71714,0.29669,4
574.52301,74.56,-7.93993,20.71619,0.29668,4
574.63,74.57,-7.9444,20.71524,0.29666,4
574.72101,74.58,-7.946,20.71524,0.29665,4
574.81702,74.59,-7.94642,20.71524,0.29663,4
574.91803,74.6,-7.94646,20.71619,0.29661,4
575.02197,74.61,-7.94772,20.71619,0.2966,4
575.117,74.62,-7.95135,20.71619,0.29658,4
575.21698,74.63,-7.95179,20.71714,0.29656,4
575.33197,74.64,-7.9523,20.71905,0.29655,4
575.43701,74.65,-7.95557,20.71905,0.29653,4
575.52002,74.66,-7.95554,20.72095,0.29651,4
575.63,74.67,-7.95804,20.72095,0.2965,4
575.73199,74.68,-7.95769,20.7219,0.29648,4
575.83801,74.69,-7.95936,20.72286,0.29646,4
575.92999,74.7,-7.96098,20.72286,0.29645,4
576.02802,74.71,-7.96262,20.72286,0.29643,4
576.12299,74.72,-7.96787,20.72286,0.29641,4
576.23602,74.73,-7.96837,20.7219,0.2964,4
576.328,74.74,-7.96959,20.72,0.29638,4
576.422,74.75,-7.97202,20.71619,0.29636,4
576.53003,74.76,-7.97211,20.71238,0.29635,4
576.62402,74.77,-7.97253,20.70762,0.29633,4
576.72699,74.78,-7.97421,20.70191,0.29631,4
576.828,74.79,-7.97748,20.69524,0.2963,4
576.935,74.8,-7.97917,20.68953,0.29628,4
577.02899,74.81,-7.9796,20.68381,0.29626,4
577.12701,74.82,-7.98045,20.68,0.29625,4
