#FILE:                       ,char_NF_24_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char NF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,24/06/2010 19:20:25             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,9.83,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,99.39519369,,
#SEGMENT:                    ,S1-5/5                          ,,99.38100029,,
,,,11.11044998,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
454.81601,62.5,-19.56137,79.83113,0.29515,4
454.91101,62.51,-19.56923,79.79756,0.29517,4
455.01199,62.52,-19.58391,79.77518,0.29519,4
455.11099,62.53,-19.59561,79.75381,0.2952,4
455.21301,62.54,-19.6064,79.73143,0.29522,4
455.315,62.55,-19.61892,79.67955,0.29524,4
455.40701,62.56,-19.62992,79.63683,0.29526,4
455.49899,62.57,-19.64076,79.59308,0.29528,4
455.60199,62.58,-19.65285,79.54934,0.2953,4
455.70599,62.59,-19.66454,79.5117,0.29531,4
455.802,62.6,-19.67708,79.47813,0.29533,4
455.89999,62.61,-19.6892,79.44456,0.29535,4
455.99899,62.62,-19.69788,79.40997,0.29537,4
456.104,62.63,-19.70869,79.37233,0.29539,4
456.19101,62.64,-19.72134,79.33266,0.29541,4
456.29401,62.65,-19.73256,79.29603,0.29542,4
456.40701,62.66,-19.7446,79.25738,0.29544,4
456.49701,62.67,-19.75633,79.21974,0.29546,4
456.60001,62.68,-19.76367,79.18108,0.29548,4
456.69501,62.69,-19.77714,79.14344,0.2955,4
456.793,62.7,-19.78885,79.10376,0.29552,4
456.89801,62.71,-19.79833,79.06206,0.29553,4
456.99301,62.72,-19.81051,79.01831,0.29555,4
457.09601,62.73,-19.82173,78.9766,0.29557,4
457.18301,62.74,-19.83229,78.93998,0.29559,4
457.29199,62.75,-19.84172,78.90641,0.29561,4
457.39099,62.76,-19.85084,78.87182,0.29562,4
457.492,62.77,-19.86166,78.83418,0.29564,4
457.59299,62.78,-19.87334,78.79145,0.29566,4
457.689,62.79,-19.88637,78.75381,0.29568,4
457.78799,62.8,-19.89764,78.71617,0.2957,4
457.888,62.81,-19.90417,78.68159,0.29571,4
457.99301,62.82,-19.91581,78.64395,0.29573,4
458.08499,62.83,-19.92588,78.60427,0.29575,4
458.19101,62.84,-19.93664,78.56562,0.29577,4
458.28,62.85,-19.95105,78.52594,0.29578,4
458.38199,62.86,-19.95928,78.48932,0.2958,4
458.479,62.87,-19.96972,78.45168,0.29582,4
458.57901,62.88,-19.98142,78.41404,0.29584,4
458.69601,62.89,-19.99076,78.37742,0.29586,4
458.78601,62.9,-20.00172,78.34385,0.29587,4
458.884,62.91,-20.01044,78.30519,0.29589,4
458.98099,62.92,-20.02088,78.26958,0.29591,4
459.08701,62.93,-20.03208,78.23194,0.29593,4
459.19299,62.94,-20.0377,78.19328,0.29595,4
459.28601,62.95,-20.04218,78.15565,0.29596,4
459.38501,62.96,-20.05862,78.11902,0.29598,4
459.48001,62.97,-20.06694,78.0824,0.296,4
459.57599,62.98,-20.07697,78.04374,0.29601,4
459.681,62.99,-20.08905,78.00407,0.29603,4
459.77499,63,-20.09266,77.96338,0.29605,4
459.88101,63.01,-20.10516,77.9237,0.29607,4
459.978,63.02,-20.11776,77.88403,0.29608,4
460.07999,63.03,-20.12944,77.84842,0.2961,4
460.17801,63.04,-20.13859,77.81078,0.29612,4
460.28,63.05,-20.14985,77.77314,0.29613,4
460.383,63.06,-20.1598,77.7355,0.29615,4
460.479,63.07,-20.17199,77.6999,0.29617,4
460.582,63.08,-20.18238,77.65107,0.29619,4
460.67899,63.09,-20.19326,77.61546,0.2962,4
460.772,63.1,-20.20034,77.57884,0.29622,4
460.871,63.11,-20.21163,77.54018,0.29624,4
460.965,63.12,-20.22041,77.50153,0.29625,4
461.077,63.13,-20.22983,77.46592,0.29627,4
461.17499,63.14,-20.24372,77.4293,0.29629,4
461.26599,63.15,-20.25339,77.39166,0.2963,4
461.37201,63.16,-20.26032,77.35402,0.29632,4
461.46899,63.17,-20.27121,77.3174,0.29634,4
461.57101,63.18,-20.27861,77.27874,0.29635,4
461.659,63.19,-20.28875,77.23906,0.29637,4
461.758,63.2,-20.29834,77.19634,0.29639,4
461.866,63.21,-20.30524,77.15259,0.2964,4
461.965,63.22,-20.31698,77.11088,0.29642,4
462.05899,63.23,-20.32448,77.07019,0.29644,4
462.17401,63.24,-20.33388,77.03255,0.29646,4
462.259,63.25,-20.3432,76.99288,0.29647,4
462.362,63.26,-20.35189,76.95117,0.29649,4
462.465,63.27,-20.36358,76.90946,0.2965,4
462.564,63.28,-20.37317,76.86368,0.29652,4
462.66501,63.29,-20.38231,76.82401,0.29654,4
462.76099,63.3,-20.39237,76.78942,0.29655,4
462.87299,63.31,-20.40053,76.75585,0.29657,4
462.96399,63.32,-20.40807,76.72024,0.29659,4
463.05899,63.33,-20.42071,76.68362,0.2966,4
463.164,63.34,-20.42767,76.647,0.29662,4
463.26199,63.35,-20.43771,76.60529,0.29664,4
463.35599,63.36,-20.44479,76.56358,0.29665,4
463.46201,63.37,-20.45388,76.52086,0.29667,4
463.55301,63.38,-20.46486,76.48118,0.29668,4
463.659,63.39,-20.47181,76.44354,0.2967,4
463.75201,63.4,-20.48105,76.40793,0.29672,4
463.854,63.41,-20.49019,76.36826,0.29673,4
463.952,63.42,-20.49938,76.33062,0.29675,4
464.06201,63.43,-20.51143,76.29094,0.29677,4
464.15601,63.44,-20.5181,76.25636,0.29678,4
464.254,63.45,-20.53028,76.22177,0.2968,4
464.35199,63.46,-20.53519,76.18718,0.29681,4
464.45001,63.47,-20.5461,76.14751,0.29683,4
464.56299,63.48,-20.5547,76.10376,0.29685,4
464.65201,63.49,-20.56442,76.05799,0.29686,4
464.75201,63.5,-20.57145,76.01017,0.29688,4
464.845,63.51,-20.58113,75.96134,0.29689,4
464.94601,63.52,-20.58772,75.91556,0.29691,4
465.047,63.53,-20.60031,75.87487,0.29692,4
465.15201,63.54,-20.60558,75.83825,0.29694,4
465.25201,63.55,-20.6139,75.79756,0.29696,4
465.35001,63.56,-20.6231,75.75687,0.29697,4
465.45001,63.57,-20.63228,75.71821,0.29699,4
465.53601,63.58,-20.64076,75.68057,0.297,4
465.63599,63.59,-20.64994,75.63988,0.29702,4
465.741,63.6,-20.65993,75.59308,0.29703,4
465.841,63.61,-20.66825,75.54425,0.29705,4
465.94501,63.62,-20.67911,75.50356,0.29707,4
466.04401,63.63,-20.68617,75.46592,0.29708,4
466.14099,63.64,-20.69581,75.4293,0.2971,4
466.23999,63.65,-20.70501,75.38962,0.29711,4
466.34299,63.66,-20.71503,75.35198,0.29713,4
466.435,63.67,-20.72173,75.31434,0.29714,4
466.54599,63.68,-20.7291,75.27874,0.29716,4
466.638,63.69,-20.74008,75.24313,0.29717,4
466.729,63.7,-20.74852,75.20956,0.29719,4
466.836,63.71,-20.75849,75.17498,0.2972,4
466.92899,63.72,-20.76648,75.14039,0.29722,4
467.02701,63.73,-20.77869,75.0997,0.29723,4
467.11899,63.74,-20.78541,75.05799,0.29725,4
467.22699,63.75,-20.79581,75.01424,0.29726,4
467.32901,63.76,-20.8067,74.97253,0.29728,4
467.42801,63.77,-20.81462,74.93082,0.29729,4
467.52899,63.78,-20.82382,74.89013,0.29731,4
467.63,63.79,-20.83215,74.85249,0.29733,4
467.72101,63.8,-20.84102,74.81282,0.29734,4
467.82999,63.81,-20.85099,74.77314,0.29736,4
467.92599,63.82,-20.85767,74.73042,0.29737,4
468.017,63.83,-20.86911,74.68464,0.29738,4
468.14001,63.84,-20.87808,74.64293,0.2974,4
468.23001,63.85,-20.88568,74.60427,0.29742,4
468.31799,63.86,-20.89459,74.56663,0.29743,4
468.42599,63.87,-20.90372,74.52492,0.29744,4
468.526,63.88,-20.91678,74.4822,0.29746,4
468.616,63.89,-20.92268,74.43642,0.29747,4
468.724,63.9,-20.93267,74.39674,0.29749,4
468.823,63.91,-20.94189,74.353,0.2975,4
468.922,63.92,-20.94727,74.31333,0.29752,4
469.026,63.93,-20.95773,74.26958,0.29753,4
469.116,63.94,-20.96577,74.23093,0.29755,4
469.21399,63.95,-20.97031,74.1943,0.29756,4
469.32101,63.96,-20.98288,74.15361,0.29758,4
469.41101,63.97,-20.9905,74.10987,0.29759,4
469.51099,63.98,-20.99844,74.06511,0.2976,4
469.60699,63.99,-21.00565,74.02645,0.29762,4
469.70499,64,-21.01402,73.98779,0.29763,4
469.81,64.01,-21.02282,73.93184,0.29765,4
469.909,64.02,-21.03119,73.8881,0.29766,4
470.013,64.03,-21.03815,73.84537,0.29768,4
470.11301,64.04,-21.0461,73.80468,0.29769,4
470.20801,64.05,-21.05291,73.77823,0.2977,4
470.311,64.06,-21.06203,73.72126,0.29772,4
470.397,64.07,-21.06799,73.67752,0.29773,4
470.51199,64.08,-21.07536,73.63276,0.29775,4
470.61401,64.09,-21.08287,73.59105,0.29776,4
470.70401,64.1,-21.09652,73.54934,0.29778,4
470.806,64.11,-21.10235,73.50661,0.29779,4
470.89999,64.12,-21.11031,73.46592,0.2978,4
471.00601,64.13,-21.11699,73.42625,0.29782,4
471.108,64.14,-21.1258,73.38657,0.29783,4
471.20801,64.15,-21.13035,73.34384,0.29785,4
471.298,64.16,-21.14004,73.29908,0.29786,4
471.39899,64.17,-21.14672,73.25534,0.29788,4
471.508,64.18,-21.15511,73.21363,0.29789,4
471.60901,64.19,-21.1682,73.17091,0.2979,4
471.703,64.2,-21.17318,73.1292,0.29792,4
471.811,64.21,-21.18019,73.0885,0.29793,4
471.90601,64.22,-21.18784,73.04781,0.29795,4
472.00201,64.23,-21.19326,73.01017,0.29796,4
472.10101,64.24,-21.20465,72.9705,0.29797,4
472.20001,64.25,-21.21476,72.92981,0.29799,4
472.29999,64.26,-21.21932,72.8881,0.298,4
472.39401,64.27,-21.2248,72.84537,0.29801,4
472.49301,64.28,-21.23322,72.80366,0.29803,4
472.591,64.29,-21.23994,72.75992,0.29804,4
472.69199,64.3,-21.25005,72.71821,0.29805,4
472.79099,64.31,-21.25847,72.67752,0.29807,4
472.892,64.32,-21.26645,72.63683,0.29808,4
472.991,64.33,-21.27274,72.59512,0.2981,4
473.09399,64.34,-21.28198,72.55036,0.29811,4
473.19299,64.35,-21.2904,72.50966,0.29812,4
473.284,64.36,-21.29934,72.46694,0.29814,4
473.38901,64.37,-21.30515,72.42625,0.29815,4
473.48599,64.38,-21.31146,72.38047,0.29816,4
473.58499,64.39,-21.32118,72.33978,0.29818,4
473.67899,64.4,-21.32667,72.29603,0.29819,4
473.78601,64.41,-21.3329,72.25127,0.2982,4
473.87601,64.42,-21.34313,72.20854,0.29821,4
473.97101,64.43,-21.3516,72.1648,0.29823,4
474.07501,64.44,-21.35573,72.12513,0.29824,4
474.17099,64.45,-21.36292,72.08138,0.29825,4
474.28101,64.46,-21.37381,72.04069,0.29827,4
474.383,64.47,-21.37754,72.00203,0.29828,4
474.47601,64.48,-21.38732,71.96541,0.29829,4
474.578,64.49,-21.39488,71.92675,0.29831,4
474.67801,64.5,-21.40161,71.88606,0.29832,4
474.776,64.51,-21.40794,71.84334,0.29833,4
474.875,64.52,-21.41767,71.79959,0.29835,4
474.974,64.53,-21.42484,71.75483,0.29836,4
475.073,64.54,-21.43031,71.7121,0.29837,4
475.17099,64.55,-21.43834,71.67141,0.29838,4
475.27399,64.56,-21.44634,71.62767,0.2984,4
475.371,64.57,-21.45566,71.58494,0.29841,4
475.474,64.58,-21.46025,71.5412,0.29842,4
475.56699,64.59,-21.47004,71.49847,0.29844,4
475.66599,64.6,-21.47552,71.45778,0.29845,4
475.75601,64.61,-21.48151,71.41404,0.29846,4
475.858,64.62,-21.48781,71.37437,0.29847,4
475.96899,64.63,-21.49446,71.33266,0.29849,4
476.069,64.64,-21.5042,71.28586,0.2985,4
476.155,64.65,-21.5098,71.24313,0.29851,4
476.26001,64.66,-21.51694,71.19837,0.29852,4
476.36099,64.67,-21.52326,71.15972,0.29854,4
476.465,64.68,-21.53041,71.11597,0.29855,4
476.55499,64.69,-21.53726,71.07426,0.29856,4
476.66101,64.7,-21.5461,71.03052,0.29857,4
476.76099,64.71,-21.54988,70.98677,0.29859,4
476.86099,64.72,-21.55707,70.94201,0.2986,4
476.95599,64.73,-21.56814,70.90031,0.29861,4
477.06,64.74,-21.57743,70.85656,0.29862,4
477.15701,64.75,-21.58337,70.81587,0.29864,4
477.254,64.76,-21.58804,70.77213,0.29865,4
477.362,64.77,-21.59602,70.73143,0.29866,4
477.461,64.78,-21.60578,70.68667,0.29867,4
477.55301,64.79,-21.61135,70.64395,0.29869,4
477.65601,64.8,-21.62023,70.59817,0.2987,4
477.755,64.81,-21.62617,70.55443,0.29871,4
477.84299,64.82,-21.63007,70.5117,0.29872,4
477.94699,64.83,-21.63895,70.46999,0.29873,4
478.043,64.84,-21.64917,70.42523,0.29874,4
478.15601,64.85,-21.65457,70.38149,0.29876,4
478.26001,64.86,-21.65962,70.33876,0.29877,4
478.35101,64.87,-21.67074,70.29603,0.29878,4
478.452,64.88,-21.67496,70.25432,0.29879,4
478.548,64.89,-21.68349,70.2116,0.29881,4
478.65302,64.9,-21.6945,70.16785,0.29882,4
478.74899,64.91,-21.70431,70.12411,0.29883,4
478.85001,64.92,-21.70981,70.08138,0.29884,4
478.948,64.93,-21.71706,70.03662,0.29885,4
479.043,64.94,-21.7256,69.97965,0.29886,4
479.13901,64.95,-21.73414,69.93388,0.29888,4
479.23999,64.96,-21.74178,69.89013,0.29889,4
479.33899,64.97,-21.75114,69.84537,0.2989,4
479.436,64.98,-21.7601,69.80061,0.29891,4
479.53699,64.99,-21.76519,69.75483,0.29892,4
479.64099,65,-21.77282,69.71007,0.29893,4
479.742,65.01,-21.78345,69.66429,0.29895,4
479.832,65.02,-21.79077,69.62055,0.29896,4
479.936,65.03,-21.79925,69.57579,0.29897,4
480.04099,65.04,-21.80517,69.53408,0.29898,4
480.14401,65.05,-21.81409,69.49135,0.29899,4
480.237,65.06,-21.82479,69.44863,0.299,4
480.34299,65.07,-21.83113,69.40387,0.29902,4
480.439,65.08,-21.83586,69.36012,0.29903,4
480.53799,65.09,-21.86948,69.31434,0.29904,4
480.63901,65.1,-21.85843,69.26958,0.29905,4
480.74399,65.11,-21.86097,69.22584,0.29906,4
480.83099,65.12,-21.8679,69.1821,0.29907,4
480.931,65.13,-21.876,69.13733,0.29908,4
481.03201,65.14,-21.87985,69.09257,0.29909,4
481.12,65.15,-21.89061,69.05086,0.2991,4
481.23001,65.16,-21.89821,69.00915,0.29912,4
481.332,65.17,-21.908,68.96948,0.29913,4
481.42999,65.18,-21.91825,68.9237,0.29914,4
481.522,65.19,-21.92515,68.87996,0.29915,4
481.63599,65.2,-21.93145,68.8352,0.29916,4
481.72299,65.21,-21.94053,68.7884,0.29917,4
481.82501,65.22,-21.94948,68.74059,0.29918,4
481.92499,65.23,-21.9559,68.69786,0.29919,4
482.02399,65.24,-21.96615,68.65921,0.2992,4
482.12299,65.25,-21.97385,68.6175,0.29921,4
482.215,65.26,-21.98077,68.57172,0.29922,4
482.32001,65.27,-21.98928,68.52492,0.29924,4
482.423,65.28,-21.99611,68.47813,0.29925,4
482.52399,65.29,-22.0038,68.43235,0.29926,4
482.61401,65.3,-22.01328,68.38759,0.29927,4
482.71399,65.31,-22.02184,68.34588,0.29928,4
482.82001,65.32,-22.0261,68.30112,0.29929,4
482.927,65.33,-22.03546,68.25636,0.2993,4
483.021,65.34,-22.04364,68.20956,0.29931,4
483.12299,65.35,-22.04964,68.16582,0.29932,4
483.215,65.36,-22.05911,68.11699,0.29933,4
483.31699,65.37,-22.06724,68.06918,0.29934,4
483.41199,65.38,-22.0733,68.0234,0.29935,4
483.513,65.39,-22.08016,67.97762,0.29936,4
483.617,65.4,-22.09124,67.93286,0.29937,4
483.716,65.41,-22.09898,67.89013,0.29939,4
483.81299,65.42,-22.10927,67.84944,0.2994,4
483.91599,65.43,-22.11655,67.80671,0.29941,4
484.00601,65.44,-22.12185,67.76195,0.29941,4
484.116,65.45,-22.13073,67.71719,0.29943,4
484.21399,65.46,-22.14145,67.67141,0.29944,4
484.31299,65.47,-22.14749,67.62564,0.29945,4
484.41501,65.48,-22.15436,67.57986,0.29946,4
484.50601,65.49,-22.16348,67.5351,0.29947,4
484.60001,65.5,-22.17249,67.49034,0.29948,4
484.69901,65.51,-22.17939,67.44659,0.29949,4
484.79901,65.52,-22.18798,67.40183,0.2995,4
484.89499,65.53,-22.19787,67.35402,0.29951,4
484.99899,65.54,-22.20389,67.30824,0.29952,4
485.10101,65.55,-22.21163,67.26043,0.29953,4
485.19501,65.56,-22.22281,67.21363,0.29954,4
485.298,65.57,-22.23096,67.16582,0.29955,4
485.401,65.58,-22.23954,67.11902,0.29956,4
485.504,65.59,-22.24772,67.07121,0.29957,4
485.599,65.6,-22.25845,67.02543,0.29958,4
485.694,65.61,-22.26751,66.97762,0.29959,4
485.797,65.62,-22.27567,66.93082,0.2996,4
485.896,65.63,-22.28429,66.88708,0.29961,4
485.99301,65.64,-22.29631,66.8413,0.29962,4
486.09698,65.65,-22.30447,66.79654,0.29963,4
486.19101,65.66,-22.31185,66.75076,0.29963,4
486.29401,65.67,-22.31959,66.70295,0.29964,4
486.39401,65.68,-22.32651,66.65616,0.29965,4
486.492,65.69,-22.33684,66.60732,0.29966,4
486.58899,65.7,-22.34845,66.55646,0.29967,4
486.68799,65.71,-22.35495,66.50559,0.29968,4
486.78101,65.72,-22.36278,66.45676,0.29969,4
486.89499,65.73,-22.37088,66.41302,0.2997,4
486.98199,65.74,-22.38384,66.3703,0.29971,4
487.08701,65.75,-22.38988,66.32757,0.29972,4
487.18399,65.76,-22.39768,66.28281,0.29973,4
487.289,65.77,-22.4101,66.23805,0.29974,4
487.392,65.78,-22.41701,66.1943,0.29975,4
487.48801,65.79,-22.42609,66.14852,0.29976,4
487.58701,65.8,-22.43558,66.10376,0.29977,4
487.686,65.81,-22.44338,66.06002,0.29978,4
487.785,65.82,-22.45117,66.01119,0.29979,4
487.89001,65.83,-22.46232,65.96338,0.2998,4
487.98099,65.84,-22.46764,65.9176,0.2998,4
488.08899,65.85,-22.47834,65.87386,0.29981,4
488.186,65.86,-22.48913,65.83011,0.29982,4
488.28601,65.87,-22.49608,65.76297,0.29983,4
488.379,65.88,-22.5052,65.71211,0.29984,4
488.487,65.89,-22.51252,65.66327,0.29985,4
488.577,65.9,-22.52336,65.61241,0.29986,4
488.67499,65.91,-22.53075,65.56155,0.29987,4
488.78699,65.92,-22.5406,65.51373,0.29988,4
488.879,65.93,-22.54846,65.47101,0.29989,4
488.978,65.94,-22.5584,65.43032,0.29989,4
489.073,65.95,-22.56709,65.38657,0.2999,4
489.186,65.96,-22.57439,65.34486,0.29991,4
489.28699,65.97,-22.58432,65.29807,0.29992,4
489.37601,65.98,-22.5956,65.25127,0.29993,4
489.47501,65.99,-22.60258,65.19837,0.29994,4
489.57501,66,-22.61337,65.14649,0.29995,4
489.672,66.01,-22.62206,65.09868,0.29996,4
489.772,66.02,-22.62988,65.04883,0.29996,4
489.87399,66.03,-22.64193,64.99797,0.29997,4
489.97101,66.04,-22.64893,64.94913,0.29998,4
490.07901,66.05,-22.65629,64.90132,0.29999,4
490.16901,66.06,-22.66757,64.85453,0.3,4
490.27802,66.07,-22.68001,64.80671,0.30001,4
490.37701,66.08,-22.68827,64.75992,0.30002,4
490.46701,66.09,-22.69787,64.71109,0.30002,4
490.55499,66.1,-22.70748,64.66429,0.30003,4
490.66101,66.11,-22.71486,64.61851,0.30004,4
490.76999,66.12,-22.72603,64.57172,0.30005,4
490.87,66.13,-22.73175,64.52289,0.30006,4
490.96701,66.14,-22.74258,64.47508,0.30007,4
491.065,66.15,-22.75087,64.42625,0.30007,4
491.16501,66.16,-22.75956,64.37843,0.30008,4
491.26199,66.17,-22.77209,64.33164,0.30009,4
491.36499,66.18,-22.77908,64.28484,0.3001,4
491.466,66.19,-22.78904,64.23805,0.30011,4
491.56799,66.2,-22.80112,64.19329,0.30012,4
491.65799,66.21,-22.81158,64.14751,0.30012,4
491.76001,66.22,-22.81689,64.10071,0.30013,4
491.86801,66.23,-22.82809,64.05188,0.30014,4
491.96399,66.24,-22.84063,64.00305,0.30015,4
492.05801,66.25,-22.85023,63.9532,0.30015,4
492.168,66.26,-22.85973,63.90336,0.30016,4
492.25299,66.27,-22.86514,63.85453,0.30017,4
492.36499,66.28,-22.87506,63.80875,0.30018,4
492.457,66.29,-22.88594,63.76704,0.30019,4
492.556,66.3,-22.89594,63.72635,0.30019,4
492.66101,66.31,-22.90252,63.6826,0.3002,4
492.758,66.32,-22.91337,63.63784,0.30021,4
492.85699,66.33,-22.92422,63.59207,0.30022,4
492.95599,66.34,-22.93211,63.54425,0.30023,4
493.05899,66.35,-22.94463,63.49135,0.30023,4
493.15799,66.36,-22.95464,63.44049,0.30024,4
493.255,66.37,-22.96127,63.39064,0.30025,4
493.353,66.38,-22.97214,63.34385,0.30026,4
493.44699,66.39,-22.98048,63.294,0.30026,4
493.54501,66.4,-22.98966,63.24212,0.30027,4
493.64099,66.41,-22.99757,63.19125,0.30028,4
493.74301,66.42,-23.00842,63.14344,0.30029,4
493.845,66.43,-23.01588,63.09461,0.30029,4
493.939,66.44,-23.02593,63.04578,0.3003,4
494.043,66.45,-23.03508,62.9939,0.30031,4
494.13901,66.46,-23.04512,62.94608,0.30031,4
494.24301,66.47,-23.05342,62.89929,0.30032,4
494.34,66.48,-23.066,62.85249,0.30033,4
494.44299,66.49,-23.07304,62.80264,0.30034,4
494.54199,66.5,-23.08308,62.75178,0.30034,4
494.646,66.51,-23.09308,62.70091,0.30035,4
494.746,66.52,-23.10184,62.65107,0.30036,4
494.84601,66.53,-23.10891,62.60326,0.30037,4
494.93701,66.54,-23.11772,62.55239,0.30037,4
495.04099,66.55,-23.12647,62.50051,0.30038,4
495.133,66.56,-23.13782,62.44761,0.30039,4
495.23901,66.57,-23.14698,62.39573,0.30039,4
495.34,66.58,-23.15447,62.34384,0.3004,4
495.44199,66.59,-23.1645,62.28993,0.30041,4
495.53601,66.6,-23.17458,62.23398,0.30041,4
495.634,66.61,-23.18083,62.1821,0.30042,4
495.733,66.62,-23.19003,62.13021,0.30043,4
495.83499,66.63,-23.20176,62.0824,0.30044,4
495.94,66.64,-23.2084,62.03154,0.30044,4
496.043,66.65,-23.21633,61.98372,0.30045,4
496.13599,66.66,-23.22896,61.93489,0.30046,4
496.23599,66.67,-23.23647,61.88504,0.30046,4
496.332,66.68,-23.24655,61.83622,0.30047,4
496.431,66.69,-23.2562,61.78433,0.30048,4
496.52701,66.7,-23.26628,61.73449,0.30048,4
496.63,66.71,-23.27548,61.68159,0.30049,4
496.733,66.72,-23.28342,61.62869,0.3005,4
496.82401,66.73,-23.29226,61.57579,0.3005,4
496.93399,66.74,-23.30609,61.52696,0.30051,4
497.03101,66.75,-23.31491,61.4822,0.30052,4
497.13101,66.76,-23.32752,61.43744,0.30052,4
497.228,66.77,-23.33549,61.39166,0.30053,4
497.32999,66.78,-23.34218,61.34283,0.30053,4
497.42401,66.79,-23.35567,61.29196,0.30054,4
497.53101,66.8,-23.36487,61.23703,0.30055,4
497.62201,66.81,-23.37288,61.16582,0.30055,4
497.72299,66.82,-23.38423,61.1292,0.30056,4
497.83499,66.83,-23.39215,61.06511,0.30057,4
497.92099,66.84,-23.40103,61.01424,0.30057,4
498.01999,66.85,-23.41494,60.96846,0.30058,4
498.11801,66.86,-23.42377,60.93082,0.30058,4
498.21701,66.87,-23.43133,60.88911,0.30059,4
498.32101,66.88,-23.4431,60.8413,0.3006,4
498.42499,66.89,-23.44726,60.78942,0.3006,4
498.52399,66.9,-23.46201,60.7355,0.30061,4
498.62201,66.91,-23.47297,60.68566,0.30062,4
498.729,66.92,-23.48177,60.63276,0.30062,4
498.81699,66.93,-23.49067,60.58494,0.30063,4
498.91699,66.94,-23.49824,60.53204,0.30063,4
499.01501,66.95,-23.5092,60.47508,0.30064,4
499.11801,66.96,-23.52057,60.41404,0.30065,4
499.21399,66.97,-23.52943,60.35504,0.30065,4
499.31601,66.98,-23.53869,60.29705,0.30066,4
499.41699,66.99,-23.5488,60.24008,0.30066,4
499.51599,67,-23.5602,60.18311,0.30067,4
499.61099,67.01,-23.56992,60.13327,0.30067,4
499.70901,67.02,-23.58009,60.08138,0.30068,4
499.82101,67.03,-23.5897,60.03662,0.30069,4
499.90799,67.04,-23.59992,59.99186,0.30069,4
500.013,67.05,-23.61126,59.94506,0.3007,4
500.10999,67.06,-23.62018,59.8942,0.3007,4
500.20901,67.07,-23.63115,59.84232,0.30071,4
500.31299,67.08,-23.64208,59.79145,0.30071,4
500.41199,67.09,-23.65264,59.74568,0.30072,4
500.513,67.1,-23.66108,59.69481,0.30072,4
500.61099,67.11,-23.67504,59.64395,0.30073,4
500.71799,67.12,-23.68727,59.59003,0.30074,4
500.819,67.13,-23.69783,59.54018,0.30074,4
500.91599,67.14,-23.70587,59.49746,0.30075,4
501.00699,67.15,-23.71482,59.45168,0.30075,4
501.11099,67.16,-23.72789,59.40285,0.30076,4
501.215,67.17,-23.73675,59.34893,0.30076,4
501.31299,67.18,-23.74861,59.294,0.30077,4
501.409,67.19,-23.75924,59.24008,0.30077,4
501.504,67.2,-23.76982,59.1882,0.30078,4
501.61401,67.21,-23.78035,59.13632,0.30078,4
501.71201,67.22,-23.79052,59.0824,0.30079,4
501.81299,67.23,-23.80152,59.02442,0.30079,4
501.901,67.24,-23.80751,58.96948,0.3008,4
502.008,67.25,-23.81937,58.91556,0.3008,4
502.10999,67.26,-23.83208,58.86266,0.30081,4
502.20599,67.27,-23.84268,58.8057,0.30081,4
502.29999,67.28,-23.85243,58.74974,0.30082,4
502.405,67.29,-23.86049,58.69583,0.30082,4
502.51001,67.3,-23.8719,58.64293,0.30083,4
502.603,67.31,-23.88042,58.59206,0.30083,4
502.702,67.32,-23.89061,58.53917,0.30084,4
502.802,67.33,-23.89868,58.48627,0.30084,4
502.90201,67.34,-23.90717,58.43336,0.30085,4
502.99701,67.35,-23.9178,58.3825,0.30085,4
503.09399,67.36,-23.93053,58.32858,0.30086,4
503.19501,67.37,-23.94368,58.27568,0.30086,4
503.29901,67.38,-23.95301,58.22279,0.30087,4
503.396,67.39,-23.96153,58.16887,0.30087,4
503.49301,67.4,-23.97216,58.11597,0.30087,4
503.59299,67.41,-23.98279,58.059,0.30088,4
503.69601,67.42,-23.99129,58.00407,0.30088,4
503.78699,67.43,-24.00026,57.95015,0.30089,4
503.901,67.44,-24.01422,57.89725,0.30089,4
503.995,67.45,-24.02487,57.84232,0.3009,4
504.09399,67.46,-24.03297,57.7884,0.3009,4
