#FILE:                       ,Char_GF_reground_25_10_10.dsu 
#FORMAT:                     ,NETZSCH5                      
#IDENTITY:                   ,Char GF reground_25_10_10     
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DTA                           
#MSUBTYPE:                   ,                              
#INSTRUMENT:                 ,NETZSCH STA 449 C             
#PROJECT:                    ,Torrefaction                  
#DATE/TIME:                  ,25/10/2010 13:55:38           
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu  
#LABORATORY:                 ,Sustainable Research Energ    
#OPERATOR:                   ,A Saddawi                     
#REMARK:                     ,                              
#SAMPLE:                     ,nonisoth oxid with init drying
#SAMPLE MASS /mg:            ,10.130                        
#MATERIAL:                   ,char                          
#REFERENCE:                  ,Alumina                       
#REFERENCE MASS /mg:         ,0.000                         
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                         
#REFERENCE CRUCIBLE MASS /mg:,0.000                         
#CORR. CODE:                 ,020                           
#EXO:                        ,-1                            
#RANGE:                      ,30.0....900.0/0.0....10.0K/min
#SEGMENT:                    ,S1-4/4                        

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
288.93399,   45.79000,    -4.77298, 96.07206,    -0.16765,    0.23110,4
289.03799,   45.80000,    -4.77716, 96.07009,    -0.16663,    0.23116,4
289.13800,   45.81000,    -4.78353, 96.06811,    -0.16193,    0.23121,4
289.22699,   45.82000,    -4.78414, 96.06713,    -0.15990,    0.23126,4
289.32901,   45.83000,    -4.79048, 96.06614,    -0.16400,    0.23131,4
289.42700,   45.84000,    -4.79152, 96.06417,    -0.17320,    0.23136,4
289.53601,   45.85000,    -4.79671, 96.06219,    -0.18315,    0.23142,4
289.63599,   45.86000,    -4.79880, 96.06022,    -0.18922,    0.23148,4
289.73199,   45.87000,    -4.80573, 96.05824,    -0.18960,    0.23153,4
289.83301,   45.88000,    -4.81046, 96.05627,    -0.18481,    0.23158,4
289.92999,   45.89000,    -4.81365, 96.05429,    -0.17771,    0.23163,4
290.02600,   45.90000,    -4.81844, 96.05232,    -0.17337,    0.23169,4
290.11700,   45.91000,    -4.82435, 96.05133,    -0.17519,    0.23173,4
290.22501,   45.92000,    -4.82687, 96.05035,    -0.18258,    0.23179,4
290.31900,   45.93000,    -4.83274, 96.04738,    -0.19178,    0.23184,4
290.41800,   45.94000,    -4.83696, 96.04541,    -0.19841,    0.23190,4
290.51501,   45.95000,    -4.84066, 96.04344,    -0.20020,    0.23195,4
290.61899,   45.96000,    -4.84376, 96.04146,    -0.19821,    0.23200,4
290.71500,   45.97000,    -4.84800, 96.03949,    -0.19416,    0.23205,4
290.82101,   45.98000,    -4.85107, 96.03751,    -0.18844,    0.23211,4
290.91299,   45.99000,    -4.85483, 96.03554,    -0.18220,    0.23216,4
291.01199,   46.00000,    -4.85798, 96.03356,    -0.17722,    0.23221,4
291.11899,   46.01000,    -4.86528, 96.03258,    -0.17435,    0.23227,4
291.21701,   46.02000,    -4.87162, 96.03060,    -0.17280,    0.23232,4
291.30600,   46.03000,    -4.87228, 96.02863,    -0.17114,    0.23237,4
291.41101,   46.04000,    -4.87582, 96.02665,    -0.16782,    0.23243,4
291.51199,   46.05000,    -4.87893, 96.02567,    -0.16213,    0.23248,4
291.60501,   46.06000,    -4.88113, 96.02369,    -0.15550,    0.23253,4
291.70801,   46.07000,    -4.89115, 96.02172,    -0.15107,    0.23258,4
291.80899,   46.08000,    -4.89534, 96.02073,    -0.15318,    0.23263,4
291.91199,   46.09000,    -4.90150, 96.01974,    -0.16391,    0.23269,4
292.01099,   46.10000,    -4.90304, 96.01876,    -0.17997,    0.23275,4
292.10800,   46.11000,    -4.90893, 96.01579,    -0.19507,    0.23279,4
292.21100,   46.12000,    -4.91299, 96.01283,    -0.20486,    0.23285,4
292.31500,   46.13000,    -4.91500, 96.01185,    -0.20852,    0.23291,4
292.40601,   46.14000,    -4.91934, 96.00987,    -0.20810,    0.23295,4
292.50500,   46.15000,    -4.92192, 96.00691,    -0.20765,    0.23301,4
292.60501,   46.16000,    -4.92556, 96.00494,    -0.20903,    0.23306,4
292.70801,   46.17000,    -4.93026, 96.00395,    -0.21252,    0.23311,4
292.80801,   46.18000,    -4.93231, 96.00099,    -0.21818,    0.23317,4
292.89899,   46.19000,    -4.93860, 95.99901,    -0.22208,    0.23322,4
293.00800,   46.20000,    -4.94593, 95.99704,    -0.21968,    0.23327,4
293.09299,   46.21000,    -4.94805, 95.99309,    -0.21171,    0.23332,4
293.19400,   46.22000,    -4.95220, 95.99210,    -0.20204,    0.23338,4
293.30399,   46.23000,    -4.95788, 95.99112,    -0.19356,    0.23343,4
293.40100,   46.24000,    -4.95728, 95.98815,    -0.18881,    0.23349,4
293.49399,   46.25000,    -4.96097, 95.98618,    -0.18805,    0.23354,4
293.59100,   46.26000,    -4.96780, 95.98519,    -0.18835,    0.23359,4
293.68600,   46.27000,    -4.96884, 95.98322,    -0.18836,    0.23364,4
293.79099,   46.28000,    -4.97505, 95.98026,    -0.18764,    0.23369,4
293.88699,   46.29000,    -4.97977, 95.97927,    -0.18470,    0.23374,4
293.98901,   46.30000,    -4.98284, 95.97730,    -0.17925,    0.23380,4
294.09399,   46.31000,    -4.98693, 95.97532,    -0.17244,    0.23385,4
294.18900,   46.32000,    -4.99007, 95.97335,    -0.16538,    0.23390,4
294.28601,   46.33000,    -4.99847, 95.97236,    -0.15951,    0.23396,4
294.38599,   46.34000,    -4.99997, 95.97039,    -0.15714,    0.23401,4
294.49200,   46.35000,    -5.00510, 95.96940,    -0.15949,    0.23407,4
294.57999,   46.36000,    -5.00832, 95.96742,    -0.16502,    0.23411,4
294.67899,   46.37000,    -5.01299, 95.96644,    -0.17159,    0.23416,4
294.77899,   46.38000,    -5.02134, 95.96347,    -0.17806,    0.23422,4
294.88400,   46.39000,    -5.02225, 95.96249,    -0.18437,    0.23427,4
294.98199,   46.40000,    -5.02483, 95.96051,    -0.19154,    0.23433,4
295.08499,   46.41000,    -5.02998, 95.95854,    -0.20066,    0.23438,4
295.18900,   46.42000,    -5.03406, 95.95656,    -0.21068,    0.23443,4
295.27701,   46.43000,    -5.03622, 95.95459,    -0.21883,    0.23448,4
295.38400,   46.44000,    -5.04237, 95.95163,    -0.22369,    0.23454,4
295.48001,   46.45000,    -5.04548, 95.94965,    -0.22428,    0.23459,4
295.57700,   46.46000,    -5.04859, 95.94768,    -0.22049,    0.23464,4
295.67999,   46.47000,    -5.05741, 95.94472,    -0.21498,    0.23469,4
295.77100,   46.48000,    -5.06373, 95.94274,    -0.21026,    0.23474,4
295.88199,   46.49000,    -5.06246, 95.94176,    -0.20721,    0.23480,4
295.97800,   46.50000,    -5.06715, 95.93880,    -0.20606,    0.23485,4
296.06601,   46.51000,    -5.07403, 95.93682,    -0.20627,    0.23490,4
296.17899,   46.52000,    -5.08061, 95.93485,    -0.20718,    0.23496,4
296.26501,   46.53000,    -5.08541, 95.93287,    -0.20965,    0.23500,4
296.36801,   46.54000,    -5.09001, 95.93090,    -0.21358,    0.23506,4
296.46701,   46.55000,    -5.08940, 95.92892,    -0.21677,    0.23511,4
296.57001,   46.56000,    -5.09242, 95.92596,    -0.21767,    0.23516,4
296.67401,   46.57000,    -5.09858, 95.92399,    -0.21680,    0.23522,4
296.76401,   46.58000,    -5.10384, 95.92201,    -0.21613,    0.23527,4
296.86700,   46.59000,    -5.10791, 95.92004,    -0.21680,    0.23532,4
296.96899,   46.60000,    -5.11199, 95.91807,    -0.21765,    0.23538,4
297.06100,   46.61000,    -5.11460, 95.91510,    -0.21641,    0.23542,4
297.15601,   46.62000,    -5.12347, 95.91313,    -0.21272,    0.23547,4
297.26999,   46.63000,    -5.12740, 95.91116,    -0.20842,    0.23553,4
297.35001,   46.64000,    -5.13015, 95.90918,    -0.20605,    0.23558,4
297.45999,   46.65000,    -5.13360, 95.90721,    -0.20678,    0.23563,4
297.56299,   46.66000,    -5.14028, 95.90523,    -0.20819,    0.23569,4
297.66400,   46.67000,    -5.14488, 95.90326,    -0.20664,    0.23574,4
297.76099,   46.68000,    -5.15057, 95.90030,    -0.20072,    0.23579,4
297.86301,   46.69000,    -5.15149, 95.89832,    -0.19210,    0.23585,4
297.95401,   46.70000,    -5.15672, 95.89733,    -0.18412,    0.23589,4
298.06299,   46.71000,    -5.16540, 95.89536,    -0.17940,    0.23595,4
298.15799,   46.72000,    -5.17058, 95.89339,    -0.17940,    0.23600,4
298.24899,   46.73000,    -5.17267, 95.89141,    -0.18412,    0.23605,4
298.35599,   46.74000,    -5.17823, 95.89042,    -0.19210,    0.23610,4
298.44699,   46.75000,    -5.18398, 95.88845,    -0.20072,    0.23615,4
298.55301,   46.76000,    -5.18694, 95.88549,    -0.20659,    0.23621,4
298.64200,   46.77000,    -5.18957, 95.88351,    -0.20740,    0.23626,4
298.74301,   46.78000,    -5.19362, 95.88154,    -0.20386,    0.23631,4
298.84900,   46.79000,    -5.19553, 95.87957,    -0.19869,    0.23636,4
298.94299,   46.80000,    -5.20437, 95.87759,    -0.19423,    0.23641,4
299.05301,   46.81000,    -5.20466, 95.87562,    -0.19233,    0.23647,4
299.13800,   46.82000,    -5.21151, 95.87364,    -0.19377,    0.23652,4
299.25101,   46.83000,    -5.21646, 95.87266,    -0.19743,    0.23657,4
299.32999,   46.84000,    -5.22076, 95.86969,    -0.20110,    0.23662,4
299.44000,   46.85000,    -5.22731, 95.86772,    -0.20254,    0.23667,4
299.53601,   46.86000,    -5.22881, 95.86575,    -0.20061,    0.23672,4
299.64099,   46.87000,    -5.23750, 95.86377,    -0.19575,    0.23678,4
299.73999,   46.88000,    -5.23791, 95.86180,    -0.18894,    0.23683,4
299.84201,   46.89000,    -5.24246, 95.85982,    -0.18129,    0.23688,4
299.93500,   46.90000,    -5.24868, 95.85785,    -0.17440,    0.23693,4
300.03799,   46.91000,    -5.25529, 95.85686,    -0.16951,    0.23699,4
300.13000,   46.92000,    -5.26099, 95.85489,    -0.16731,    0.23703,4
300.23300,   46.93000,    -5.26292, 95.85291,    -0.16785,    0.23709,4
300.32700,   46.94000,    -5.26703, 95.85193,    -0.16948,    0.23714,4
300.43100,   46.95000,    -5.27259, 95.84995,    -0.17030,    0.23719,4
300.53400,   46.96000,    -5.27555, 95.84798,    -0.16998,    0.23725,4
300.62601,   46.97000,    -5.28176, 95.84600,    -0.16951,    0.23729,4
300.72800,   46.98000,    -5.28734, 95.84501,    -0.17171,    0.23735,4
300.83600,   46.99000,    -5.28972, 95.84304,    -0.17848,    0.23740,4
300.92999,   47.00000,    -5.29538, 95.84205,    -0.18806,    0.23745,4
301.03000,   47.01000,    -5.29734, 95.83909,    -0.19661,    0.23751,4
301.12399,   47.02000,    -5.30455, 95.83712,    -0.20130,    0.23755,4
301.21799,   47.03000,    -5.31177, 95.83514,    -0.20227,    0.23760,4
301.32401,   47.04000,    -5.31261, 95.83317,    -0.20194,    0.23766,4
301.42099,   47.05000,    -5.31926, 95.83119,    -0.20363,    0.23771,4
301.52301,   47.06000,    -5.32223, 95.82922,    -0.20928,    0.23776,4
301.62601,   47.07000,    -5.32518, 95.82725,    -0.21930,    0.23782,4
301.72601,   47.08000,    -5.33231, 95.82527,    -0.23322,    0.23787,4
301.81900,   47.09000,    -5.33382, 95.82231,    -0.25002,    0.23792,4
301.92499,   47.10000,    -5.34243, 95.82034,    -0.26772,    0.23797,4
302.01901,   47.11000,    -5.34859, 95.81737,    -0.28265,    0.23802,4
302.12100,   47.12000,    -5.35051, 95.81441,    -0.29158,    0.23807,4
302.22400,   47.13000,    -5.35863, 95.81046,    -0.29219,    0.23813,4
302.32001,   47.14000,    -5.36010, 95.80849,    -0.28469,    0.23818,4
302.41699,   47.15000,    -5.36673, 95.80454,    -0.27329,    0.23823,4
302.51700,   47.16000,    -5.36919, 95.80257,    -0.26244,    0.23828,4
302.61099,   47.17000,    -5.36808, 95.80059,    -0.25329,    0.23833,4
302.71100,   47.18000,    -5.37623, 95.79763,    -0.24439,    0.23838,4
302.81400,   47.19000,    -5.37865, 95.79467,    -0.23424,    0.23843,4
302.90601,   47.20000,    -5.38126, 95.79269,    -0.22285,    0.23848,4
303.00800,   47.21000,    -5.38940, 95.79072,    -0.21300,    0.23853,4
303.11600,   47.22000,    -5.39321, 95.78875,    -0.20811,    0.23859,4
303.20700,   47.23000,    -5.39895, 95.78677,    -0.20885,    0.23863,4
303.30701,   47.24000,    -5.40346, 95.78480,    -0.21272,    0.23869,4
303.40500,   47.25000,    -5.40694, 95.78282,    -0.21603,    0.23874,4
303.49799,   47.26000,    -5.41199, 95.77986,    -0.21641,    0.23879,4
303.59900,   47.27000,    -5.42165, 95.77789,    -0.21434,    0.23884,4
303.70099,   47.28000,    -5.42770, 95.77591,    -0.21258,    0.23889,4
303.79800,   47.29000,    -5.42499, 95.77394,    -0.21454,    0.23894,4
303.89899,   47.30000,    -5.43207, 95.77196,    -0.22048,    0.23900,4
304.00400,   47.31000,    -5.43552, 95.76999,    -0.22683,    0.23905,4
304.09201,   47.32000,    -5.44373, 95.76703,    -0.23111,    0.23910,4
304.19699,   47.33000,    -5.44610, 95.76407,    -0.23332,    0.23915,4
304.29300,   47.34000,    -5.45013, 95.76308,    -0.23550,    0.23920,4
304.38901,   47.35000,    -5.45622, 95.76012,    -0.23921,    0.23925,4
304.50101,   47.36000,    -5.45955, 95.75814,    -0.24293,    0.23931,4
304.60699,   47.37000,    -5.46301, 95.75518,    -0.24310,    0.23936,4
304.70499,   47.38000,    -5.47008, 95.75222,    -0.23863,    0.23941,4
304.79800,   47.39000,    -5.47459, 95.75025,    -0.23230,    0.23946,4
304.89700,   47.40000,    -5.48063, 95.74827,    -0.22695,    0.23951,4
304.98599,   47.41000,    -5.48731, 95.74630,    -0.22422,    0.23956,4
305.09500,   47.42000,    -5.49014, 95.74334,    -0.22385,    0.23962,4
305.18399,   47.43000,    -5.49372, 95.74136,    -0.22532,    0.23966,4
305.28101,   47.44000,    -5.49772, 95.73939,    -0.22819,    0.23971,4
305.39200,   47.45000,    -5.50412, 95.73741,    -0.23094,    0.23977,4
305.48199,   47.46000,    -5.50717, 95.73445,    -0.23278,    0.23982,4
305.58099,   47.47000,    -5.51526, 95.73149,    -0.23415,    0.23987,4
305.68399,   47.48000,    -5.51867, 95.73050,    -0.23761,    0.23992,4
305.77600,   47.49000,    -5.52375, 95.72754,    -0.24579,    0.23997,4
305.88699,   47.50000,    -5.52911, 95.72557,    -0.25848,    0.24002,4
305.97601,   47.51000,    -5.53371, 95.72261,    -0.27225,    0.24007,4
306.07001,   47.52000,    -5.53825, 95.71964,    -0.28350,    0.24012,4
306.18100,   47.53000,    -5.54309, 95.71668,    -0.29121,    0.24018,4
306.28201,   47.54000,    -5.54600, 95.71372,    -0.29570,    0.24023,4
306.37799,   47.55000,    -5.55051, 95.71076,    -0.29862,    0.24028,4
306.48401,   47.56000,    -5.55490, 95.70780,    -0.30134,    0.24033,4
306.58200,   47.57000,    -5.56195, 95.70484,    -0.30290,    0.24038,4
306.67499,   47.58000,    -5.56597, 95.70188,    -0.30229,    0.24043,4
306.78000,   47.59000,    -5.57037, 95.69793,    -0.29930,    0.24048,4
306.88699,   47.60000,    -5.57730, 95.69595,    -0.29303,    0.24054,4
306.97000,   47.61000,    -5.57939, 95.69299,    -0.28294,    0.24058,4
307.07700,   47.62000,    -5.58529, 95.68904,    -0.27066,    0.24064,4
307.16400,   47.63000,    -5.59246, 95.68707,    -0.25844,    0.24068,4
307.26099,   47.64000,    -5.59335, 95.68509,    -0.24904,    0.24073,4
307.36099,   47.65000,    -5.60241, 95.68213,    -0.24546,    0.24078,4
307.46100,   47.66000,    -5.60378, 95.68016,    -0.24657,    0.24083,4
307.57101,   47.67000,    -5.60912, 95.67818,    -0.24844,    0.24089,4
307.66000,   47.68000,    -5.61523, 95.67423,    -0.24983,    0.24094,4
307.76501,   47.69000,    -5.62063, 95.67226,    -0.25283,    0.24099,4
307.85999,   47.70000,    -5.62769, 95.67029,    -0.25895,    0.24104,4
307.95401,   47.71000,    -5.63270, 95.66831,    -0.26788,    0.24109,4
308.05899,   47.72000,    -5.63912, 95.66436,    -0.27722,    0.24114,4
308.15799,   47.73000,    -5.63998, 95.66140,    -0.28323,    0.24119,4
308.25601,   47.74000,    -5.64597, 95.65943,    -0.28573,    0.24124,4
308.36200,   47.75000,    -5.64982, 95.65548,    -0.28782,    0.24130,4
308.45801,   47.76000,    -5.65633, 95.65350,    -0.29203,    0.24135,4
308.55600,   47.77000,    -5.66078, 95.65054,    -0.29686,    0.24140,4
308.64899,   47.78000,    -5.66784, 95.64758,    -0.29885,    0.24144,4
308.75900,   47.79000,    -5.67316, 95.64363,    -0.29621,    0.24150,4
308.85699,   47.80000,    -5.67863, 95.64067,    -0.28991,    0.24155,4
308.96100,   47.81000,    -5.67636, 95.63870,    -0.28370,    0.24160,4
309.04999,   47.82000,    -5.68448, 95.63574,    -0.28054,    0.24165,4
309.14001,   47.83000,    -5.69157, 95.63277,    -0.28132,    0.24169,4
309.24100,   47.84000,    -5.69495, 95.62981,    -0.28424,    0.24175,4
309.35101,   47.85000,    -5.69618, 95.62784,    -0.28680,    0.24180,4
309.45801,   47.86000,    -5.70611, 95.62389,    -0.28869,    0.24186,4
309.53799,   47.87000,    -5.70770, 95.62093,    -0.29074,    0.24190,4
309.64499,   47.88000,    -5.71304, 95.61895,    -0.29241,    0.24195,4
309.74600,   47.89000,    -5.71897, 95.61599,    -0.29208,    0.24200,4
309.83701,   47.90000,    -5.72552, 95.61204,    -0.28891,    0.24205,4
309.94299,   47.91000,    -5.73188, 95.60908,    -0.28346,    0.24210,4
310.04901,   47.92000,    -5.73570, 95.60711,    -0.27939,    0.24216,4
310.14801,   47.93000,    -5.73960, 95.60415,    -0.28002,    0.24221,4
310.23901,   47.94000,    -5.74614, 95.60217,    -0.28350,    0.24225,4
310.33899,   47.95000,    -5.75156, 95.59822,    -0.28432,    0.24231,4
310.43799,   47.96000,    -5.75443, 95.59526,    -0.27899,    0.24236,4
310.53101,   47.97000,    -5.76247, 95.59230,    -0.26818,    0.24240,4
310.63300,   47.98000,    -5.76684, 95.59033,    -0.25619,    0.24246,4
310.73801,   47.99000,    -5.77320, 95.58736,    -0.24874,    0.24251,4
310.83200,   48.00000,    -5.77511, 95.58539,    -0.24839,    0.24256,4
310.93799,   48.01000,    -5.77892, 95.58342,    -0.25334,    0.24261,4
311.03699,   48.02000,    -5.78382, 95.58045,    -0.25929,    0.24266,4
311.13400,   48.03000,    -5.78875, 95.57749,    -0.26290,    0.24271,4
311.22601,   48.04000,    -5.79373, 95.57453,    -0.26331,    0.24276,4
311.32700,   48.05000,    -5.80420, 95.57256,    -0.26352,    0.24281,4
311.42999,   48.06000,    -5.80396, 95.56960,    -0.26715,    0.24286,4
311.52100,   48.07000,    -5.81251, 95.56762,    -0.27371,    0.24291,4
311.61801,   48.08000,    -5.81844, 95.56466,    -0.28007,    0.24296,4
311.72699,   48.09000,    -5.82220, 95.56071,    -0.28350,    0.24301,4
311.81500,   48.10000,    -5.82418, 95.55874,    -0.28346,    0.24306,4
311.91501,   48.11000,    -5.82956, 95.55577,    -0.28165,    0.24311,4
312.02701,   48.12000,    -5.83733, 95.55281,    -0.28182,    0.24316,4
312.13000,   48.13000,    -5.84369, 95.54985,    -0.28695,    0.24322,4
312.22101,   48.14000,    -5.85070, 95.54788,    -0.29644,    0.24326,4
312.32199,   48.15000,    -5.85353, 95.54492,    -0.30661,    0.24331,4
312.42001,   48.16000,    -5.85740, 95.54097,    -0.31315,    0.24336,4
312.51700,   48.17000,    -5.86129, 95.53702,    -0.31456,    0.24341,4
312.61499,   48.18000,    -5.86719, 95.53504,    -0.31180,    0.24346,4
312.71100,   48.19000,    -5.87362, 95.53208,    -0.30760,    0.24351,4
312.81000,   48.20000,    -5.88166, 95.52813,    -0.30481,    0.24355,4
312.91000,   48.21000,    -5.88487, 95.52517,    -0.30454,    0.24361,4
313.01401,   48.22000,    -5.88968, 95.52320,    -0.30808,    0.24366,4
313.10699,   48.23000,    -5.89775, 95.51925,    -0.31476,    0.24371,4
313.21100,   48.24000,    -5.90246, 95.51728,    -0.32059,    0.24376,4
313.31201,   48.25000,    -5.90578, 95.51234,    -0.32081,    0.24381,4
313.41199,   48.26000,    -5.91114, 95.50938,    -0.31495,    0.24386,4
313.51401,   48.27000,    -5.91445, 95.50642,    -0.30775,    0.24391,4
313.60800,   48.28000,    -5.92098, 95.50345,    -0.30470,    0.24396,4
313.70599,   48.29000,    -5.92684, 95.50148,    -0.30842,    0.24401,4
313.80200,   48.30000,    -5.93117, 95.49753,    -0.31511,    0.24406,4
313.89499,   48.31000,    -5.93557, 95.49457,    -0.31903,    0.24411,4
313.99500,   48.32000,    -5.94294, 95.49062,    -0.31710,    0.24416,4
314.10300,   48.33000,    -5.94771, 95.48766,    -0.31068,    0.24421,4
314.19901,   48.34000,    -5.95054, 95.48470,    -0.30578,    0.24426,4
314.29800,   48.35000,    -5.95387, 95.48174,    -0.30710,    0.24431,4
314.39801,   48.36000,    -5.96173, 95.47976,    -0.31436,    0.24436,4
314.49301,   48.37000,    -5.96713, 95.47581,    -0.32330,    0.24441,4
314.59201,   48.38000,    -5.97096, 95.47187,    -0.32958,    0.24446,4
314.69800,   48.39000,    -5.97471, 95.46890,    -0.33073,    0.24451,4
314.78799,   48.40000,    -5.98168, 95.46594,    -0.32730,    0.24456,4
314.88800,   48.41000,    -5.98751, 95.46199,    -0.32216,    0.24461,4
314.99600,   48.42000,    -5.99375, 95.45903,    -0.31799,    0.24466,4
315.08701,   48.43000,    -5.99767, 95.45607,    -0.31734,    0.24471,4
315.18799,   48.44000,    -6.00298, 95.45311,    -0.32172,    0.24476,4
315.29700,   48.45000,    -6.00870, 95.45015,    -0.33022,    0.24481,4
315.39001,   48.46000,    -6.01612, 95.44620,    -0.33931,    0.24486,4
315.50201,   48.47000,    -6.01980, 95.44324,    -0.34447,    0.24491,4
315.58200,   48.48000,    -6.02634, 95.43929,    -0.34303,    0.24496,4
315.69501,   48.49000,    -6.03251, 95.43534,    -0.33613,    0.24501,4
315.78699,   48.50000,    -6.03641, 95.43238,    -0.32819,    0.24506,4
315.88000,   48.51000,    -6.04482, 95.42942,    -0.32429,    0.24510,4
315.98999,   48.52000,    -6.04950, 95.42646,    -0.32693,    0.24516,4
316.08401,   48.53000,    -6.05337, 95.42349,    -0.33286,    0.24521,4
316.18701,   48.54000,    -6.05764, 95.41955,    -0.33612,    0.24526,4
316.29199,   48.55000,    -6.06388, 95.41560,    -0.33274,    0.24531,4
316.37500,   48.56000,    -6.07191, 95.41264,    -0.32095,    0.24535,4
316.48001,   48.57000,    -6.07514, 95.40967,    -0.30269,    0.24541,4
316.59100,   48.58000,    -6.07829, 95.40573,    -0.28295,    0.24546,4
316.66901,   48.59000,    -6.08687, 95.40375,    -0.26665,    0.24550,4
316.77600,   48.60000,    -6.09007, 95.40178,    -0.25806,    0.24555,4
316.88501,   48.61000,    -6.09826, 95.39882,    -0.25959,    0.24561,4
316.96799,   48.62000,    -6.10175, 95.39684,    -0.26989,    0.24565,4
317.07901,   48.63000,    -6.10691, 95.39388,    -0.28449,    0.24570,4
317.17801,   48.64000,    -6.11321, 95.39092,    -0.29838,    0.24575,4
317.26599,   48.65000,    -6.11463, 95.38796,    -0.30735,    0.24580,4
317.37299,   48.66000,    -6.12033, 95.38401,    -0.31027,    0.24585,4
317.46899,   48.67000,    -6.12616, 95.38105,    -0.31167,    0.24590,4
317.57501,   48.68000,    -6.13036, 95.37809,    -0.31735,    0.24595,4
317.67001,   48.69000,    -6.14222, 95.37611,    -0.33018,    0.24600,4
317.75500,   48.70000,    -6.14919, 95.37216,    -0.34762,    0.24604,4
317.85901,   48.71000,    -6.15291, 95.36821,    -0.36345,    0.24609,4
317.96201,   48.72000,    -6.15614, 95.36426,    -0.37333,    0.24614,4
318.06201,   48.73000,    -6.16191, 95.36032,    -0.37600,    0.24619,4
318.15701,   48.74000,    -6.16674, 95.35735,    -0.37298,    0.24624,4
318.25900,   48.75000,    -6.17349, 95.35242,    -0.36572,    0.24629,4
318.36200,   48.76000,    -6.17822, 95.34946,    -0.35633,    0.24634,4
318.45901,   48.77000,    -6.18051, 95.34551,    -0.34816,    0.24639,4
318.55899,   48.78000,    -6.18878, 95.34255,    -0.34436,    0.24644,4
318.66000,   48.79000,    -6.19553, 95.33959,    -0.34650,    0.24649,4
318.76300,   48.80000,    -6.19875, 95.33564,    -0.35142,    0.24654,4
318.84900,   48.81000,    -6.20468, 95.33268,    -0.35471,    0.24659,4
318.94800,   48.82000,    -6.20895, 95.32774,    -0.35366,    0.24663,4
319.05200,   48.83000,    -6.21265, 95.32478,    -0.34891,    0.24669,4
319.15100,   48.84000,    -6.22792, 95.32182,    -0.34322,    0.24674,4
319.25400,   48.85000,    -6.23163, 95.31787,    -0.33865,    0.24679,4
319.34900,   48.86000,    -6.23494, 95.31491,    -0.33677,    0.24683,4
319.44501,   48.87000,    -6.23873, 95.31096,    -0.33642,    0.24688,4
319.54800,   48.88000,    -6.24594, 95.30898,    -0.33581,    0.24693,4
319.64001,   48.89000,    -6.25378, 95.30405,    -0.33437,    0.24698,4
319.74500,   48.90000,    -6.26245, 95.30109,    -0.33325,    0.24703,4
319.84698,   48.91000,    -6.26467, 95.29812,    -0.33475,    0.24708,4
319.94199,   48.92000,    -6.26947, 95.29516,    -0.34126,    0.24713,4
320.03699,   48.93000,    -6.27477, 95.29121,    -0.35330,    0.24717,4
320.13699,   48.94000,    -6.27850, 95.28825,    -0.36664,    0.24722,4
320.23599,   48.95000,    -6.28874, 95.28430,    -0.37677,    0.24727,4
320.34000,   48.96000,    -6.29292, 95.27937,    -0.38217,    0.24732,4
320.43399,   48.97000,    -6.29373, 95.27641,    -0.38339,    0.24737,4
320.54501,   48.98000,    -6.30381, 95.27246,    -0.38280,    0.24743,4
320.63901,   48.99000,    -6.30761, 95.26851,    -0.38371,    0.24747,4
320.74301,   49.00000,    -6.31478, 95.26456,    -0.38664,    0.24752,4
320.83899,   49.01000,    -6.32204, 95.26160,    -0.38909,    0.24757,4
320.93399,   49.02000,    -6.32533, 95.25666,    -0.38880,    0.24762,4
321.03601,   49.03000,    -6.33301, 95.25271,    -0.38506,    0.24767,4
321.13800,   49.04000,    -6.33621, 95.24877,    -0.37908,    0.24772,4
321.23401,   49.05000,    -6.34595, 95.24580,    -0.37299,    0.24777,4
321.33899,   49.06000,    -6.34911, 95.24186,    -0.36741,    0.24782,4
321.43900,   49.07000,    -6.35731, 95.23791,    -0.36170,    0.24787,4
321.53699,   49.08000,    -6.36005, 95.23396,    -0.35698,    0.24792,4
321.62201,   49.09000,    -6.36644, 95.23100,    -0.35613,    0.24796,4
321.73001,   49.10000,    -6.37304, 95.22804,    -0.36146,    0.24801,4
321.83401,   49.11000,    -6.37869, 95.22409,    -0.37230,    0.24806,4
321.92801,   49.12000,    -6.38148, 95.22014,    -0.38552,    0.24811,4
322.02899,   49.13000,    -6.39214, 95.21619,    -0.39804,    0.24816,4
322.12399,   49.14000,    -6.39839, 95.21224,    -0.40765,    0.24820,4
322.22699,   49.15000,    -6.40156, 95.20829,    -0.41301,    0.24825,4
322.33401,   49.16000,    -6.41014, 95.20336,    -0.41379,    0.24831,4
322.42999,   49.17000,    -6.41737, 95.19941,    -0.41139,    0.24835,4
322.52899,   49.18000,    -6.42208, 95.19546,    -0.40875,    0.24840,4
322.62601,   49.19000,    -6.42830, 95.19151,    -0.40913,    0.24845,4
322.72299,   49.20000,    -6.43303, 95.18756,    -0.41306,    0.24850,4
