104.59000,    7.47500,    -2.24044, 99.60963,    0.12582
104.85600,    7.50000,    -2.22771, 99.60451,    0.12596
105.13800,    7.52500,    -2.21791, 99.60041,    0.12612
105.42800,    7.55000,    -2.19994, 99.59734,    0.12627
105.71800,    7.57500,    -2.18910, 99.59631,    0.12643
106.00500,    7.60000,    -2.16622, 99.59324,    0.12658
106.27000,    7.62500,    -2.15665, 99.59016,    0.12673
106.56000,    7.65000,    -2.14186, 99.58811,    0.12689
106.83700,    7.67500,    -2.12421, 99.58402,    0.12704
107.11200,    7.70000,    -2.11567, 99.58197,    0.12719
107.39700,    7.72500,    -2.09500, 99.58094,    0.12734
107.66600,    7.75000,    -2.09058, 99.57684,    0.12749
107.94400,    7.77500,    -2.07908, 99.57480,    0.12764
108.23700,    7.80000,    -2.05945, 99.57172,    0.12780
108.50500,    7.82500,    -2.05114, 99.56660,    0.12794
108.77200,    7.85000,    -2.03377, 99.56250,    0.12809
109.05400,    7.87500,    -2.01835, 99.55840,    0.12824
109.34200,    7.90000,    -2.00192, 99.55430,    0.12840
109.61900,    7.92500,    -1.98761, 99.55020,    0.12855
109.89700,    7.95000,    -1.97930, 99.54816,    0.12870
110.16700,    7.97500,    -1.96511, 99.54611,    0.12885
110.43500,    8.00000,    -1.94700, 99.54508,    0.12900
110.72400,    8.02500,    -1.93867, 99.54406,    0.12915
110.99300,    8.05000,    -1.93349, 99.54098,    0.12930
111.27200,    8.07500,    -1.91143, 99.53791,    0.12945
111.55000,    8.10000,    -1.90227, 99.53484,    0.12960
111.82700,    8.12500,    -1.89511, 99.53279,    0.12976
112.09400,    8.15000,    -1.87819, 99.52971,    0.12990
112.37300,    8.17500,    -1.85826, 99.52766,    0.13005
112.63800,    8.20000,    -1.84733, 99.52459,    0.13020
112.91300,    8.22500,    -1.83636, 99.52254,    0.13035
113.19600,    8.25000,    -1.82436, 99.51844,    0.13051
113.45900,    8.27500,    -1.80862, 99.51639,    0.13065
113.72700,    8.30000,    -1.79973, 99.51332,    0.13080
114.00100,    8.32500,    -1.79376, 99.51127,    0.13095
114.26600,    8.35000,    -1.77809, 99.51025,    0.13109
114.54700,    8.37500,    -1.76233, 99.50820,    0.13125
114.82000,    8.40000,    -1.74765, 99.50615,    0.13140
115.08100,    8.42500,    -1.73211, 99.50307,    0.13154
115.35400,    8.45000,    -1.71944, 99.50000,    0.13169
115.62200,    8.47500,    -1.71071, 99.49795,    0.13184
115.89200,    8.50000,    -1.69617, 99.49488,    0.13199
116.16100,    8.52500,    -1.68070, 99.49180,    0.13214
116.42700,    8.55000,    -1.67206, 99.49078,    0.13228
116.69700,    8.57500,    -1.66341, 99.48770,    0.13243
