#FILE:                       ,Char_LF_reground_22_10_10.dsu 
#FORMAT:                     ,NETZSCH5                      
#IDENTITY:                   ,Char LF reground_22_10_10     
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DTA                           
#MSUBTYPE:                   ,                              
#INSTRUMENT:                 ,NETZSCH STA 449 C             
#PROJECT:                    ,Torrefaction                  
#DATE/TIME:                  ,22/10/2010 13:34:45           
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu  
#LABORATORY:                 ,Sustainable Research Energ    
#OPERATOR:                   ,A Saddawi                     
#REMARK:                     ,                              
#SAMPLE:                     ,nonisoth oxid with init drying
#SAMPLE MASS /mg:            ,10.120                        
#MATERIAL:                   ,char                          
#REFERENCE:                  ,Alumina                       
#REFERENCE MASS /mg:         ,0.000                         
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                         
#REFERENCE CRUCIBLE MASS /mg:,0.000                         
#CORR. CODE:                 ,020                           
#EXO:                        ,-1                            
#RANGE:                      ,30.0....900.0/0.0....10.0K/min
#SEGMENT:                    ,S1-4/4                        

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
331.19601,   50.06000,    -6.21608, 96.82411,    -0.28721,    0.25260,4
331.29001,   50.07000,    -6.22329, 96.82213,    -0.29160,    0.25264,4
331.40201,   50.08000,    -6.22835, 96.81818,    -0.29729,    0.25269,4
331.49399,   50.09000,    -6.23409, 96.81522,    -0.30070,    0.25274,4
331.59500,   50.10000,    -6.23926, 96.81225,    -0.30088,    0.25279,4
331.68900,   50.11000,    -6.24402, 96.80929,    -0.29889,    0.25283,4
331.79401,   50.12000,    -6.24816, 96.80632,    -0.29644,    0.25288,4
331.89801,   50.13000,    -6.25426, 96.80336,    -0.29397,    0.25293,4
331.99100,   50.14000,    -6.25854, 96.80040,    -0.29160,    0.25297,4
332.09201,   50.15000,    -6.26370, 96.79743,    -0.29052,    0.25302,4
332.18701,   50.16000,    -6.26502, 96.79447,    -0.29108,    0.25307,4
332.27600,   50.17000,    -6.27276, 96.79249,    -0.29193,    0.25311,4
332.38501,   50.18000,    -6.27928, 96.78854,    -0.29076,    0.25316,4
332.48300,   50.19000,    -6.28008, 96.78557,    -0.28668,    0.25321,4
332.57800,   50.20000,    -6.28872, 96.78261,    -0.28105,    0.25325,4
332.68399,   50.21000,    -6.29478, 96.78063,    -0.27621,    0.25330,4
332.78201,   50.22000,    -6.29948, 96.77767,    -0.27345,    0.25335,4
332.88599,   50.23000,    -6.30264, 96.77470,    -0.27219,    0.25340,4
332.97198,   50.24000,    -6.30601, 96.77174,    -0.27172,    0.25344,4
333.07501,   50.25000,    -6.31455, 96.76976,    -0.27169,    0.25349,4
333.17300,   50.26000,    -6.31729, 96.76680,    -0.27183,    0.25354,4
333.27899,   50.27000,    -6.32432, 96.76383,    -0.27257,    0.25359,4
333.37900,   50.28000,    -6.32947, 96.76087,    -0.27462,    0.25363,4
333.48300,   50.29000,    -6.33214, 96.75889,    -0.27908,    0.25368,4
333.57199,   50.30000,    -6.33888, 96.75593,    -0.28644,    0.25372,4
333.68301,   50.31000,    -6.34389, 96.75296,    -0.29465,    0.25378,4
333.77701,   50.32000,    -6.35203, 96.75000,    -0.30181,    0.25382,4
333.87399,   50.33000,    -6.35478, 96.74605,    -0.30865,    0.25387,4
333.97198,   50.34000,    -6.35897, 96.74407,    -0.31657,    0.25391,4
334.06699,   50.35000,    -6.36709, 96.74111,    -0.32434,    0.25396,4
334.16501,   50.36000,    -6.37371, 96.73715,    -0.32879,    0.25400,4
334.26599,   50.37000,    -6.37884, 96.73320,    -0.32782,    0.25405,4
334.37701,   50.38000,    -6.38287, 96.73024,    -0.32234,    0.25410,4
334.47198,   50.39000,    -6.38612, 96.72727,    -0.31730,    0.25415,4
334.56601,   50.40000,    -6.39035, 96.72431,    -0.31682,    0.25419,4
334.66800,   50.41000,    -6.39546, 96.72134,    -0.31930,    0.25424,4
334.76300,   50.42000,    -6.40211, 96.71838,    -0.32080,    0.25429,4
334.86099,   50.43000,    -6.40726, 96.71344,    -0.31955,    0.25433,4
334.97101,   50.44000,    -6.41324, 96.71146,    -0.31698,    0.25438,4
335.06601,   50.45000,    -6.41649, 96.70850,    -0.31521,    0.25443,4
335.16000,   50.46000,    -6.42168, 96.70553,    -0.31547,    0.25447,4
335.25201,   50.47000,    -6.42981, 96.70158,    -0.31675,    0.25452,4
335.35501,   50.48000,    -6.43393, 96.69862,    -0.31785,    0.25456,4
335.45700,   50.49000,    -6.43466, 96.69565,    -0.32005,    0.25461,4
335.55801,   50.50000,    -6.44316, 96.69269,    -0.32299,    0.25466,4
335.65100,   50.51000,    -6.44885, 96.68972,    -0.32489,    0.25470,4
335.74301,   50.52000,    -6.45309, 96.68478,    -0.32480,    0.25475,4
335.84799,   50.53000,    -6.46008, 96.68281,    -0.32292,    0.25480,4
335.95200,   50.54000,    -6.46903, 96.67984,    -0.32052,    0.25484,4
336.04300,   50.55000,    -6.46988, 96.67589,    -0.31920,    0.25489,4
336.14301,   50.56000,    -6.47499, 96.67292,    -0.31949,    0.25493,4
336.24100,   50.57000,    -6.48255, 96.66996,    -0.31984,    0.25498,4
336.35199,   50.58000,    -6.48752, 96.66700,    -0.31957,    0.25503,4
336.44400,   50.59000,    -6.49127, 96.66304,    -0.31834,    0.25507,4
336.55099,   50.60000,    -6.49387, 96.66008,    -0.31669,    0.25512,4
336.64099,   50.61000,    -6.50248, 96.65711,    -0.31765,    0.25517,4
336.74399,   50.62000,    -6.50803, 96.65415,    -0.32367,    0.25521,4
336.84299,   50.63000,    -6.51556, 96.65119,    -0.33506,    0.25526,4
336.93799,   50.64000,    -6.51975, 96.64723,    -0.34903,    0.25531,4
337.04099,   50.65000,    -6.52481, 96.64427,    -0.36006,    0.25535,4
337.13300,   50.66000,    -6.52807, 96.64032,    -0.36322,    0.25540,4
337.23300,   50.67000,    -6.53365, 96.63538,    -0.35829,    0.25544,4
337.33899,   50.68000,    -6.54157, 96.63241,    -0.34992,    0.25549,4
337.43900,   50.69000,    -6.54666, 96.62945,    -0.34438,    0.25554,4
337.53699,   50.70000,    -6.54887, 96.62648,    -0.34611,    0.25558,4
337.63000,   50.71000,    -6.55695, 96.62253,    -0.35303,    0.25563,4
337.73199,   50.72000,    -6.56297, 96.61957,    -0.35905,    0.25568,4
337.83200,   50.73000,    -6.56661, 96.61462,    -0.35953,    0.25572,4
337.93399,   50.74000,    -6.57457, 96.61166,    -0.35379,    0.25577,4
338.03201,   50.75000,    -6.58161, 96.60771,    -0.34475,    0.25581,4
338.13300,   50.76000,    -6.58571, 96.60474,    -0.33562,    0.25586,4
338.24399,   50.77000,    -6.59259, 96.60178,    -0.32775,    0.25591,4
338.33301,   50.78000,    -6.59635, 96.59783,    -0.32074,    0.25595,4
338.42599,   50.79000,    -6.60392, 96.59486,    -0.31469,    0.25600,4
338.52899,   50.80000,    -6.60896, 96.59190,    -0.31072,    0.25605,4
338.62601,   50.81000,    -6.61407, 96.58893,    -0.31036,    0.25609,4
338.72501,   50.82000,    -6.62156, 96.58597,    -0.31341,    0.25614,4
338.82599,   50.83000,    -6.62566, 96.58300,    -0.31748,    0.25618,4
338.92401,   50.84000,    -6.63268, 96.57905,    -0.32122,    0.25623,4
339.03101,   50.85000,    -6.63573, 96.57609,    -0.32521,    0.25628,4
339.12799,   50.86000,    -6.63939, 96.57312,    -0.33046,    0.25632,4
339.22699,   50.87000,    -6.64880, 96.57016,    -0.33649,    0.25637,4
339.32800,   50.88000,    -6.65289, 96.56621,    -0.34183,    0.25642,4
339.41800,   50.89000,    -6.65614, 96.56225,    -0.34585,    0.25646,4
339.52301,   50.90000,    -6.66403, 96.55929,    -0.34985,    0.25651,4
339.63101,   50.91000,    -6.66803, 96.55632,    -0.35480,    0.25656,4
339.71799,   50.92000,    -6.67228, 96.55237,    -0.35958,    0.25660,4
339.81201,   50.93000,    -6.67982, 96.54842,    -0.36195,    0.25664,4
339.91800,   50.94000,    -6.68480, 96.54447,    -0.36075,    0.25669,4
340.01501,   50.95000,    -6.69278, 96.54150,    -0.35808,    0.25673,4
340.11600,   50.96000,    -6.70022, 96.53755,    -0.35685,    0.25678,4
340.20999,   50.97000,    -6.70354, 96.53458,    -0.35752,    0.25682,4
340.31000,   50.98000,    -6.71195, 96.53063,    -0.35893,    0.25686,4
340.41400,   50.99000,    -6.71491, 96.52668,    -0.35949,    0.25692,4
340.50800,   51.00000,    -6.71916, 96.52372,    -0.35787,    0.25696,4
340.61099,   51.01000,    -6.72600, 96.51976,    -0.35406,    0.25701,4
340.70801,   51.02000,    -6.73357, 96.51581,    -0.35036,    0.25705,4
340.80801,   51.03000,    -6.73958, 96.51285,    -0.34866,    0.25709,4
340.90500,   51.04000,    -6.74221, 96.50988,    -0.34913,    0.25714,4
340.99799,   51.05000,    -6.75064, 96.50593,    -0.35123,    0.25719,4
341.11099,   51.06000,    -6.75408, 96.50198,    -0.35343,    0.25724,4
341.20499,   51.07000,    -6.76117, 96.49901,    -0.35561,    0.25728,4
341.31000,   51.08000,    -6.76812, 96.49506,    -0.35934,    0.25732,4
341.40500,   51.09000,    -6.77027, 96.49209,    -0.36524,    0.25737,4
341.49701,   51.10000,    -6.77726, 96.48814,    -0.37131,    0.25741,4
341.59500,   51.11000,    -6.78135, 96.48419,    -0.37445,    0.25746,4
341.69501,   51.12000,    -6.78830, 96.48024,    -0.37340,    0.25751,4
341.80701,   51.13000,    -6.79231, 96.47628,    -0.36882,    0.25755,4
341.89401,   51.14000,    -6.79932, 96.47332,    -0.36241,    0.25760,4
342.00101,   51.15000,    -6.80715, 96.46937,    -0.35610,    0.25765,4
342.10001,   51.16000,    -6.81122, 96.46542,    -0.35203,    0.25769,4
342.19601,   51.17000,    -6.81677, 96.46245,    -0.35154,    0.25773,4
342.29700,   51.18000,    -6.82082, 96.45949,    -0.35397,    0.25778,4
342.39200,   51.19000,    -6.82733, 96.45553,    -0.35675,    0.25782,4
342.49899,   51.20000,    -6.83274, 96.45158,    -0.35713,    0.25787,4
342.59799,   51.21000,    -6.83681, 96.44763,    -0.35564,    0.25792,4
342.68100,   51.22000,    -6.84108, 96.44466,    -0.35605,    0.25796,4
342.78201,   51.23000,    -6.85087, 96.44170,    -0.36139,    0.25800,4
342.89001,   51.24000,    -6.85387, 96.43775,    -0.37098,    0.25805,4
342.98801,   51.25000,    -6.86225, 96.43379,    -0.38098,    0.25810,4
343.08600,   51.26000,    -6.86776, 96.42984,    -0.38741,    0.25814,4
343.18799,   51.27000,    -6.87514, 96.42589,    -0.38867,    0.25819,4
343.28601,   51.28000,    -6.88304, 96.42194,    -0.38550,    0.25823,4
343.38699,   51.29000,    -6.88516, 96.41798,    -0.38076,    0.25828,4
343.47601,   51.30000,    -6.89029, 96.41403,    -0.37835,    0.25832,4
343.57800,   51.31000,    -6.89479, 96.41107,    -0.38120,    0.25837,4
343.69501,   51.32000,    -6.90293, 96.40711,    -0.38974,    0.25842,4
343.77301,   51.33000,    -6.90772, 96.40316,    -0.40077,    0.25845,4
343.87799,   51.34000,    -6.91457, 96.39921,    -0.40929,    0.25850,4
343.98001,   51.35000,    -6.92145, 96.39427,    -0.41176,    0.25855,4
344.07101,   51.36000,    -6.92560, 96.39032,    -0.40811,    0.25859,4
344.17599,   51.37000,    -6.93149, 96.38636,    -0.40088,    0.25864,4
344.28201,   51.38000,    -6.94023, 96.38241,    -0.39372,    0.25868,4
344.37299,   51.39000,    -6.94199, 96.37846,    -0.39065,    0.25873,4
344.47299,   51.40000,    -6.95032, 96.37451,    -0.39373,    0.25877,4
344.57001,   51.41000,    -6.95773, 96.37154,    -0.40028,    0.25882,4
344.65900,   51.42000,    -6.96475, 96.36759,    -0.40365,    0.25886,4
344.76501,   51.43000,    -6.97014, 96.36166,    -0.39879,    0.25890,4
344.87100,   51.44000,    -6.97410, 96.35771,    -0.38665,    0.25895,4
344.96701,   51.45000,    -6.98247, 96.35474,    -0.37350,    0.25900,4
345.05600,   51.46000,    -6.98615, 96.35178,    -0.36593,    0.25904,4
345.16000,   51.47000,    -6.99203, 96.34783,    -0.36495,    0.25908,4
345.26700,   51.48000,    -6.99931, 96.34387,    -0.36691,    0.25913,4
345.36099,   51.49000,    -7.00388, 96.33992,    -0.36892,    0.25917,4
345.47000,   51.50000,    -7.01399, 96.33696,    -0.37051,    0.25922,4
345.55399,   51.51000,    -7.01392, 96.33300,    -0.37229,    0.25926,4
345.66000,   51.52000,    -7.02215, 96.32905,    -0.37592,    0.25931,4
345.75299,   51.53000,    -7.03197, 96.32510,    -0.38320,    0.25935,4
345.85699,   51.54000,    -7.03356, 96.32213,    -0.39441,    0.25940,4
345.95300,   51.55000,    -7.04000, 96.31818,    -0.40793,    0.25944,4
346.05899,   51.56000,    -7.04775, 96.31324,    -0.41977,    0.25949,4
346.15799,   51.57000,    -7.05606, 96.30929,    -0.42666,    0.25953,4
346.25299,   51.58000,    -7.05775, 96.30435,    -0.42936,    0.25958,4
346.36200,   51.59000,    -7.06260, 96.30040,    -0.43263,    0.25962,4
346.44901,   51.60000,    -7.07200, 96.29644,    -0.43987,    0.25966,4
346.55200,   51.61000,    -7.07788, 96.29249,    -0.44889,    0.25971,4
346.64301,   51.62000,    -7.08342, 96.28755,    -0.45432,    0.25975,4
346.75101,   51.63000,    -7.08733, 96.28162,    -0.45219,    0.25980,4
346.85400,   51.64000,    -7.09272, 96.27767,    -0.44374,    0.25985,4
346.94199,   51.65000,    -7.09973, 96.27372,    -0.43339,    0.25988,4
347.04599,   51.66000,    -7.10415, 96.26976,    -0.42493,    0.25993,4
347.14600,   51.67000,    -7.11338, 96.26482,    -0.41925,    0.25998,4
347.24399,   51.68000,    -7.12168, 96.26087,    -0.41588,    0.26002,4
347.34000,   51.69000,    -7.12478, 96.25692,    -0.41568,    0.26006,4
347.43701,   51.70000,    -7.13451, 96.25296,    -0.41918,    0.26011,4
347.53799,   51.71000,    -7.13897, 96.24901,    -0.42525,    0.26015,4
347.64099,   51.72000,    -7.14198, 96.24407,    -0.43077,    0.26020,4
347.74600,   51.73000,    -7.15208, 96.24012,    -0.43326,    0.26024,4
347.83600,   51.74000,    -7.15809, 96.23518,    -0.43294,    0.26028,4
347.93900,   51.75000,    -7.16110, 96.23123,    -0.43118,    0.26033,4
348.04199,   51.76000,    -7.16837, 96.22727,    -0.42939,    0.26038,4
348.14001,   51.77000,    -7.17618, 96.22233,    -0.42850,    0.26042,4
348.23401,   51.78000,    -7.18166, 96.21838,    -0.42838,    0.26046,4
348.33801,   51.79000,    -7.18607, 96.21443,    -0.42855,    0.26051,4
348.43900,   51.80000,    -7.19147, 96.20949,    -0.43022,    0.26055,4
348.53699,   51.81000,    -7.19974, 96.20553,    -0.43492,    0.26060,4
348.63699,   51.82000,    -7.20372, 96.20158,    -0.44364,    0.26064,4
348.73499,   51.83000,    -7.21152, 96.19664,    -0.45649,    0.26069,4
348.83401,   51.84000,    -7.21741, 96.19269,    -0.46987,    0.26073,4
348.92599,   51.85000,    -7.22243, 96.18775,    -0.47726,    0.26077,4
349.02499,   51.86000,    -7.23305, 96.18182,    -0.47492,    0.26081,4
349.12701,   51.87000,    -7.23842, 96.17688,    -0.46436,    0.26086,4
349.22400,   51.88000,    -7.24196, 96.17292,    -0.45032,    0.26090,4
349.33701,   51.89000,    -7.25051, 96.16897,    -0.43882,    0.26095,4
349.42300,   51.90000,    -7.25418, 96.16403,    -0.43310,    0.26099,4
349.51599,   51.91000,    -7.26486, 96.16008,    -0.43201,    0.26103,4
349.63000,   51.92000,    -7.26819, 96.15613,    -0.43302,    0.26108,4
349.72299,   51.93000,    -7.27130, 96.15119,    -0.43367,    0.26112,4
349.83099,   51.94000,    -7.27753, 96.14723,    -0.43246,    0.26117,4
349.93100,   51.95000,    -7.28717, 96.14229,    -0.43017,    0.26122,4
350.01999,   51.96000,    -7.29459, 96.13834,    -0.43023,    0.26126,4
350.12399,   51.97000,    -7.29708, 96.13439,    -0.43543,    0.26130,4
350.22699,   51.98000,    -7.30526, 96.13043,    -0.44466,    0.26135,4
350.31299,   51.99000,    -7.31318, 96.12549,    -0.45388,    0.26139,4
350.41699,   52.00000,    -7.31756, 96.12055,    -0.45870,    0.26143,4
350.52499,   52.01000,    -7.32095, 96.11561,    -0.45749,    0.26148,4
350.61899,   52.02000,    -7.32876, 96.11166,    -0.45236,    0.26152,4
350.71100,   52.03000,    -7.33801, 96.10672,    -0.44631,    0.26156,4
350.81400,   52.04000,    -7.34099, 96.10277,    -0.44146,    0.26161,4
350.91800,   52.05000,    -7.34867, 96.09783,    -0.43917,    0.26165,4
351.01501,   52.06000,    -7.35549, 96.09387,    -0.43971,    0.26170,4
351.11700,   52.07000,    -7.36036, 96.08992,    -0.44144,    0.26174,4
351.21201,   52.08000,    -7.36768, 96.08498,    -0.44226,    0.26178,4
351.30801,   52.09000,    -7.37272, 96.08004,    -0.44182,    0.26182,4
351.41199,   52.10000,    -7.37747, 96.07609,    -0.44097,    0.26187,4
351.51700,   52.11000,    -7.38512, 96.07213,    -0.44202,    0.26192,4
351.60599,   52.12000,    -7.38740, 96.06719,    -0.44630,    0.26195,4
351.70999,   52.13000,    -7.39794, 96.06324,    -0.45184,    0.26200,4
351.80701,   52.14000,    -7.40613, 96.05830,    -0.45645,    0.26204,4
351.90399,   52.15000,    -7.41149, 96.05336,    -0.45916,    0.26209,4
352.01199,   52.16000,    -7.41858, 96.04941,    -0.45956,    0.26213,4
352.11301,   52.17000,    -7.42204, 96.04447,    -0.45852,    0.26218,4
352.20901,   52.18000,    -7.43179, 96.03953,    -0.45802,    0.26222,4
352.31000,   52.19000,    -7.43997, 96.03557,    -0.46020,    0.26226,4
352.40900,   52.20000,    -7.44579, 96.03063,    -0.46663,    0.26230,4
352.49899,   52.21000,    -7.44926, 96.02668,    -0.47570,    0.26235,4
352.59500,   52.22000,    -7.45042, 96.02174,    -0.48221,    0.26239,4
352.70300,   52.23000,    -7.45900, 96.01581,    -0.48223,    0.26244,4
352.79999,   52.24000,    -7.46764, 96.01087,    -0.47608,    0.26248,4
352.89999,   52.25000,    -7.47393, 96.00692,    -0.46792,    0.26252,4
353.00000,   52.26000,    -7.48115, 96.00198,    -0.46348,    0.26257,4
353.09601,   52.27000,    -7.48889, 95.99802,    -0.46494,    0.26261,4
353.19501,   52.28000,    -7.49377, 95.99308,    -0.47024,    0.26265,4
353.29401,   52.29000,    -7.49771, 95.98814,    -0.47756,    0.26270,4
353.39999,   52.30000,    -7.50486, 95.98320,    -0.48551,    0.26274,4
353.49399,   52.31000,    -7.51309, 95.97925,    -0.49338,    0.26278,4
353.59698,   52.32000,    -7.51932, 95.97332,    -0.50387,    0.26283,4
353.68600,   52.33000,    -7.52432, 95.96838,    -0.52110,    0.26287,4
353.79599,   52.34000,    -7.53047, 95.96344,    -0.55039,    0.26291,4
353.88699,   52.35000,    -7.53544, 95.95850,    -0.59222,    0.26295,4
353.98599,   52.36000,    -7.54031, 95.95356,    -0.63305,    0.26300,4
354.08200,   52.37000,    -7.54803, 95.94664,    -0.65335,    0.26304,4
354.18301,   52.38000,    -7.55523, 95.93379,    -0.64431,    0.26308,4
354.28101,   52.39000,    -7.56245, 95.93083,    -0.61378,    0.26313,4
354.38199,   52.40000,    -7.56636, 95.92589,    -0.57470,    0.26317,4
354.48700,   52.41000,    -7.56974, 95.92194,    -0.53767,    0.26321,4
354.58301,   52.42000,    -7.57745, 95.91206,    -0.50673,    0.26326,4
354.67801,   52.43000,    -7.58565, 95.90909,    -0.48418,    0.26330,4
354.78201,   52.44000,    -7.58998, 95.90613,    -0.47661,    0.26334,4
354.87900,   52.45000,    -7.60190, 95.90217,    -0.48250,    0.26338,4
354.97000,   52.46000,    -7.60545, 95.89723,    -0.49016,    0.26342,4
355.07300,   52.47000,    -7.61260, 95.88834,    -0.48920,    0.26347,4
355.17599,   52.48000,    -7.61975, 95.88538,    -0.48154,    0.26351,4
355.26801,   52.49000,    -7.62329, 95.88142,    -0.47922,    0.26355,4
355.37799,   52.50000,    -7.63222, 95.87747,    -0.49041,    0.26360,4
355.47800,   52.51000,    -7.63847, 95.87253,    -0.50791,    0.26364,4
355.57901,   52.52000,    -7.64329, 95.86759,    -0.51665,    0.26369,4
355.67401,   52.53000,    -7.64960, 95.85771,    -0.51328,    0.26373,4
355.77701,   52.54000,    -7.65627, 95.85573,    -0.50880,    0.26377,4
355.87799,   52.55000,    -7.66062, 95.85178,    -0.51477,    0.26382,4
355.96799,   52.56000,    -7.66839, 95.84881,    -0.53236,    0.26386,4
356.07700,   52.57000,    -7.67545, 95.83893,    -0.55205,    0.26390,4
356.17099,   52.58000,    -7.68316, 95.83399,    -0.56317,    0.26394,4
356.26901,   52.59000,    -7.68614, 95.82905,    -0.56197,    0.26399,4
356.36600,   52.60000,    -7.69242, 95.82510,    -0.55140,    0.26403,4
356.46399,   52.61000,    -7.70194, 95.81522,    -0.53865,    0.26407,4
356.56699,   52.62000,    -7.70860, 95.81225,    -0.53065,    0.26411,4
356.66199,   52.63000,    -7.71630, 95.80830,    -0.52815,    0.26415,4
356.76501,   52.64000,    -7.72015, 95.80435,    -0.52763,    0.26420,4
356.85501,   52.65000,    -7.72696, 95.79447,    -0.52345,    0.26424,4
356.95499,   52.66000,    -7.72992, 95.79051,    -0.51557,    0.26428,4
357.06299,   52.67000,    -7.73931, 95.78656,    -0.51339,    0.26433,4
357.16000,   52.68000,    -7.74463, 95.78261,    -0.52007,    0.26437,4
357.26001,   52.69000,    -7.75412, 95.77866,    -0.52762,    0.26441,4
357.36401,   52.70000,    -7.75702, 95.76779,    -0.52460,    0.26446,4
357.45599,   52.71000,    -7.76660, 95.76482,    -0.51173,    0.26449,4
357.54999,   52.72000,    -7.77102, 95.75988,    -0.50217,    0.26453,4
357.64700,   52.73000,    -7.77961, 95.75692,    -0.50541,    0.26458,4
357.75601,   52.74000,    -7.78384, 95.75296,    -0.51750,    0.26462,4
357.84799,   52.75000,    -7.79295, 95.74308,    -0.52715,    0.26466,4
357.94699,   52.76000,    -7.79637, 95.73913,    -0.53019,    0.26470,4
358.04999,   52.77000,    -7.80534, 95.73518,    -0.52532,    0.26475,4
358.15201,   52.78000,    -7.81059, 95.73123,    -0.51582,    0.26479,4
358.26199,   52.79000,    -7.81760, 95.72134,    -0.50603,    0.26484,4
358.35501,   52.80000,    -7.81923, 95.71937,    -0.49995,    0.26488,4
358.44800,   52.81000,    -7.82691, 95.71443,    -0.50585,    0.26492,4
358.54901,   52.82000,    -7.83310, 95.71047,    -0.52238,    0.26496,4
358.64700,   52.83000,    -7.84305, 95.70652,    -0.53677,    0.26500,4
358.74701,   52.84000,    -7.85018, 95.69565,    -0.53677,    0.26505,4
358.84299,   52.85000,    -7.85503, 95.69170,    -0.52557,    0.26509,4
358.95801,   52.86000,    -7.86010, 95.68775,    -0.51951,    0.26514,4
359.04501,   52.87000,    -7.86879, 95.68379,    -0.52844,    0.26517,4
359.14301,   52.88000,    -7.87640, 95.68083,    -0.54568,    0.26521,4
359.24200,   52.89000,    -7.88121, 95.66996,    -0.55526,    0.26526,4
359.33701,   52.90000,    -7.88513, 95.66403,    -0.55321,    0.26530,4
359.43900,   52.91000,    -7.89129, 95.66107,    -0.55041,    0.26534,4
359.53201,   52.92000,    -7.90036, 95.65613,    -0.55737,    0.26538,4
359.63300,   52.93000,    -7.90560, 95.65217,    -0.57352,    0.26542,4
359.73599,   52.94000,    -7.91314, 95.64229,    -0.58607,    0.26547,4
359.84698,   52.95000,    -7.92244, 95.63735,    -0.58720,    0.26551,4
359.93701,   52.96000,    -7.92782, 95.63142,    -0.58152,    0.26555,4
360.03601,   52.97000,    -7.93122, 95.62648,    -0.57745,    0.26559,4
360.14499,   52.98000,    -7.93821, 95.62154,    -0.57791,    0.26564,4
360.23499,   52.99000,    -7.94358, 95.61462,    -0.57864,    0.26568,4
360.32800,   53.00000,    -7.95124, 95.60771,    -0.57851,    0.26572,4
360.42401,   53.01000,    -7.95561, 95.60277,    -0.57976,    0.26576,4
360.52399,   53.02000,    -7.96410, 95.59881,    -0.58243,    0.26580,4
360.63101,   53.03000,    -7.96693, 95.59190,    -0.58244,    0.26584,4
360.72601,   53.04000,    -7.97363, 95.58498,    -0.57372,    0.26588,4
360.83401,   53.05000,    -7.98202, 95.57806,    -0.55861,    0.26593,4
360.93500,   53.06000,    -7.99003, 95.57411,    -0.54928,    0.26597,4
361.03299,   53.07000,    -7.99668, 95.57016,    -0.55294,    0.26601,4
361.12299,   53.08000,    -8.00112, 95.56621,    -0.56444,    0.26605,4
361.23001,   53.09000,    -8.00719, 95.55534,    -0.57510,    0.26610,4
361.32700,   53.10000,    -8.01385, 95.55138,    -0.58203,    0.26614,4
361.42499,   53.11000,    -8.01957, 95.54644,    -0.58672,    0.26618,4
361.52301,   53.12000,    -8.02483, 95.54249,    -0.59115,    0.26622,4
361.62500,   53.13000,    -8.03189, 95.53261,    -0.59164,    0.26626,4
361.72900,   53.14000,    -8.03985, 95.52866,    -0.58188,    0.26631,4
361.81799,   53.15000,    -8.04521, 95.52075,    -0.56683,    0.26634,4
361.91800,   53.16000,    -8.05090, 95.51680,    -0.55867,    0.26639,4
362.01901,   53.17000,    -8.05704, 95.51285,    -0.56051,    0.26643,4
362.12100,   53.18000,    -8.06224, 95.50791,    -0.56559,    0.26647,4
362.23001,   53.19000,    -8.06967, 95.49704,    -0.56931,    0.26652,4
362.32700,   53.20000,    -8.07678, 95.49407,    -0.57232,    0.26656,4
362.42401,   53.21000,    -8.08065, 95.49012,    -0.57598,    0.26660,4
362.52301,   53.22000,    -8.09051, 95.48518,    -0.57900,    0.26664,4
362.62299,   53.23000,    -8.09712, 95.47431,    -0.57802,    0.26668,4
362.72601,   53.24000,    -8.10322, 95.47036,    -0.57311,    0.26672,4
362.82101,   53.25000,    -8.10803, 95.46640,    -0.56849,    0.26676,4
362.91400,   53.26000,    -8.11426, 95.46245,    -0.56906,    0.26680,4
363.01700,   53.27000,    -8.12129, 95.45158,    -0.57633,    0.26684,4
363.11401,   53.28000,    -8.12700, 95.44862,    -0.59003,    0.26688,4
363.20499,   53.29000,    -8.13563, 95.44368,    -0.60721,    0.26692,4
363.31100,   53.30000,    -8.14255, 95.43874,    -0.62024,    0.26697,4
363.40399,   53.31000,    -8.14419, 95.42885,    -0.62015,    0.26700,4
363.50601,   53.32000,    -8.15218, 95.42095,    -0.60665,    0.26705,4
363.59799,   53.33000,    -8.16018, 95.41798,    -0.59391,    0.26709,4
363.70801,   53.34000,    -8.16721, 95.41304,    -0.59310,    0.26713,4
363.79700,   53.35000,    -8.17245, 95.40909,    -0.60169,    0.26717,4
363.89600,   53.36000,    -8.17720, 95.39723,    -0.60948,    0.26721,4
364.00800,   53.37000,    -8.18513, 95.39328,    -0.61027,    0.26725,4
364.10400,   53.38000,    -8.19541, 95.38834,    -0.60526,    0.26729,4
364.21201,   53.39000,    -8.20045, 95.38340,    -0.59881,    0.26734,4
364.29700,   53.40000,    -8.20723, 95.37352,    -0.59529,    0.26738,4
364.39600,   53.41000,    -8.21521, 95.36957,    -0.59717,    0.26742,4
364.49600,   53.42000,    -8.22225, 95.36462,    -0.60288,    0.26746,4
364.59698,   53.43000,    -8.22650, 95.36067,    -0.60370,    0.26750,4
364.69699,   53.44000,    -8.23585, 95.34980,    -0.58933,    0.26754,4
364.79700,   53.45000,    -8.24150, 95.34289,    -0.56052,    0.26758,4
364.90100,   53.46000,    -8.24989, 95.33992,    -0.53183,    0.26763,4
365.00400,   53.47000,    -8.25184, 95.33696,    -0.51684,    0.26767,4
