#FILE:                       ,char_LF_24_06_10again.dsu     ,,,,
#FORMAT:                     ,NETZSCH5                      ,,,,
#IDENTITY:                   ,char LF                       ,,,,
#DECIMAL:                    ,POINT                         ,,,,
#SEPARATOR:                  ,COMMA                         ,,,,
#MTYPE:                      ,DTA                           ,,,,
#MSUBTYPE:                   ,                              ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C             ,,,,
#PROJECT:                    ,Torrefaction                  ,,,,
#DATE/TIME:                  ,24/06/2010 16:20:36           ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu          ,,,,
#LABORATORY:                 ,Sustainable Research Energ    ,,,,
#OPERATOR:                   ,EMF                           ,,,,
#REMARK:                     ,                              ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying,,,,
#SAMPLE MASS /mg:            ,9.95,,,,
#MATERIAL:                   ,Alumina                       ,,,,
#REFERENCE:                  ,Alumina                       ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/0.0....10.0K/min,,,,
#SEGMENT:                    ,S1-4/4                        ,,,,
,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
333.53201,50.29,-7.53605,98.35578,0.25371,4
333.62799,50.3,-7.53916,98.35075,0.25375,4
333.73199,50.31,-7.54612,98.34573,0.2538,4
333.819,50.32,-7.54984,98.33668,0.25384,4
333.927,50.33,-7.55624,98.32362,0.25389,4
334.03,50.34,-7.56222,98.3196,0.25394,4
334.12799,50.35,-7.56727,98.31658,0.25399,4
334.228,50.36,-7.57279,98.31256,0.25403,4
334.327,50.37,-7.57882,98.30854,0.25408,4
334.42401,50.38,-7.58586,98.30553,0.25413,4
334.51999,50.39,-7.58797,98.3005,0.25417,4
334.62299,50.4,-7.59591,98.29849,0.25422,4
334.72601,50.41,-7.60286,98.29749,0.25427,4
334.82401,50.42,-7.6084,98.29548,0.25431,4
334.922,50.43,-7.6164,98.29548,0.25436,4
335.021,50.44,-7.62637,98.29447,0.25441,4
335.11899,50.45,-7.62992,98.29447,0.25445,4
335.21301,50.46,-7.63551,98.29447,0.2545,4
335.311,50.47,-7.64153,98.29347,0.25454,4
335.41501,50.48,-7.64599,98.29246,0.25459,4
335.52301,50.49,-7.65384,98.29045,0.25464,4
335.61099,50.5,-7.66098,98.28945,0.25468,4
335.71399,50.51,-7.66644,98.28744,0.25473,4
335.81201,50.52,-7.67245,98.28543,0.25478,4
335.905,50.53,-7.67762,98.28241,0.25482,4
336.01001,50.54,-7.68444,98.27839,0.25487,4
336.11099,50.55,-7.6909,98.27638,0.25492,4
336.203,50.56,-7.69753,98.27337,0.25496,4
336.30399,50.57,-7.704,98.27136,0.25501,4
336.40601,50.58,-7.71244,98.26935,0.25505,4
336.50601,50.59,-7.71841,98.26834,0.2551,4
336.60901,50.6,-7.72537,98.26633,0.25515,4
336.69501,50.61,-7.73042,98.26432,0.25519,4
336.797,50.62,-7.73686,98.26231,0.25524,4
336.89499,50.63,-7.74285,98.2593,0.25529,4
337.00699,50.64,-7.7453,98.25628,0.25533,4
337.09601,50.65,-7.75673,98.25126,0.25538,4
337.19,50.66,-7.76179,98.24623,0.25542,4
337.29001,50.67,-7.77267,98.23317,0.25547,4
337.39899,50.68,-7.77604,98.21809,0.25552,4
337.49399,50.69,-7.78305,98.21005,0.25556,4
337.59799,50.7,-7.78944,98.20302,0.25561,4
337.69699,50.71,-7.79443,98.19899,0.25566,4
337.78799,50.72,-7.79903,98.19397,0.2557,4
337.88901,50.73,-7.80349,98.19095,0.25575,4
337.983,50.74,-7.80904,98.18894,0.25579,4
338.08801,50.75,-7.81737,98.18894,0.25584,4
338.19699,50.76,-7.82564,98.18794,0.25589,4
338.293,50.77,-7.82967,98.18794,0.25594,4
338.38901,50.78,-7.83862,98.18794,0.25598,4
338.48901,50.79,-7.84848,98.18693,0.25603,4
338.58401,50.8,-7.85498,98.18794,0.25607,4
338.68701,50.81,-7.86087,98.18995,0.25612,4
338.79099,50.82,-7.8692,98.19095,0.25617,4
338.88501,50.83,-7.8762,98.19296,0.25621,4
338.98099,50.84,-7.88219,98.19296,0.25626,4
339.08801,50.85,-7.89096,98.19296,0.2563,4
339.177,50.86,-7.89753,98.19296,0.25635,4
339.27701,50.87,-7.89904,98.19095,0.25639,4
339.37399,50.88,-7.90844,98.18894,0.25644,4
339.47299,50.89,-7.91535,98.18693,0.25648,4
339.57599,50.9,-7.9227,98.18291,0.25653,4
339.67599,50.91,-7.9296,98.17889,0.25658,4
339.76801,50.92,-7.93612,98.17286,0.25662,4
339.87399,50.93,-7.9395,98.16784,0.25667,4
339.97601,50.94,-7.94979,98.1608,0.25672,4
340.078,50.95,-7.95763,98.14673,0.25676,4
340.17001,50.96,-7.96414,98.14271,0.2568,4
340.272,50.97,-7.97149,98.13769,0.25685,4
340.36099,50.98,-7.97608,98.13266,0.25689,4
340.47101,50.99,-7.97842,98.11859,0.25694,4
340.564,51,-7.98931,98.11055,0.25699,4
340.673,51.01,-7.99802,98.10653,0.25704,4
340.76501,51.02,-8.00403,98.09548,0.25708,4
340.86401,51.03,-8.01336,98.08643,0.25712,4
340.965,51.04,-8.01876,98.07839,0.25717,4
341.06201,51.05,-8.02518,98.07035,0.25722,4
341.15701,51.06,-8.03017,98.06533,0.25726,4
341.26501,51.07,-8.03985,98.05528,0.25731,4
341.371,51.08,-8.04468,98.05327,0.25736,4
341.461,51.09,-8.05315,98.04925,0.2574,4
341.56299,51.1,-8.05949,98.04824,0.25744,4
341.66199,51.11,-8.06832,98.04724,0.25749,4
341.76599,51.12,-8.07609,98.04623,0.25754,4
341.858,51.13,-8.0816,98.04523,0.25758,4
341.966,51.14,-8.09029,98.04322,0.25763,4
342.064,51.15,-8.09863,98.04322,0.25767,4
342.16,51.16,-8.10554,98.04121,0.25772,4
342.258,51.17,-8.11193,98.0392,0.25776,4
342.35699,51.18,-8.11684,98.03719,0.25781,4
342.465,51.19,-8.12503,98.03417,0.25786,4
342.548,51.2,-8.13358,98.02814,0.2579,4
342.65701,51.21,-8.13688,98.01809,0.25795,4
342.75,51.22,-8.14722,97.99899,0.25799,4
342.85699,51.23,-8.15445,97.98995,0.25804,4
342.95001,51.24,-8.16187,97.9809,0.25808,4
343.052,51.25,-8.16819,97.97387,0.25813,4
343.15399,51.26,-8.17693,97.96884,0.25817,4
343.25101,51.27,-8.18283,97.96482,0.25822,4
343.354,51.28,-8.19205,97.96181,0.25826,4
343.44501,51.29,-8.19949,97.95879,0.2583,4
343.54901,51.3,-8.2009,97.95678,0.25835,4
343.65701,51.31,-8.20956,97.95578,0.2584,4
343.755,51.32,-8.21592,97.95477,0.25845,4
343.84201,51.33,-8.22584,97.95477,0.25849,4
343.94601,51.34,-8.22968,97.95477,0.25853,4
344.04199,51.35,-8.23801,97.95578,0.25858,4
344.146,51.36,-8.24525,97.95779,0.25862,4
344.24899,51.37,-8.25785,97.9598,0.25867,4
344.341,51.38,-8.26283,97.9608,0.25871,4
344.444,51.39,-8.27202,97.96281,0.25876,4
344.53601,51.4,-8.28282,97.96281,0.2588,4
344.63699,51.41,-8.2867,97.96281,0.25885,4
344.73499,51.42,-8.2945,97.96281,0.25889,4
344.83499,51.43,-8.29984,97.96281,0.25894,4
344.93301,51.44,-8.30521,97.9608,0.25898,4
345.03201,51.45,-8.31493,97.95879,0.25902,4
345.129,51.46,-8.32322,97.95678,0.25907,4
345.23099,51.47,-8.33095,97.95477,0.25911,4
345.32501,51.48,-8.33637,97.95276,0.25916,4
345.43301,51.49,-8.3474,97.95075,0.25921,4
345.53,51.5,-8.35423,97.94874,0.25925,4
345.625,51.51,-8.36254,97.94673,0.25929,4
345.71701,51.52,-8.37138,97.94271,0.25933,4
345.81601,51.53,-8.3772,97.93166,0.25938,4
345.91699,51.54,-8.38542,97.91357,0.25942,4
346.02701,51.55,-8.3935,97.90553,0.25947,4
346.125,51.56,-8.39934,97.89749,0.25952,4
346.20499,51.57,-8.40744,97.88945,0.25955,4
346.31201,51.58,-8.41839,97.87839,0.2596,4
346.409,51.59,-8.42098,97.86633,0.25964,4
346.51801,51.6,-8.42506,97.85628,0.25969,4
346.61801,51.61,-8.4328,97.84523,0.25974,4
346.71799,51.62,-8.44294,97.83618,0.25978,4
346.80701,51.63,-8.45045,97.82513,0.25982,4
346.90201,51.64,-8.46059,97.81508,0.25987,4
347.01801,51.65,-8.46515,97.80302,0.25992,4
347.11099,51.66,-8.47298,97.79095,0.25996,4
347.20599,51.67,-8.48038,97.77889,0.26,4
347.30899,51.68,-8.49244,97.76884,0.26005,4
347.40799,51.69,-8.49919,97.75779,0.26009,4
347.51501,51.7,-8.50379,97.74874,0.26014,4
347.60501,51.71,-8.51269,97.7407,0.26018,4
347.70599,51.72,-8.52233,97.73869,0.26022,4
347.80499,51.73,-8.52907,97.73668,0.26027,4
347.90701,51.74,-8.53195,97.73668,0.26031,4
348.01099,51.75,-8.54142,97.73869,0.26036,4
348.10199,51.76,-8.55218,97.73869,0.2604,4
348.20001,51.77,-8.55795,97.7397,0.26045,4
348.302,51.78,-8.56613,97.7397,0.26049,4
348.405,51.79,-8.57286,97.7397,0.26054,4
348.49301,51.8,-8.58114,97.7397,0.26058,4
348.59601,51.81,-8.58782,97.73869,0.26062,4
348.69901,51.82,-8.5945,97.73769,0.26067,4
348.806,51.83,-8.60362,97.73467,0.26071,4
348.90201,51.84,-8.61131,97.73166,0.26076,4
349.00201,51.85,-8.61562,97.72864,0.2608,4
349.095,51.86,-8.62386,97.72462,0.26085,4
349.20401,51.87,-8.62954,97.72161,0.26089,4
349.298,51.88,-8.63917,97.71859,0.26094,4
349.39499,51.89,-8.64737,97.71658,0.26098,4
349.49899,51.9,-8.65402,97.71558,0.26103,4
349.59299,51.91,-8.66082,97.71558,0.26107,4
349.69,51.92,-8.66998,97.71457,0.26111,4
349.78699,51.93,-8.67769,97.71256,0.26115,4
349.896,51.94,-8.68667,97.70955,0.2612,4
349.99701,51.95,-8.69288,97.70754,0.26125,4
350.09799,51.96,-8.69812,97.70653,0.26129,4
350.185,51.97,-8.70501,97.7005,0.26133,4
350.28601,51.98,-8.71602,97.69347,0.26137,4
350.388,51.99,-8.72509,97.67538,0.26142,4
350.49301,52,-8.73123,97.66633,0.26147,4
350.58499,52.01,-8.74044,97.65729,0.26151,4
350.68701,52.02,-8.7447,97.65025,0.26155,4
350.78201,52.03,-8.75386,97.64121,0.26159,4
350.89001,52.04,-8.76091,97.63417,0.26164,4
350.98199,52.05,-8.76676,97.62513,0.26168,4
351.09,52.06,-8.7762,97.61608,0.26173,4
351.186,52.07,-8.78294,97.60905,0.26177,4
351.28699,52.08,-8.79009,97.60302,0.26182,4
351.38901,52.09,-8.79817,97.59899,0.26186,4
351.483,52.1,-8.80542,97.59598,0.2619,4
351.58801,52.11,-8.81154,97.59095,0.26195,4
351.69,52.12,-8.82106,97.58291,0.26199,4
351.789,52.13,-8.82727,97.5809,0.26204,4
351.88901,52.14,-8.83729,97.57889,0.26208,4
351.98801,52.15,-8.8411,97.57688,0.26212,4
352.08401,52.16,-8.84687,97.57688,0.26217,4
352.17801,52.17,-8.85458,97.57588,0.26221,4
352.285,52.18,-8.86353,97.57588,0.26225,4
352.38501,52.19,-8.87019,97.57688,0.2623,4
352.47198,52.2,-8.87848,97.57688,0.26234,4
352.57999,52.21,-8.88598,97.57688,0.26238,4
352.67599,52.22,-8.89365,97.57588,0.26243,4
352.77701,52.23,-8.90077,97.57588,0.26247,4
352.88,52.24,-8.90642,97.57387,0.26251,4
352.97299,52.25,-8.91509,97.57186,0.26256,4
353.07999,52.26,-8.92068,97.56683,0.2626,4
353.17401,52.27,-8.93076,97.56181,0.26264,4
353.26901,52.28,-8.93892,97.55477,0.26268,4
353.375,52.29,-8.93974,97.54171,0.26273,4
353.47198,52.3,-8.94929,97.52161,0.26277,4
353.57501,52.31,-8.95541,97.51256,0.26282,4
353.672,52.32,-8.96783,97.50553,0.26286,4
353.77802,52.33,-8.97725,97.4995,0.26291,4
353.86801,52.34,-8.97973,97.49548,0.26295,4
353.96799,52.35,-8.98685,97.49246,0.26299,4
354.05701,52.36,-8.99221,97.48945,0.26303,4
354.168,52.37,-8.99916,97.48744,0.26308,4
354.26901,52.38,-9.01102,97.48241,0.26312,4
354.35999,52.39,-9.01635,97.47437,0.26316,4
354.461,52.4,-9.02201,97.46533,0.2632,4
354.55099,52.41,-9.02974,97.4603,0.26324,4
354.65399,52.42,-9.0387,97.45729,0.26329,4
354.76001,52.43,-9.04428,97.45226,0.26333,4
354.85901,52.44,-9.05044,97.44724,0.26338,4
354.95999,52.45,-9.05943,97.44221,0.26342,4
355.056,52.46,-9.06563,97.43417,0.26346,4
355.16199,52.47,-9.07073,97.42412,0.26351,4
355.258,52.48,-9.07931,97.4191,0.26355,4
355.35599,52.49,-9.085,97.41608,0.26359,4
355.46799,52.5,-9.09048,97.41407,0.26364,4
355.552,52.51,-9.09732,97.41106,0.26368,4
355.64499,52.52,-9.1069,97.40804,0.26372,4
355.75101,52.53,-9.11484,97.40402,0.26376,4
355.85001,52.54,-9.12194,97.39698,0.2638,4
355.95401,52.55,-9.13086,97.38894,0.26385,4
356.04599,52.56,-9.1333,97.3809,0.26389,4
356.14801,52.57,-9.14177,97.37487,0.26393,4
356.242,52.58,-9.15084,97.36784,0.26397,4
356.34698,52.59,-9.15594,97.3608,0.26402,4
356.44101,52.6,-9.165,97.35176,0.26406,4
356.54501,52.61,-9.16963,97.34271,0.2641,4
356.64401,52.62,-9.17481,97.33467,0.26415,4
356.74399,52.63,-9.18188,97.32764,0.26419,4
356.83801,52.64,-9.18856,97.3196,0.26423,4
356.95099,52.65,-9.19686,97.31156,0.26428,4
357.03299,52.66,-9.20086,97.30452,0.26431,4
357.142,52.67,-9.20589,97.29648,0.26436,4
357.23901,52.68,-9.21537,97.28945,0.2644,4
357.33401,52.69,-9.2206,97.28141,0.26444,4
357.435,52.7,-9.22859,97.27538,0.26449,4
357.53101,52.71,-9.23855,97.27035,0.26453,4
357.64099,52.72,-9.24641,97.26131,0.26457,4
357.728,52.73,-9.24986,97.25427,0.26461,4
357.832,52.74,-9.25874,97.24623,0.26466,4
357.93399,52.75,-9.26719,97.23618,0.2647,4
358.03601,52.76,-9.27136,97.22714,0.26474,4
358.13,52.77,-9.27991,97.21709,0.26478,4
358.229,52.78,-9.28745,97.20905,0.26483,4
358.341,52.79,-9.28957,97.2,0.26487,4
358.43301,52.8,-9.29815,97.19095,0.26491,4
358.534,52.81,-9.30328,97.1809,0.26496,4
358.62701,52.82,-9.30852,97.17487,0.26499,4
358.72198,52.83,-9.31611,97.16784,0.26504,4
358.82599,52.84,-9.32498,97.16382,0.26508,4
358.92899,52.85,-9.32723,97.1598,0.26512,4
359.02499,52.86,-9.33432,97.15477,0.26516,4
359.117,52.87,-9.33911,97.15276,0.2652,4
359.22299,52.88,-9.34889,97.14975,0.26525,4
359.323,52.89,-9.35923,97.14472,0.26529,4
359.42499,52.9,-9.36339,97.14171,0.26533,4
359.51599,52.91,-9.36865,97.13869,0.26537,4
359.62299,52.92,-9.37604,97.13568,0.26542,4
359.72,52.93,-9.3798,97.13065,0.26546,4
359.81201,52.94,-9.39167,97.12663,0.2655,4
359.905,52.95,-9.39745,97.11558,0.26554,4
360.01999,52.96,-9.40606,97.11055,0.26559,4
360.112,52.97,-9.41461,97.10553,0.26562,4
360.20999,52.98,-9.42133,97.09347,0.26566,4
360.31,52.99,-9.42409,97.08543,0.2657,4
360.41101,53,-9.43047,97.0794,0.26575,4
360.51199,53.01,-9.43557,97.07136,0.26579,4
360.60901,53.02,-9.44512,97.06332,0.26583,4
360.70401,53.03,-9.45307,97.05427,0.26587,4
360.80099,53.04,-9.46008,97.04724,0.26592,4
360.90799,53.05,-9.46661,97.0392,0.26596,4
361.00699,53.06,-9.47078,97.03116,0.266,4
361.108,53.07,-9.48109,97.02412,0.26604,4
361.202,53.08,-9.48714,97.01608,0.26608,4
361.30301,53.09,-9.49178,97.01206,0.26613,4
361.405,53.1,-9.49972,97.00302,0.26617,4
361.49301,53.11,-9.50588,96.99598,0.26621,4
361.59698,53.12,-9.51281,96.99095,0.26625,4
361.69199,53.13,-9.51563,96.98894,0.26629,4
361.806,53.14,-9.52298,96.98693,0.26634,4
361.896,53.15,-9.53191,96.98492,0.26638,4
361.99301,53.16,-9.538,96.98191,0.26642,4
362.099,53.17,-9.54349,96.97387,0.26646,4
362.19101,53.18,-9.55059,96.97286,0.2665,4
362.29099,53.19,-9.55569,96.97085,0.26654,4
362.39401,53.2,-9.56263,96.96884,0.26658,4
362.492,53.21,-9.572,96.96583,0.26663,4
362.59601,53.22,-9.57845,96.96281,0.26667,4
362.69601,53.23,-9.58637,96.9598,0.26671,4
362.79199,53.24,-9.59105,96.95578,0.26675,4
362.88699,53.25,-9.59481,96.95075,0.26679,4
362.98199,53.26,-9.60233,96.9407,0.26683,4
363.09601,53.27,-9.60909,96.93769,0.26688,4
363.181,53.28,-9.61629,96.93367,0.26691,4
363.27701,53.29,-9.62285,96.92965,0.26695,4
363.38501,53.3,-9.62876,96.91759,0.267,4
363.479,53.31,-9.63393,96.90754,0.26704,4
363.56699,53.32,-9.6392,96.89849,0.26707,4
363.67099,53.33,-9.64516,96.88844,0.26712,4
363.77499,53.34,-9.65301,96.87839,0.26716,4
363.87399,53.35,-9.65575,96.86834,0.2672,4
363.96301,53.36,-9.66335,96.85729,0.26724,4
364.07599,53.37,-9.67012,96.84824,0.26728,4
364.17001,53.38,-9.67482,96.83719,0.26732,4
364.26401,53.39,-9.67905,96.82714,0.26736,4
364.37201,53.4,-9.68447,96.81809,0.26741,4
364.47601,53.41,-9.69137,96.80905,0.26745,4
364.56799,53.42,-9.70079,96.801,0.26749,4
364.66599,53.43,-9.70966,96.79196,0.26753,4
364.77701,53.44,-9.71456,96.78392,0.26757,4
364.86801,53.45,-9.71648,96.77487,0.26761,4
364.96301,53.46,-9.72726,96.76683,0.26765,4
365.06299,53.47,-9.73187,96.75779,0.26769,4
365.16501,53.48,-9.73597,96.74774,0.26774,4
365.259,53.49,-9.74206,96.7407,0.26777,4
365.36099,53.5,-9.7471,96.73668,0.26782,4
365.46201,53.51,-9.75169,96.72663,0.26786,4
365.56,53.52,-9.7596,96.7196,0.2679,4
365.65399,53.53,-9.76428,96.71256,0.26794,4
365.76001,53.54,-9.7716,96.70553,0.26798,4
365.866,53.55,-9.77751,96.6995,0.26802,4
365.965,53.56,-9.78634,96.69648,0.26806,4
366.065,53.57,-9.79327,96.68945,0.26811,4
366.16101,53.58,-9.79512,96.68643,0.26814,4
366.259,53.59,-9.80302,96.68342,0.26818,4
366.35501,53.6,-9.81048,96.67839,0.26822,4
366.45801,53.61,-9.81783,96.67236,0.26827,4
366.55899,53.62,-9.82147,96.66533,0.26831,4
366.655,53.63,-9.82705,96.66131,0.26835,4
366.76099,53.64,-9.83295,96.65829,0.26839,4
366.85999,53.65,-9.83943,96.65528,0.26843,4
366.95901,53.66,-9.84637,96.65226,0.26847,4
367.05701,53.67,-9.85098,96.64824,0.26851,4
367.15302,53.68,-9.85703,96.64623,0.26855,4
367.24701,53.69,-9.86731,96.64221,0.26859,4
367.35699,53.7,-9.87034,96.6392,0.26863,4
367.44101,53.71,-9.87469,96.63518,0.26867,4
367.54599,53.72,-9.882,96.63015,0.26871,4
367.64401,53.73,-9.88661,96.62613,0.26875,4
367.75101,53.74,-9.89483,96.6191,0.26879,4
367.84,53.75,-9.90004,96.60804,0.26883,4
367.93799,53.76,-9.90324,96.601,0.26887,4
368.04599,53.77,-9.91097,96.59397,0.26891,4
368.14301,53.78,-9.91512,96.58995,0.26895,4
368.241,53.79,-9.91972,96.57889,0.26899,4
368.33401,53.8,-9.92814,96.56985,0.26903,4
368.435,53.81,-9.93316,96.55879,0.26907,4
368.53799,53.82,-9.94049,96.54774,0.26911,4
368.64001,53.83,-9.94597,96.53869,0.26916,4
368.74399,53.84,-9.94955,96.53065,0.2692,4
368.82901,53.85,-9.95527,96.52261,0.26923,4
368.93701,53.86,-9.96299,96.51055,0.26928,4
369.03201,53.87,-9.9681,96.4995,0.26931,4
369.129,53.88,-9.97458,96.48744,0.26935,4
369.22101,53.89,-9.9802,96.47437,0.26939,4
369.32999,53.9,-9.98509,96.46131,0.26943,4
369.43701,53.91,-9.99282,96.45126,0.26948,4
369.53699,53.92,-9.99878,96.44121,0.26952,4
369.62701,53.93,-10.00163,96.43116,0.26955,4
369.72501,53.94,-10.00948,96.42111,0.26959,4
369.823,53.95,-10.01408,96.41106,0.26963,4
369.92599,53.96,-10.01999,96.40101,0.26967,4
370.02301,53.97,-10.02692,96.39296,0.26971,4
370.11801,53.98,-10.03435,96.38392,0.26975,4
370.21799,53.99,-10.03891,96.37588,0.26979,4
370.31799,54,-10.04301,96.37186,0.26983,4
370.42001,54.01,-10.048,96.36784,0.26987,4
370.51501,54.02,-10.05542,96.36382,0.26991,4
370.62701,54.03,-10.0598,96.35276,0.26996,4
370.72198,54.04,-10.06862,96.34673,0.26999,4
370.81799,54.05,-10.07463,96.34271,0.27003,4
370.918,54.06,-10.08011,96.33467,0.27007,4
371.01099,54.07,-10.08896,96.32764,0.27011,4
371.11401,54.08,-10.08881,96.32362,0.27015,4
371.21301,54.09,-10.0971,96.31357,0.27019,4
371.315,54.1,-10.10069,96.30754,0.27023,4
371.41101,54.11,-10.10716,96.2995,0.27027,4
371.51599,54.12,-10.11164,96.29146,0.27031,4
371.60999,54.13,-10.11828,96.28342,0.27035,4
371.71301,54.14,-10.1245,96.27538,0.27039,4
371.81,54.15,-10.13202,96.26734,0.27042,4
371.90399,54.16,-10.13797,96.2603,0.27046,4
372.01199,54.17,-10.14094,96.25327,0.27051,4
372.10501,54.18,-10.15124,96.24623,0.27054,4
372.202,54.19,-10.16042,96.23719,0.27058,4
372.31299,54.2,-10.16338,96.22915,0.27063,4
372.39899,54.21,-10.17092,96.22412,0.27066,4
372.49701,54.22,-10.17409,96.21608,0.2707,4
372.59799,54.23,-10.18048,96.21106,0.27074,4
372.68799,54.24,-10.18702,96.20704,0.27078,4
372.79501,54.25,-10.19331,96.20302,0.27082,4
372.89999,54.26,-10.20056,96.19598,0.27086,4
372.99799,54.27,-10.20096,96.18291,0.2709,4
373.09399,54.28,-10.20787,96.17387,0.27094,4
373.189,54.29,-10.2148,96.16482,0.27098,4
373.29199,54.3,-10.22208,96.15578,0.27102,4
373.39401,54.31,-10.22473,96.14774,0.27106,4
373.491,54.32,-10.23162,96.13869,0.2711,4
373.586,54.33,-10.23809,96.12965,0.27113,4
373.69199,54.34,-10.24392,96.12161,0.27117,4
373.78799,54.35,-10.25037,96.11256,0.27121,4
373.88901,54.36,-10.25535,96.10452,0.27125,4
373.97699,54.37,-10.26284,96.0995,0.27129,4
374.07901,54.38,-10.26873,96.09146,0.27133,4
374.19299,54.39,-10.27305,96.08744,0.27137,4
374.27899,54.4,-10.27779,96.0794,0.27141,4
374.37701,54.41,-10.2842,96.07236,0.27144,4
374.483,54.42,-10.28632,96.06533,0.27149,4
374.586,54.43,-10.29497,96.05829,0.27153,4
374.677,54.44,-10.30333,96.05126,0.27156,4
374.77802,54.45,-10.30553,96.04322,0.2716,4
374.87399,54.46,-10.31289,96.03518,0.27164,4
374.97,54.47,-10.31609,96.02613,0.27168,4
375.08301,54.48,-10.32458,96.01709,0.27172,4
375.173,54.49,-10.33203,96.00704,0.27176,4
375.27802,54.5,-10.33555,95.99799,0.2718,4
375.37701,54.51,-10.34101,95.98995,0.27184,4
375.47299,54.52,-10.34698,95.98191,0.27187,4
375.578,54.53,-10.35004,95.97286,0.27191,4
375.67001,54.54,-10.36115,95.96482,0.27195,4
375.76599,54.55,-10.36804,95.95678,0.27199,4
375.875,54.56,-10.3715,95.94673,0.27203,4
375.97299,54.57,-10.37466,95.93769,0.27207,4
376.06799,54.58,-10.38295,95.92864,0.27211,4
376.172,54.59,-10.38972,95.9196,0.27215,4
376.27499,54.6,-10.39511,95.90854,0.27219,4
376.371,54.61,-10.39922,95.89749,0.27222,4
376.46301,54.62,-10.39924,95.88744,0.27226,4
376.564,54.63,-10.40836,95.87839,0.2723,4
376.66199,54.64,-10.41613,95.86834,0.27234,4
376.772,54.65,-10.42142,95.85628,0.27238,4
376.86099,54.66,-10.42564,95.84824,0.27241,4
376.95999,54.67,-10.43293,95.8392,0.27245,4
377.06601,54.68,-10.43874,95.83015,0.27249,4
377.16299,54.69,-10.44514,95.82211,0.27253,4
377.26501,54.7,-10.45469,95.81407,0.27257,4
377.36301,54.71,-10.45646,95.80704,0.27261,4
377.46301,54.72,-10.4642,95.79899,0.27265,4
377.56,54.73,-10.46599,95.79095,0.27268,4
377.66501,54.74,-10.47503,95.78392,0.27272,4
377.75699,54.75,-10.4815,95.7809,0.27276,4
377.858,54.76,-10.49059,95.77186,0.2728,4
377.95901,54.77,-10.49416,95.76683,0.27284,4
378.05099,54.78,-10.50247,95.7598,0.27287,4
378.16,54.79,-10.50638,95.75678,0.27291,4
378.25101,54.8,-10.50964,95.75276,0.27295,4
378.354,54.81,-10.51778,95.74975,0.27299,4
378.45001,54.82,-10.52096,95.74573,0.27303,4
378.552,54.83,-10.52451,95.74171,0.27306,4
378.64899,54.84,-10.53274,95.72965,0.2731,4
378.74301,54.85,-10.54101,95.72563,0.27314,4
378.84399,54.86,-10.54596,95.71558,0.27318,4
378.94101,54.87,-10.55142,95.70653,0.27321,4
379.043,54.88,-10.55773,95.69648,0.27325,4
379.146,54.89,-10.56219,95.68744,0.27329,4
379.23801,54.9,-10.56818,95.67739,0.27333,4
379.345,54.91,-10.57395,95.66734,0.27337,4
379.444,54.92,-10.58444,95.65729,0.27341,4
379.53101,54.93,-10.59005,95.64824,0.27344,4
379.63699,54.94,-10.59262,95.63819,0.27348,4
379.733,54.95,-10.60131,95.62814,0.27352,4
379.83701,54.96,-10.6062,95.6191,0.27356,4
379.94101,54.97,-10.61155,95.60905,0.27359,4
380.03201,54.98,-10.61802,95.59899,0.27363,4
380.13699,54.99,-10.62565,95.58995,0.27367,4
380.23401,55,-10.63065,95.5799,0.27371,4
380.33801,55.01,-10.63416,95.56985,0.27375,4
380.42899,55.02,-10.64246,95.5598,0.27378,4
380.52701,55.03,-10.64652,95.54673,0.27382,4
380.62201,55.04,-10.65154,95.53668,0.27385,4
380.71899,55.05,-10.65699,95.52764,0.27389,4
380.82199,55.06,-10.66465,95.52261,0.27393,4
380.92401,55.07,-10.6714,95.51457,0.27397,4
381.02802,55.08,-10.67491,95.50754,0.27401,4
381.13,55.09,-10.68304,95.5005,0.27405,4
381.22299,55.1,-10.68671,95.49347,0.27408,4
381.32001,55.11,-10.69582,95.48844,0.27412,4
381.427,55.12,-10.70021,95.47839,0.27416,4
381.522,55.13,-10.70522,95.47437,0.27419,4
381.62201,55.14,-10.71154,95.47136,0.27423,4
381.71899,55.15,-10.71653,95.46633,0.27427,4
381.82199,55.16,-10.72371,95.45729,0.27431,4
381.918,55.17,-10.73284,95.44221,0.27434,4
382.01501,55.18,-10.73828,95.43216,0.27438,4
382.11301,55.19,-10.74325,95.42111,0.27442,4
382.211,55.2,-10.75188,95.41005,0.27445,4
382.315,55.21,-10.75584,95.39899,0.27449,4
382.41901,55.22,-10.76072,95.38794,0.27453,4
382.508,55.23,-10.76731,95.37588,0.27456,4
382.616,55.24,-10.77292,95.36281,0.2746,4
382.71201,55.25,-10.77792,95.34975,0.27464,4
